"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Calle Larga","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",143,"2017",5302
"Camarones","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",550,"2017",15102
"Camarones","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",766,"2017",15102
"Camarones","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",74,"2017",15102
"Camarones","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",91,"2017",15102
"Camiña","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",399,"2017",1402
"Camiña","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",18,"2017",1402
"Camiña","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",415,"2017",1402
"Canela","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",77,"2017",4202
"Canela","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",13,"2017",4202
"Canela","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",3828,"2017",4202
"Canela","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",3393,"2017",4202
"Cañete","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",123,"2017",8203
"Cañete","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",18034,"2017",8203
"Cañete","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",15844,"2017",8203
"Cañete","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",161,"2017",8203
"Cañete","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",176,"2017",8203
"Carahue","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",224,"2017",9102
"Carahue","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",11830,"2017",9102
"Carahue","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",11595,"2017",9102
"Cartagena","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",15146,"2017",5603
"Cartagena","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",14926,"2017",5603
"Cartagena","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",273,"2017",5603
"Casablanca","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",1117,"2017",5102
"Casablanca","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",18035,"2017",5102
"Casablanca","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",709,"2017",5102
"Casablanca","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",13743,"2017",5102
"Casablanca","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",380,"2017",5102
"Castro","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",184,"2017",10201
"Castro","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",28465,"2017",10201
"Castro","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",236,"2017",10201
"Castro","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",29151,"2017",10201
"Castro","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",638,"2017",10201
"Castro","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",80,"2017",10201
"Catemu","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",7198,"2017",5702
"Catemu","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",36,"2017",5702
"Catemu","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",6120,"2017",5702
"Catemu","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",36,"2017",5702
"Catemu","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",36,"2017",5702
"Cauquenes","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",43,"2017",7201
"Cauquenes","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",92,"2017",7201
"Cauquenes","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",21919,"2017",7201
"Cauquenes","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",19955,"2017",7201
"Cauquenes","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",45,"2017",7201
"Cerrillos","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",910,"2017",13102
"Cerrillos","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",30902,"2017",13102
"Cerrillos","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",26093,"2017",13102
"Cerrillos","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",546,"2017",13102
"Cerrillos","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",534,"2017",13102
"Cerrillos","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",91,"2017",13102
"Cerro Navia","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",60937,"2017",13103
"Cerro Navia","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",52175,"2017",13103
"Cerro Navia","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",621,"2017",13103
"Cerro Navia","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",2775,"2017",13103
"Cerro Navia","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",2745,"2017",13103
"Chanco","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",45,"2017",7202
"Chanco","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",4350,"2017",7202
"Chanco","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",12,"2017",7202
"Chanco","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",4775,"2017",7202
"Chanco","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",16,"2017",7202
"Chanco","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",12,"2017",7202
"Chañaral","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",5798,"2017",3201
"Chañaral","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",5463,"2017",3201
"Chépica","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",6792,"2017",6302
"Chépica","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",28,"2017",6302
"Chépica","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",6568,"2017",6302
"Chiguayante","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",71364,"2017",8103
"Chiguayante","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",408,"2017",8103
"Chiguayante","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",423,"2017",8103
"Chiguayante","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",269,"2017",8103
"Chiguayante","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",80133,"2017",8103
"Chiguayante","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",217,"2017",8103
"Chile Chico","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",26,"2017",11401
"Chile Chico","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",51,"2017",11401
"Chile Chico","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",2732,"2017",11401
"Chile Chico","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",2553,"2017",11401
"Chillán","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",599,"2017",16101
"Chillán","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",97134,"2017",16101
"Chillán","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",653,"2017",16101
"Chillán","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",154,"2017",16101
"Chillán","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",1495,"2017",16101
"Chillán","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",78495,"2017",16101
"Chillán Viejo","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",17652,"2017",16103
"Chillán Viejo","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",17921,"2017",16103
"Chillán Viejo","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",348,"2017",16103
"Chimbarongo","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",15965,"2017",6303
"Chimbarongo","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",59,"2017",6303
"Chimbarongo","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",295,"2017",6303
"Chimbarongo","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",18692,"2017",6303
"Cholchol","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",15,"2017",9121
"Cholchol","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",5157,"2017",9121
"Cholchol","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",45,"2017",9121
"Cholchol","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",5099,"2017",9121
"Chonchi","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",7361,"2017",10203
"Chonchi","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",7991,"2017",10203
"Cisnes","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",33,"2017",11202
"Cisnes","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",2662,"2017",11202
"Cisnes","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",2475,"2017",11202
"Cobquecura","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",30,"2017",16202
"Cobquecura","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",30,"2017",16202
"Cobquecura","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",2048,"2017",16202
"Cobquecura","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",2285,"2017",16202
"Cochrane","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",1259,"2017",11301
"Cochrane","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",1246,"2017",11301
"Codegua","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",7162,"2017",6102
"Codegua","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",54,"2017",6102
"Codegua","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",6033,"2017",6102
"Coelemu","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",6884,"2017",16203
"Coelemu","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",42,"2017",16203
"Coelemu","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",39,"2017",16203
"Coelemu","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",7448,"2017",16203
"Coihueco","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",82,"2017",16302
"Coihueco","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",11181,"2017",16302
"Coihueco","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",13266,"2017",16302
"Coihueco","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",82,"2017",16302
"Coinco","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",4075,"2017",6103
"Coinco","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",3381,"2017",6103
"Coinco","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",34,"2017",6103
"Coinco","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",68,"2017",6103
"Colbún","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",9235,"2017",7402
"Colbún","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",9434,"2017",7402
"Colina","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",3271,"2017",13301
"Colina","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",114,"2017",13301
"Colina","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",2125,"2017",13301
"Colina","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",60986,"2017",13301
"Colina","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",619,"2017",13301
"Colina","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",56704,"2017",13301
"Collipulli","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",9412,"2017",9202
"Collipulli","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",10619,"2017",9202
"Coltauco","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",8506,"2017",6104
"Coltauco","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",124,"2017",6104
"Coltauco","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",9250,"2017",6104
"Coltauco","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",62,"2017",6104
"Combarbalá","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",15,"2017",4302
"Combarbalá","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",6268,"2017",4302
"Combarbalá","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",4598,"2017",4302
"Combarbalá","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",200,"2017",4302
"Combarbalá","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",30,"2017",4302
"Concepción","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",578,"2017",8101
"Concepción","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",97018,"2017",8101
"Concepción","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",3562,"2017",8101
"Concepción","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",2266,"2017",8101
"Concepción","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",317,"2017",8101
"Concepción","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",118941,"2017",8101
"Conchalí","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",400,"2017",13104
"Conchalí","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",41409,"2017",13104
"Conchalí","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",1826,"2017",13104
"Conchalí","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",44285,"2017",13104
"Conchalí","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",1598,"2017",13104
"Concón","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",558,"2017",5103
"Concón","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",317,"2017",5103
"Concón","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",443,"2017",5103
"Concón","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",35767,"2017",5103
"Concón","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",261,"2017",5103
"Concón","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",44120,"2017",5103
"Constitución","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",30459,"2017",7102
"Constitución","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",29,"2017",7102
"Constitución","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",26926,"2017",7102
"Contulmo","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",2054,"2017",8204
"Contulmo","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",2317,"2017",8204
"Copiapó","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",1927,"2017",3101
"Copiapó","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",423,"2017",3101
"Copiapó","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",91380,"2017",3101
"Copiapó","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",81151,"2017",3101
"Copiapó","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",220,"2017",3101
"Copiapó","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Mujer",1713,"2017",3101
"Coquimbo","Chilena (Exclusiva)","Chilena (Exclusiva)","Hombre",113007,"2017",4102
"Coquimbo","Otra nacionalidad. Especifique país","Otra nacionalidad. Especifique país","Hombre",2093,"2017",4102
"Coquimbo","Chilena (Exclusiva)","Chilena (Exclusiva)","Mujer",123822,"2017",4102
"Coquimbo","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Mujer",578,"2017",4102
"Coquimbo","Chilena y otra (Doble nacionalidad)","Chilena y otra (Doble nacionalidad)","Hombre",677,"2017",4102
