"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"catemu","chilena (exclusivamente)","chilena (exclusivamente)","mujer",6734,"2013",5702
"catemu","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",112,"2013",5702
"cauquenes","chilena (exclusivamente)","chilena (exclusivamente)","mujer",22895,"2013",7201
"cauquenes","chilena (exclusivamente)","chilena (exclusivamente)","hombre",18951,"2013",7201
"cauquenes","ns/nr","ns/nr","mujer",68,"2013",7201
"cerrillos","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",132,"2013",13102
"cerrillos","chilena (exclusivamente)","chilena (exclusivamente)","hombre",27286,"2013",13102
"cerrillos","chilena (exclusivamente)","chilena (exclusivamente)","mujer",35600,"2013",13102
"cerrillos","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",236,"2013",13102
"cerro navia","chilena (exclusivamente)","chilena (exclusivamente)","hombre",57240,"2013",13103
"cerro navia","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",903,"2013",13103
"cerro navia","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",515,"2013",13103
"cerro navia","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",764,"2013",13103
"cerro navia","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",594,"2013",13103
"cerro navia","chilena (exclusivamente)","chilena (exclusivamente)","mujer",68604,"2013",13103
"chanco","chilena (exclusivamente)","chilena (exclusivamente)","hombre",4603,"2013",7202
"chanco","chilena (exclusivamente)","chilena (exclusivamente)","mujer",4666,"2013",7202
"chañaral","chilena (exclusivamente)","chilena (exclusivamente)","hombre",5602,"2013",3201
"chañaral","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",143,"2013",3201
"chañaral","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",58,"2013",3201
"chañaral","ns/nr","ns/nr","hombre",2,"2013",3201
"chañaral","chilena (exclusivamente)","chilena (exclusivamente)","mujer",6050,"2013",3201
"chépica","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",50,"2013",6302
"chépica","chilena (exclusivamente)","chilena (exclusivamente)","hombre",6680,"2013",6302
"chépica","chilena (exclusivamente)","chilena (exclusivamente)","mujer",6848,"2013",6302
"chiguayante","chilena (exclusivamente)","chilena (exclusivamente)","mujer",71331,"2013",8103
"chiguayante","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",719,"2013",8103
"chiguayante","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",339,"2013",8103
"chiguayante","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",347,"2013",8103
"chiguayante","chilena (exclusivamente)","chilena (exclusivamente)","hombre",61124,"2013",8103
"chile chico","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",67,"2013",11401
"chile chico","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",47,"2013",11401
"chile chico","chilena (exclusivamente)","chilena (exclusivamente)","mujer",2550,"2013",11401
"chile chico","chilena (exclusivamente)","chilena (exclusivamente)","hombre",2412,"2013",11401
"chile chico","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",20,"2013",11401
"chillán","chilena (exclusivamente)","chilena (exclusivamente)","mujer",94593,"2013",16101
"chillán","ns/nr","ns/nr","mujer",100,"2013",16101
"chillán","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",222,"2013",16101
"chillán","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",184,"2013",16101
"chillán","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",201,"2013",16101
"chillán","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",181,"2013",16101
"chillán","ns/nr","ns/nr","hombre",150,"2013",16101
"chillán","chilena (exclusivamente)","chilena (exclusivamente)","hombre",80291,"2013",16101
"chillán viejo","ns/nr","ns/nr","mujer",102,"2013",16103
"chillán viejo","chilena (exclusivamente)","chilena (exclusivamente)","mujer",16964,"2013",16103
"chillán viejo","chilena (exclusivamente)","chilena (exclusivamente)","hombre",15520,"2013",16103
"chillán viejo","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",33,"2013",16103
"chimbarongo","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",41,"2013",6303
"chimbarongo","chilena (exclusivamente)","chilena (exclusivamente)","mujer",17846,"2013",6303
"chimbarongo","chilena (exclusivamente)","chilena (exclusivamente)","hombre",16760,"2013",6303
"chimbarongo","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",127,"2013",6303
"cholchol","ns/nr","ns/nr","mujer",282,"2013",9121
"cholchol","chilena (exclusivamente)","chilena (exclusivamente)","mujer",5665,"2013",9121
"cholchol","ns/nr","ns/nr","hombre",94,"2013",9121
"cholchol","chilena (exclusivamente)","chilena (exclusivamente)","hombre",4959,"2013",9121
"chonchi","chilena (exclusivamente)","chilena (exclusivamente)","mujer",7694,"2013",10203
"chonchi","chilena (exclusivamente)","chilena (exclusivamente)","hombre",7046,"2013",10203
"cisnes","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",106,"2013",11202
"cisnes","chilena (exclusivamente)","chilena (exclusivamente)","hombre",2812,"2013",11202
"cisnes","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",11,"2013",11202
"cisnes","chilena (exclusivamente)","chilena (exclusivamente)","mujer",2280,"2013",11202
"cobquecura","chilena (exclusivamente)","chilena (exclusivamente)","mujer",2297,"2013",16202
"cobquecura","chilena (exclusivamente)","chilena (exclusivamente)","hombre",2193,"2013",16202
"cochrane","chilena (exclusivamente)","chilena (exclusivamente)","mujer",1306,"2013",11301
"cochrane","chilena (exclusivamente)","chilena (exclusivamente)","hombre",1232,"2013",11301
"cochrane","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",9,"2013",11301
"codegua","chilena (exclusivamente)","chilena (exclusivamente)","mujer",6318,"2013",6102
"codegua","chilena (exclusivamente)","chilena (exclusivamente)","hombre",6413,"2013",6102
"coelemu","chilena (exclusivamente)","chilena (exclusivamente)","mujer",7145,"2013",16203
"coelemu","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",150,"2013",16203
"coelemu","chilena (exclusivamente)","chilena (exclusivamente)","hombre",7518,"2013",16203
"coihueco","chilena (exclusivamente)","chilena (exclusivamente)","mujer",11629,"2013",16302
"coihueco","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",45,"2013",16302
"coihueco","chilena (exclusivamente)","chilena (exclusivamente)","hombre",12766,"2013",16302
"coihueco","ns/nr","ns/nr","hombre",124,"2013",16302
"coihueco","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",45,"2013",16302
"coinco","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",31,"2013",6103
"coinco","chilena (exclusivamente)","chilena (exclusivamente)","hombre",3771,"2013",6103
"coinco","chilena (exclusivamente)","chilena (exclusivamente)","mujer",3485,"2013",6103
"colbún","ns/nr","ns/nr","hombre",285,"2013",7402
"colbún","chilena (exclusivamente)","chilena (exclusivamente)","mujer",9673,"2013",7402
"colbún","chilena (exclusivamente)","chilena (exclusivamente)","hombre",8587,"2013",7402
"colina","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",352,"2013",13301
"colina","chilena (exclusivamente)","chilena (exclusivamente)","hombre",54076,"2013",13301
"colina","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",383,"2013",13301
"colina","chilena (exclusivamente)","chilena (exclusivamente)","mujer",57943,"2013",13301
"colina","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",86,"2013",13301
"colina","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",532,"2013",13301
"collipulli","chilena (exclusivamente)","chilena (exclusivamente)","mujer",10381,"2013",9202
"collipulli","chilena (exclusivamente)","chilena (exclusivamente)","hombre",8273,"2013",9202
"coltauco","chilena (exclusivamente)","chilena (exclusivamente)","hombre",7870,"2013",6104
"coltauco","ns/nr","ns/nr","hombre",70,"2013",6104
"coltauco","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",58,"2013",6104
"coltauco","ns/nr","ns/nr","mujer",118,"2013",6104
"coltauco","chilena (exclusivamente)","chilena (exclusivamente)","mujer",9480,"2013",6104
"combarbalá","chilena (exclusivamente)","chilena (exclusivamente)","mujer",6989,"2013",4302
"combarbalá","chilena (exclusivamente)","chilena (exclusivamente)","hombre",4743,"2013",4302
"concepción","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",375,"2013",8101
"concepción","chilena (exclusivamente)","chilena (exclusivamente)","hombre",104781,"2013",8101
"concepción","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",86,"2013",8101
"concepción","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",188,"2013",8101
"concepción","chilena (exclusivamente)","chilena (exclusivamente)","mujer",115709,"2013",8101
"concepción","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",589,"2013",8101
"conchalí","ns/nr","ns/nr","mujer",146,"2013",13104
"conchalí","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",407,"2013",13104
"conchalí","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",2209,"2013",13104
"conchalí","chilena (exclusivamente)","chilena (exclusivamente)","mujer",44416,"2013",13104
"conchalí","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",632,"2013",13104
"conchalí","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",2554,"2013",13104
"conchalí","chilena (exclusivamente)","chilena (exclusivamente)","hombre",49969,"2013",13104
"concón","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",221,"2013",5103
"concón","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",439,"2013",5103
"concón","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",405,"2013",5103
"concón","chilena (exclusivamente)","chilena (exclusivamente)","hombre",28677,"2013",5103
"concón","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",86,"2013",5103
"concón","chilena (exclusivamente)","chilena (exclusivamente)","mujer",37012,"2013",5103
"constitución","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",118,"2013",7102
"constitución","chilena (exclusivamente)","chilena (exclusivamente)","hombre",26611,"2013",7102
"constitución","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",60,"2013",7102
"constitución","chilena (exclusivamente)","chilena (exclusivamente)","mujer",28161,"2013",7102
"contulmo","chilena (exclusivamente)","chilena (exclusivamente)","hombre",2150,"2013",8204
"contulmo","chilena (exclusivamente)","chilena (exclusivamente)","mujer",2559,"2013",8204
"copiapó","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",1278,"2013",3101
"copiapó","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",1323,"2013",3101
"copiapó","chilena (exclusivamente)","chilena (exclusivamente)","hombre",80461,"2013",3101
"copiapó","chilena (exclusivamente)","chilena (exclusivamente)","mujer",81843,"2013",3101
"copiapó","ns/nr","ns/nr","mujer",32,"2013",3101
"copiapó","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",577,"2013",3101
"copiapó","ns/nr","ns/nr","hombre",131,"2013",3101
"copiapó","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",527,"2013",3101
"coquimbo","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",138,"2013",4102
"coquimbo","ns/nr","ns/nr","hombre",285,"2013",4102
"coquimbo","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",238,"2013",4102
"coquimbo","chilena (exclusivamente)","chilena (exclusivamente)","hombre",106897,"2013",4102
"coquimbo","chilena (exclusivamente)","chilena (exclusivamente)","mujer",115966,"2013",4102
"coquimbo","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",376,"2013",4102
"coquimbo","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",314,"2013",4102
"coquimbo","ns/nr","ns/nr","mujer",278,"2013",4102
"coronel","chilena (exclusivamente)","chilena (exclusivamente)","hombre",54831,"2013",8102
"coronel","chilena (exclusivamente)","chilena (exclusivamente)","mujer",55960,"2013",8102
"coronel","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",161,"2013",8102
"coronel","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",15,"2013",8102
"corral","ns/nr","ns/nr","mujer",38,"2013",14102
"corral","chilena (exclusivamente)","chilena (exclusivamente)","mujer",1976,"2013",14102
"corral","chilena (exclusivamente)","chilena (exclusivamente)","hombre",2519,"2013",14102
"corral","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",23,"2013",14102
"corral","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",46,"2013",14102
"coyhaique","chilena (exclusivamente)","chilena (exclusivamente)","hombre",27702,"2013",11101
"coyhaique","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",169,"2013",11101
"coyhaique","chilena (exclusivamente)","chilena (exclusivamente)","mujer",28667,"2013",11101
"coyhaique","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",128,"2013",11101
"coyhaique","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",106,"2013",11101
"coyhaique","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",121,"2013",11101
"coyhaique","ns/nr","ns/nr","mujer",42,"2013",11101
"coyhaique","ns/nr","ns/nr","hombre",30,"2013",11101
"cunco","ns/nr","ns/nr","hombre",128,"2013",9103
"cunco","chilena (exclusivamente)","chilena (exclusivamente)","mujer",8799,"2013",9103
"cunco","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",182,"2013",9103
"cunco","chilena (exclusivamente)","chilena (exclusivamente)","hombre",9109,"2013",9103
"cunco","ns/nr","ns/nr","mujer",64,"2013",9103
"curacautín","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",115,"2013",9203
"curacautín","chilena (exclusivamente)","chilena (exclusivamente)","mujer",7681,"2013",9203
"curacautín","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",80,"2013",9203
"curacautín","chilena (exclusivamente)","chilena (exclusivamente)","hombre",6789,"2013",9203
"curacaví","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",334,"2013",13503
"curacaví","chilena (exclusivamente)","chilena (exclusivamente)","mujer",15757,"2013",13503
"curacaví","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",137,"2013",13503
"curacaví","chilena (exclusivamente)","chilena (exclusivamente)","hombre",14230,"2013",13503
"curaco de vélez","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",33,"2013",10204
"curaco de vélez","chilena (exclusivamente)","chilena (exclusivamente)","mujer",2196,"2013",10204
"curaco de vélez","chilena (exclusivamente)","chilena (exclusivamente)","hombre",1755,"2013",10204
"curanilahue","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",29,"2013",8205
"curanilahue","chilena (exclusivamente)","chilena (exclusivamente)","hombre",14717,"2013",8205
"curanilahue","chilena (exclusivamente)","chilena (exclusivamente)","mujer",14888,"2013",8205
"curarrehue","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",35,"2013",9104
"curarrehue","ns/nr","ns/nr","mujer",39,"2013",9104
"curarrehue","chilena (exclusivamente)","chilena (exclusivamente)","hombre",3797,"2013",9104
"curarrehue","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",34,"2013",9104
"curarrehue","chilena (exclusivamente)","chilena (exclusivamente)","mujer",3740,"2013",9104
"curepto","chilena (exclusivamente)","chilena (exclusivamente)","mujer",4444,"2013",7103
