Nombre,Codigo,Geometry,Cod_RegionProvi,Cod_Region,Cod_Provincia,NombreRegion,NombreProvincia
Cerrillos,13102,"{""type"": ""Polygon"", ""coordinates"": [[[-70.71227805442925, -33.482044477224875], [-70.71466457516021, -33.47992161677497], [-70.71486639559788, -33.4797420854521], [-70.71695583767378, -33.4778832379949], [-70.72232173969147, -33.473410407507274], [-70.72237264721808, -33.473394776815766], [-70.72250349257556, -33.473494168021645], [-70.72263202416016, -33.474786026817846], [-70.72359011675252, -33.47899848848077], [-70.72376408094738, -33.47998785434235], [-70.72397841762832, -33.48041616063829], [-70.72419104559094, -33.48075812963888], [-70.72440187882704, -33.481013909569214], [-70.72456056536365, -33.48122734463594], [-70.72466854697566, -33.481484555565366], [-70.72477652818075, -33.48174176638503], [-70.72504405592095, -33.48225554280685], [-70.72514893888275, -33.48249425072044], [-70.72581050592954, -33.48232110990463], [-70.72608369549802, -33.48228450297144], [-70.7266312882984, -33.48227687319346], [-70.72698647019865, -33.48243585427068], [-70.72730595130221, -33.48275926232171], [-70.72762395453294, -33.48301701427353], [-70.7280991448198, -33.483305447516514], [-70.72857043044357, -33.48339720261732], [-70.72899998046404, -33.4833584816159], [-70.72946866112471, -33.483319139879725], [-70.72981742323364, -33.48315034003025], [-70.73028219214589, -33.48291439223063], [-70.73059377559666, -33.48284451264636], [-70.73113932597796, -33.48273848820131], [-70.73145656775941, -33.482758212847486], [-70.73154790471956, -33.49490662789552], [-70.73223658683037, -33.49532946859555], [-70.73333668924117, -33.49637552718026], [-70.73464723217782, -33.49855875161824], [-70.7371904593315, -33.50326388327879], [-70.73747330983198, -33.50378713880757], [-70.74039935407603, -33.51014094313998], [-70.73392705059398, -33.509764167122746], [-70.73288380362294, -33.509778768287056], [-70.73129631921489, -33.50980096967147], [-70.73066118333352, -33.509809846512255], [-70.72333690394456, -33.510035639794225], [-70.72333688171909, -33.51003565904134], [-70.71852279137579, -33.514083481543324], [-70.71985594550196, -33.516129875018876], [-70.72391602092313, -33.52075713744483], [-70.7265244457325, -33.52407644513762], [-70.72431906682478, -33.524825911052076], [-70.71082943140257, -33.530015077404734], [-70.70676897532671, -33.531559860668295], [-70.70623311443663, -33.525378377173034], [-70.70611674809867, -33.52469005423908], [-70.70600274608363, -33.52413105516587], [-70.70398347776825, -33.52001575226418], [-70.70393131172763, -33.51990942576215], [-70.70234141523939, -33.51666870698652], [-70.70219584496367, -33.51637210457687], [-70.70211488101623, -33.51620714075951], [-70.6999116250176, -33.511764579719724], [-70.6997934368384, -33.51152626792005], [-70.69688983390111, -33.50567104902492], [-70.69659947911217, -33.505035997659604], [-70.69649219954509, -33.504801494372536], [-70.6954091209011, -33.50243390299504], [-70.69218576084641, -33.495386297640565], [-70.69178914602334, -33.494484143864916], [-70.69164042596829, -33.49414591603342], [-70.6882282370831, -33.486384887469676], [-70.68613736648744, -33.48205804142851], [-70.6856301129853, -33.47977957075647], [-70.68555609283999, -33.47861628228175], [-70.6857485248946, -33.4779237304967], [-70.68626948473572, -33.47692484821444], [-70.68658548204317, -33.47651326563519], [-70.68673460404703, -33.47659774510282], [-70.68732629794552, -33.47685187751261], [-70.68776028865076, -33.477042700559295], [-70.68811419969968, -33.47713620978811], [-70.6885090627726, -33.47732756319425], [-70.68925465906426, -33.47744853190911], [-70.68952840197034, -33.477444799750806], [-70.6899971636416, -33.47740560567013], [-70.69019073343487, -33.47730463622832], [-70.69050169667283, -33.47720206407774], [-70.6908145692075, -33.47719779524911], [-70.69101149836068, -33.47726063642127], [-70.69124920575955, -33.47742132478898], [-70.69144804685548, -33.477582542327404], [-70.69156981235422, -33.47781034111295], [-70.69157363571516, -33.47800702220174], [-70.69177357599722, -33.47823375261996], [-70.69220630843367, -33.47835897452926], [-70.69275579857342, -33.47844979916438], [-70.69318862050383, -33.47857501636935], [-70.69354181654742, -33.478635717977944], [-70.69424966378155, -33.47882277456268], [-70.69491829184962, -33.479010289567746], [-70.6958653190512, -33.47930144547634], [-70.69617094558738, -33.47939540548469], [-70.69884910347548, -33.479972776139434], [-70.69983200012437, -33.480221483321074], [-70.70024291211352, -33.480295072310085], [-70.70034237714678, -33.48031288442941], [-70.70093029165338, -33.4803704174536], [-70.70095629129837, -33.48037006053878], [-70.70139970175306, -33.480363898753055], [-70.7020670754243, -33.48048593749596], [-70.70293267629478, -33.48073623098894], [-70.7047028519039, -33.48123641121497], [-70.70753103399608, -33.48182039248424], [-70.70831582382458, -33.48194070502069], [-70.70882428615242, -33.481933693534415], [-70.709332661157, -33.48192668116572], [-70.70964554616079, -33.48192229034047], [-70.7101931428634, -33.48191480719089], [-70.71074331560649, -33.48203834238484], [-70.711293956919, -33.482194596186666], [-70.71160951272539, -33.48232144164201], [-70.71200315761745, -33.482447133360914], [-70.71227805442925, -33.482044477224875]]]}",131,13,1,Metropolitana,Santiago
Cerro Navia,13103,"{""type"": ""Polygon"", ""coordinates"": [[[-70.72171559970498, -33.412790407181504], [-70.72281451372928, -33.41192423446215], [-70.72318678578816, -33.41213404421741], [-70.72406579315617, -33.412457229508924], [-70.7254580518806, -33.412986773233115], [-70.72743623750361, -33.413721718542156], [-70.72787605709958, -33.41389851076432], [-70.72838499887872, -33.413891419408436], [-70.72885575642397, -33.413793398871775], [-70.72910776464816, -33.4136679153207], [-70.72961005328803, -33.41332536355687], [-70.7302953200943, -33.41304142824943], [-70.7319614712094, -33.41271320989795], [-70.7325061693904, -33.41267509134557], [-70.73364307462474, -33.41255592581703], [-70.73374297118019, -33.412545448181504], [-70.73384868919806, -33.41253436062245], [-70.73530101120109, -33.41242259029713], [-70.73626284212914, -33.412332888384405], [-70.73651613704376, -33.41226832107536], [-70.73709772087636, -33.41226017704587], [-70.73749884080155, -33.41231557970651], [-70.7383743398503, -33.41245571928852], [-70.74055901931106, -33.41260814605494], [-70.74279591531743, -33.412471157337876], [-70.74327785355581, -33.41244163800838], [-70.74379131766517, -33.41241018828926], [-70.7444462509637, -33.41243148949008], [-70.74513877539464, -33.41251320636721], [-70.74537647541142, -33.41259473922934], [-70.74539511492964, -33.412601132297375], [-70.74549992115708, -33.412661713745784], [-70.74565258613137, -33.41274998981252], [-70.7459827993536, -33.412897822779605], [-70.74638270376654, -33.412892118591444], [-70.74667227622245, -33.41282709286694], [-70.74816086256483, -33.41271466131509], [-70.74899695297105, -33.412702799949884], [-70.75052487468437, -33.412742266292696], [-70.75150583600868, -33.41269790619733], [-70.7532513697243, -33.41270375466728], [-70.75405231395746, -33.4127534518656], [-70.75415887333727, -33.41278610718766], [-70.75452793712036, -33.412899205257894], [-70.75468305838004, -33.4129339489131], [-70.75503931910973, -33.41301393985445], [-70.75565920043817, -33.4130966255675], [-70.75616804334679, -33.41308949556648], [-70.75660422928225, -33.41308324464836], [-70.75743917893847, -33.413010394529984], [-70.75878042264956, -33.41280846452092], [-70.75988832367518, -33.41274701905108], [-70.75992460630387, -33.41274650421319], [-70.76039716190012, -33.41273979784383], [-70.76072958685879, -33.412845840169446], [-70.76094615035403, -33.41291492201502], [-70.76100566981367, -33.41292656248335], [-70.76138426908305, -33.413000159544964], [-70.76185796967543, -33.41305445311028], [-70.76229424523407, -33.41304832879522], [-70.76280502042808, -33.41313252886602], [-70.76346242269712, -33.413275589909205], [-70.76401018941895, -33.413389843822635], [-70.7645203498675, -33.41344353461758], [-70.76565349199726, -33.413732368982195], [-70.76631204995128, -33.41393641999381], [-70.7670076906731, -33.41417052302299], [-70.76773970373932, -33.414404030605525], [-70.7695641014695, -33.41471348499954], [-70.76996401061565, -33.41470777845665], [-70.7702535673847, -33.414642624126685], [-70.77032383534099, -33.414519651750844], [-70.77035516889568, -33.41427526571668], [-70.77068047590251, -33.41417908927135], [-70.77086409980905, -33.41426792610408], [-70.77112347403596, -33.4145082350702], [-70.77145506223303, -33.41471700120415], [-70.77182346374668, -33.414955603420914], [-70.7721888612466, -33.41504191517363], [-70.77251541001574, -33.41500681174378], [-70.77284009603513, -33.41488012769173], [-70.7733046910677, -33.41447706696337], [-70.77373592234827, -33.41422696182097], [-70.77409635578668, -33.41406932643983], [-70.77456643427905, -33.413940632066954], [-70.77525704214545, -33.413930748801015], [-70.77613021258963, -33.413948758179934], [-70.77740497399802, -33.41405246523324], [-70.777806741925, -33.41413816521394], [-70.77838965722496, -33.41419082968637], [-70.77886150572836, -33.41415355213562], [-70.77926016485277, -33.414086812021495], [-70.7796581154232, -33.41398964397609], [-70.78009314502155, -33.41392237931096], [-70.78067472517769, -33.41391403066202], [-70.7815841785489, -33.41393148065], [-70.78257134424715, -33.41395837167953], [-70.78245354942376, -33.4168887972496], [-70.78242298036426, -33.416895177684395], [-70.78169442375302, -33.417047236106434], [-70.7813566320085, -33.41717900663471], [-70.78102078174547, -33.417405901374], [-70.78072530365654, -33.41775920765184], [-70.78054196112696, -33.418047443360166], [-70.78043500372651, -33.41836627612834], [-70.78043325384786, -33.418375535728], [-70.7803984270394, -33.418430186364844], [-70.78032610070066, -33.41858983584545], [-70.7802569232236, -33.418908126098565], [-70.78011144603747, -33.41919574457876], [-70.77992745199232, -33.41945229665159], [-70.77937239581534, -33.42006301449633], [-70.77899930714023, -33.42032220433026], [-70.77854870991658, -33.42048735260115], [-70.77825127041444, -33.420745455280766], [-70.77791854455981, -33.4211309822407], [-70.77781157267965, -33.42144973820878], [-70.77782071461257, -33.42189382253117], [-70.77783032639869, -33.42236959310135], [-70.77761638167222, -33.42300725355786], [-70.77736317960901, -33.423581942397675], [-70.7767715039624, -33.42425678177877], [-70.77643755280697, -33.4245787885689], [-70.77587856554024, -33.42499924440212], [-70.77482581586267, -33.42533161283783], [-70.77358653751234, -33.42579355958285], [-70.77207732543414, -33.42600551460309], [-70.77154780318378, -33.426013080691845], [-70.77120729600473, -33.42601794484029], [-70.77064054306877, -33.426057731884434], [-70.77018732329923, -33.42609596870933], [-70.76962305738992, -33.42626263391635], [-70.76929559442381, -33.42639378220022], [-70.76898968160373, -33.42652750347388], [-70.76878576664862, -33.42661662584537], [-70.7684285899501, -33.4267510769884], [-70.76822730070586, -33.4269696648172], [-70.76802338497431, -33.42705878597277], [-70.76761301739319, -33.42710770572399], [-70.76719994243253, -33.42702738072228], [-70.766937598053, -33.4267724055554], [-70.7667782178288, -33.42651588885613], [-70.76661953877156, -33.42630258008991], [-70.76641212932854, -33.4262193212447], [-70.76605407658623, -33.42631063475666], [-70.76574902964823, -33.42648740514733], [-70.76483676913406, -33.42714724967461], [-70.7643784524501, -33.42736941625487], [-70.7638181281823, -33.427636101581975], [-70.76263914587615, -33.42782536651457], [-70.76131697755389, -33.427844079975024], [-70.76114947303232, -33.42784645913143], [-70.76094254970977, -33.427849397861664], [-70.75939679070568, -33.42769891339212], [-70.75867352383867, -33.42753674610514], [-70.75800343522677, -33.42745996128501], [-70.75738556815574, -33.427425576106565], [-70.75687066602708, -33.42738972814657], [-70.75640702761473, -33.427353226774734], [-70.75604809116429, -33.42740145380009], [-70.75568993320712, -33.42749273912065], [-70.75543456302847, -33.42758256742474], [-70.75518275342006, -33.42784484626762], [-70.75492911811972, -33.42802093760255], [-70.75452047377703, -33.42815607661354], [-70.7540080831103, -33.42824961330866], [-70.7535967456855, -33.428255431124], [-70.75308261862811, -33.42826270084153], [-70.75267137017948, -33.42826851432842], [-70.75226176471514, -33.42836051703344], [-70.75180254046485, -33.4285394323052], [-70.75160120178387, -33.42875792065855], [-70.75089014924701, -33.429199252070276], [-70.75064338356178, -33.429307060184044], [-70.75017683733236, -33.42951088529906], [-70.74997237243882, -33.42960020585246], [-70.74894851249789, -33.42983029646933], [-70.74725618731227, -33.43006979910013], [-70.74551249675785, -33.430309854868916], [-70.74319709090696, -33.4302562137119], [-70.74134533721409, -33.430239163186165], [-70.74110503965336, -33.43022015284486], [-70.74110537505909, -33.43022789919581], [-70.74126430006262, -33.433905599443484], [-70.74116637095177, -33.43637769896628], [-70.74115511894414, -33.43666175655848], [-70.7348904836309, -33.43666845862099], [-70.73482453656231, -33.43666657404997], [-70.73472104441169, -33.43666363027698], [-70.73082504374509, -33.43655277667977], [-70.73047924787025, -33.4365687589017], [-70.730225630761, -33.436580492279305], [-70.7294891311227, -33.43661456323993], [-70.72907860564963, -33.436663432636934], [-70.72882318017159, -33.43675320862557], [-70.72841787012872, -33.43706071854086], [-70.72785565856869, -33.43724105615688], [-70.72734488806728, -33.43742060064129], [-70.72673045922625, -33.43755851711203], [-70.7258075326823, -33.43770072514614], [-70.72488536870793, -33.437886133304886], [-70.72463002316549, -33.43797589966176], [-70.72442688668939, -33.438108082968036], [-70.7242777549035, -33.43836887268561], [-70.72412947557872, -33.43867279398734], [-70.72382609090293, -33.438935654232296], [-70.7233666623673, -33.4391146166255], [-70.72270644805023, -33.439290677888614], [-70.7224848462609, -33.438738797502616], [-70.72183897271364, -33.43728161582278], [-70.72172948208622, -33.4368909991129], [-70.7215622487755, -33.436293665988536], [-70.72053456513709, -33.431133318979356], [-70.72047073389358, -33.43089912966529], [-70.7203796433863, -33.43056504849056], [-70.71970300220475, -33.42808333242163], [-70.71917729908105, -33.42578360160421], [-70.71912361614847, -33.42554877999417], [-70.71846487837531, -33.42266716077033], [-70.7173748560902, -33.41824078905161], [-70.71708900291152, -33.41677851322371], [-70.71620252124436, -33.415467575340074], [-70.71636821224266, -33.415408693440895], [-70.72171559970498, -33.412790407181504]]]}",131,13,1,Metropolitana,Santiago
Conchalí,13104,"{""type"": ""Polygon"", ""coordinates"": [[[-70.6936367273209, -33.36611069844238], [-70.69754929962207, -33.36625028994986], [-70.70036604955774, -33.36621173294661], [-70.70078300352121, -33.36604319437774], [-70.69898236744868, -33.37019768921956], [-70.69504029677627, -33.37893594006993], [-70.69496585737585, -33.37910093043408], [-70.69469543343362, -33.379700002947985], [-70.69394449720883, -33.381299289464245], [-70.69106724957352, -33.3874252333287], [-70.69080334032012, -33.387963111898266], [-70.69072885439826, -33.388114871536644], [-70.68906440648011, -33.3915059531396], [-70.68692600494373, -33.395328450726694], [-70.68682047815018, -33.395517077419136], [-70.68568536781625, -33.39754588926244], [-70.6821166818072, -33.40328903108505], [-70.68165517591059, -33.40316326925281], [-70.67244485254717, -33.40003051988464], [-70.67237711214152, -33.40023696042829], [-70.67193243682368, -33.40021936881423], [-70.66783082570153, -33.40005702944092], [-70.66842035861193, -33.39955131388988], [-70.66782369472278, -33.39937277848605], [-70.66702842910166, -33.39913481187281], [-70.66061192672767, -33.399652019712725], [-70.6582949128684, -33.3997854082722], [-70.65826759759055, -33.39938151375197], [-70.65794062840284, -33.39705725137412], [-70.65765406439503, -33.39279211690722], [-70.65763336898688, -33.39221237726968], [-70.65761031409762, -33.391565701831865], [-70.65744798356901, -33.38701192042066], [-70.65743796951777, -33.386733596523605], [-70.65743418966808, -33.38662853041305], [-70.65775776772324, -33.3809979482565], [-70.65777828329293, -33.38064076678705], [-70.65789788470569, -33.378558468061165], [-70.6570385559247, -33.376883898574675], [-70.66882348264807, -33.372372199055555], [-70.67126830277444, -33.37144690293105], [-70.67145808241621, -33.37137507389626], [-70.68298785838336, -33.367010583772796], [-70.68343275364836, -33.366805079970426], [-70.68440368974277, -33.36668049854616], [-70.68586120684293, -33.36654937616352], [-70.687895736826, -33.36652172455126], [-70.68878770000497, -33.366575564498135], [-70.68968532329716, -33.366489469901495], [-70.69006945543032, -33.3664526938608], [-70.6936367273209, -33.36611069844238]]]}",131,13,1,Metropolitana,Santiago
El Bosque,13105,"{""type"": ""Polygon"", ""coordinates"": [[[-70.68591865451221, -33.53925521750032], [-70.68732279235194, -33.54180785659542], [-70.6873767256704, -33.54193647826914], [-70.68675045950391, -33.54155627789962], [-70.68654298652623, -33.54143041331758], [-70.69106052658654, -33.551286613095726], [-70.69314966015318, -33.556734310329446], [-70.69494503987484, -33.55636481144668], [-70.69623297761055, -33.561650991027], [-70.69709350789857, -33.56483017394455], [-70.69982539818103, -33.570182780164025], [-70.70126600435248, -33.57332337164371], [-70.70089106260711, -33.57331589285697], [-70.69253887884359, -33.57650770320199], [-70.69231925205273, -33.576591628525996], [-70.69035778533065, -33.57734113709547], [-70.67824099189544, -33.58211990688125], [-70.67691641210124, -33.582570926036084], [-70.6767552941637, -33.582625794796755], [-70.67652647171573, -33.582703720062334], [-70.66693051771502, -33.584687662451834], [-70.66405603860977, -33.585243784958195], [-70.66349087351438, -33.5853361207205], [-70.6622435429599, -33.58041014973728], [-70.66216109877647, -33.58008453158021], [-70.6619025380083, -33.579063318841456], [-70.66085377591651, -33.5754121213085], [-70.66040361156637, -33.573837808173806], [-70.66037933126216, -33.57375289526105], [-70.6580657638635, -33.565661012120586], [-70.65725428818062, -33.5626058751403], [-70.65720013967837, -33.562401997974796], [-70.65628623479198, -33.55978377832022], [-70.65517921017195, -33.55577679498979], [-70.65498867469415, -33.5549374107016], [-70.65484742665024, -33.55433307391954], [-70.65348485345409, -33.54871585460551], [-70.65688499356962, -33.54820122169064], [-70.65683353719278, -33.54796852103974], [-70.66677348470465, -33.546757073125974], [-70.66687109212043, -33.546742004430584], [-70.66705100283868, -33.54661414010511], [-70.66825245893477, -33.54576026698029], [-70.66829356270249, -33.54573105446033], [-70.66842960589685, -33.54568504314252], [-70.6724123180764, -33.544338689943515], [-70.67854689235166, -33.542013448485434], [-70.68591865451221, -33.53925521750032]]]}",131,13,1,Metropolitana,Santiago
Estación Central,13106,"{""type"": ""Polygon"", ""coordinates"": [[[-70.67965729258046, -33.44626900724331], [-70.67985821953837, -33.44402034752281], [-70.68000375842531, -33.444031968497576], [-70.69230133048111, -33.444699667053705], [-70.69221489152028, -33.44775559388475], [-70.69227938032124, -33.44832145785288], [-70.69568976641439, -33.44807733541033], [-70.69681858366816, -33.447932605087054], [-70.69841533241882, -33.448040097095095], [-70.69954918803248, -33.448153915528614], [-70.70042680405659, -33.44831438239436], [-70.70181859269634, -33.448467712292064], [-70.70310765784971, -33.44862251083674], [-70.70732315534754, -33.44880329247246], [-70.70724427476756, -33.44949138907436], [-70.70721854228377, -33.44971585421727], [-70.70699908270664, -33.45163065471572], [-70.70643935148222, -33.451940221979434], [-70.70596001602958, -33.456044163186974], [-70.70594653201664, -33.45615960144748], [-70.70581911865848, -33.45725040484433], [-70.70577849052513, -33.457598216258226], [-70.71190826379218, -33.458975228907455], [-70.71192768128688, -33.458979590617325], [-70.71211811724604, -33.45894674495178], [-70.71846466940771, -33.45785419556446], [-70.7200465712135, -33.45752119871482], [-70.72023800242496, -33.45748089954233], [-70.72394646287208, -33.45670006858761], [-70.73130305798219, -33.45531060674842], [-70.73110249797928, -33.46345655430654], [-70.73121909607318, -33.46802571305753], [-70.73408405192814, -33.46979672696189], [-70.73405575443473, -33.469805470952096], [-70.73137699585202, -33.47062859786307], [-70.73123311887291, -33.47067280349504], [-70.72237264721808, -33.473394776815766], [-70.72232173969147, -33.473410407507274], [-70.71695583767378, -33.4778832379949], [-70.71486639559788, -33.4797420854521], [-70.71466457516021, -33.47992161677497], [-70.71227805442925, -33.482044477224875], [-70.71200315761745, -33.482447133360914], [-70.71160951272539, -33.48232144164201], [-70.711293956919, -33.482194596186666], [-70.71074331560649, -33.48203834238484], [-70.7101931428634, -33.48191480719089], [-70.70964554616079, -33.48192229034047], [-70.709332661157, -33.48192668116572], [-70.70882428615242, -33.481933693534415], [-70.70831582382458, -33.48194070502069], [-70.70753103399608, -33.48182039248424], [-70.7047028519039, -33.48123641121497], [-70.70293267629478, -33.48073623098894], [-70.7020670754243, -33.48048593749596], [-70.70139970175306, -33.480363898753055], [-70.70095629129837, -33.48037006053878], [-70.70093029165338, -33.4803704174536], [-70.70034237714678, -33.48031288442941], [-70.70024291211352, -33.480295072310085], [-70.69983200012437, -33.480221483321074], [-70.69884910347548, -33.479972776139434], [-70.69617094558738, -33.47939540548469], [-70.6958653190512, -33.47930144547634], [-70.69491829184962, -33.479010289567746], [-70.69424966378155, -33.47882277456268], [-70.69354181654742, -33.478635717977944], [-70.69318862050383, -33.47857501636935], [-70.69275579857342, -33.47844979916438], [-70.69220630843367, -33.47835897452926], [-70.69177357599722, -33.47823375261996], [-70.69157363571516, -33.47800702220174], [-70.69156981235422, -33.47781034111295], [-70.69144804685548, -33.477582542327404], [-70.69124920575955, -33.47742132478898], [-70.69101149836068, -33.47726063642127], [-70.6908145692075, -33.47719779524911], [-70.69050169667283, -33.47720206407774], [-70.69019073343487, -33.47730463622832], [-70.6899971636416, -33.47740560567013], [-70.68952840197034, -33.477444799750806], [-70.68925465906426, -33.47744853190911], [-70.6885090627726, -33.47732756319425], [-70.68811419969968, -33.47713620978811], [-70.68776028865076, -33.477042700559295], [-70.68732629794552, -33.47685187751261], [-70.68673460404703, -33.47659774510282], [-70.68658548204317, -33.47651326563519], [-70.68633902434128, -33.47637359484502], [-70.68602370377654, -33.47624682852124], [-70.6857486065361, -33.47618496878675], [-70.68527803326798, -33.47612584107446], [-70.68473173562177, -33.47619879826644], [-70.68422719268364, -33.476402316644], [-70.68336929125044, -33.4765451792489], [-70.6817280258527, -33.47663299357012], [-70.68112590195824, -33.47664116398972], [-70.6793814844802, -33.47666481805033], [-70.6785230267195, -33.47677485304322], [-70.67774138670305, -33.476818166408556], [-70.67731192737867, -33.476856707280795], [-70.67688102914653, -33.47682981232577], [-70.67645076250128, -33.47683563423248], [-70.67609821376477, -33.476807601665755], [-70.67558914136482, -33.47678168563949], [-70.67515707088997, -33.476689270926364], [-70.67425560182951, -33.47660305082213], [-70.67370748732532, -33.4765776536332], [-70.67319850369586, -33.47655172654064], [-70.67249323606947, -33.47649571894425], [-70.67182655909089, -33.47640638486922], [-70.67176095665022, -33.476393565931346], [-70.67177066571563, -33.476070024371275], [-70.67342292008834, -33.476009247264344], [-70.67323082478542, -33.47090103991892], [-70.68031836369046, -33.47111956033941], [-70.67949462076886, -33.4697547713706], [-70.67935762814778, -33.46688488773898], [-70.67934541178315, -33.46662911759995], [-70.67933707402493, -33.46645453779068], [-70.6790906746788, -33.46328567703117], [-70.67876191681503, -33.45860313927313], [-70.67873124914259, -33.45816629452044], [-70.67823425005334, -33.451088023773075], [-70.67823380811066, -33.45108172513729], [-70.67893136671317, -33.451297013564314], [-70.67954912319553, -33.451368210752726], [-70.67954949250472, -33.45136147547325], [-70.67955225135438, -33.45131106157847], [-70.67962586710848, -33.44997783917186], [-70.67965729258046, -33.44626900724331]]]}",131,13,1,Metropolitana,Santiago
