"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"alhué","jornada completa","5402","hombre",10,"2009",13502
"alhué","jornada completa","7401","hombre",5,"2009",13502
"alhué","jornada prolongada","99999","hombre",4,"2009",13502
"alhué","jornada completa","13201","hombre",4,"2009",13502
"alhué","jornada completa","10205","hombre",5,"2009",13502
"alhué","jornada completa","5601","hombre",5,"2009",13502
"alhué","jornada completa","13404","hombre",4,"2009",13502
"alhué","jornada completa","8104","mujer",5,"2009",13502
"alhué","jornada completa","9210","hombre",6,"2009",13502
"alhué","jornada parcial","","hombre",22,"2009",13502
"alhué","jornada completa","","hombre",577,"2009",13502
"alhué","jornada completa","7407","hombre",8,"2009",13502
"alhué","jornada completa","13102","hombre",4,"2009",13502
"alhué","jornada completa","13501","hombre",33,"2009",13502
"alhué","jornada completa","6107","hombre",16,"2009",13502
"alhué","jornada completa","8203","hombre",5,"2009",13502
"alhué","jornada completa","9102","hombre",14,"2009",13502
"alhué","jornada completa","10301","hombre",6,"2009",13502
"alhué","jornada completa","13129","mujer",6,"2009",13502
"alhué","jornada completa","5701","hombre",5,"2009",13502
"alhué","jornada completa","13602","mujer",13,"2009",13502
"alhué","jornada completa","13101","hombre",23,"2009",13502
"alhué","jornada completa","13401","hombre",8,"2009",13502
"alhué","jornada completa","8401","hombre",9,"2009",13502
"alhué","jornada completa","13110","hombre",8,"2009",13502
"alhué","jornada parcial","7304","mujer",5,"2009",13502
"alhué","jornada prolongada","5502","hombre",5,"2009",13502
"alhué","jornada completa","6105","hombre",8,"2009",13502
"alhué","jornada prolongada","6101","hombre",6,"2009",13502
"alhué","jornada prolongada","","hombre",76,"2009",13502
"alhué","jornada parcial","13501","hombre",5,"2009",13502
"alhué","jornada completa","5402","mujer",10,"2009",13502
"alhué","jornada completa","6112","hombre",6,"2009",13502
"alhué","jornada prolongada","13101","hombre",15,"2009",13502
"alhué","jornada prolongada","9121","hombre",9,"2009",13502
"alhué","jornada prolongada","4103","hombre",9,"2009",13502
"alhué","jornada completa","13101","mujer",22,"2009",13502
"alhué","jornada parcial","","mujer",23,"2009",13502
"alhué","jornada completa","13109","hombre",8,"2009",13502
"alhué","jornada completa","9201","mujer",9,"2009",13502
"alhué","jornada completa","","mujer",213,"2009",13502
"alhué","jornada completa","6101","hombre",9,"2009",13502
"alhué","jornada completa","6105","mujer",8,"2009",13502
"alhué","jornada completa","7301","hombre",11,"2009",13502
"alhué","jornada completa","13129","hombre",6,"2009",13502
"alhué","jornada completa","13501","mujer",31,"2009",13502
"alhué","jornada completa","6107","mujer",5,"2009",13502
"alto bío bío","jornada parcial","9114","mujer",14,"2009",8314
"alto bío bío","jornada completa","9203","hombre",5,"2009",8314
"alto bío bío","jornada completa","8309","hombre",14,"2009",8314
"alto bío bío","jornada completa","9115","hombre",7,"2009",8314
"alto bío bío","jornada completa","8203","hombre",27,"2009",8314
"alto bío bío","jornada completa","8305","mujer",13,"2009",8314
"alto bío bío","jornada parcial","8311","mujer",28,"2009",8314
"alto bío bío","jornada completa","8401","hombre",13,"2009",8314
"alto bío bío","jornada parcial","6301","hombre",14,"2009",8314
"alto bío bío","jornada parcial","","mujer",13,"2009",8314
"alto bío bío","jornada completa","8308","mujer",14,"2009",8314
"alto bío bío","jornada completa","13101","mujer",7,"2009",8314
"alto bío bío","jornada completa","8308","hombre",27,"2009",8314
"alto bío bío","jornada completa","8301","mujer",14,"2009",8314
"alto bío bío","jornada prolongada","8309","hombre",14,"2009",8314
"alto bío bío","jornada completa","8311","hombre",89,"2009",8314
"alto bío bío","jornada prolongada","","hombre",31,"2009",8314
"alto bío bío","jornada prolongada","","mujer",14,"2009",8314
"alto bío bío","jornada completa","13501","mujer",13,"2009",8314
"alto bío bío","jornada completa","8301","hombre",28,"2009",8314
"alto bío bío","jornada parcial","8306","mujer",14,"2009",8314
"alto bío bío","jornada completa","","hombre",574,"2009",8314
"alto bío bío","jornada parcial","8309","mujer",14,"2009",8314
"alto bío bío","jornada parcial","13130","mujer",14,"2009",8314
"alto bío bío","jornada completa","9205","hombre",14,"2009",8314
"alto bío bío","jornada completa","14101","hombre",14,"2009",8314
"alto bío bío","jornada completa","8311","mujer",42,"2009",8314
"alto bío bío","jornada completa","13505","hombre",14,"2009",8314
"alto bío bío","jornada completa","13101","hombre",42,"2009",8314
"alto bío bío","jornada parcial","8301","mujer",14,"2009",8314
"alto bío bío","jornada parcial","","hombre",34,"2009",8314
"alto bío bío","jornada completa","","mujer",168,"2009",8314
"alto bío bío","jornada completa","8110","mujer",14,"2009",8314
"alto del carmen","jornada completa","3301","mujer",39,"2009",3302
"alto del carmen","jornada parcial","","hombre",84,"2009",3302
"alto del carmen","jornada completa","4105","hombre",6,"2009",3302
"alto del carmen","jornada parcial","","mujer",61,"2009",3302
"alto del carmen","jornada completa","3301","hombre",12,"2009",3302
"alto del carmen","jornada completa","","hombre",785,"2009",3302
"alto del carmen","jornada prolongada","","mujer",8,"2009",3302
"alto del carmen","jornada completa","15101","mujer",6,"2009",3302
"alto del carmen","jornada completa","4106","hombre",9,"2009",3302
"alto del carmen","jornada completa","4101","hombre",16,"2009",3302
"alto del carmen","jornada completa","2201","mujer",8,"2009",3302
"alto del carmen","jornada prolongada","","hombre",10,"2009",3302
"alto del carmen","jornada completa","3101","hombre",9,"2009",3302
"alto del carmen","jornada completa","16023","hombre",16,"2009",3302
"alto del carmen","jornada completa","","mujer",333,"2009",3302
"alto del carmen","jornada completa","4301","hombre",12,"2009",3302
"alto hospicio","jornada completa","14101","mujer",56,"2009",1107
"alto hospicio","jornada completa","8404","mujer",52,"2009",1107
"alto hospicio","jornada completa","16005","hombre",160,"2009",1107
"alto hospicio","jornada completa","5101","hombre",550,"2009",1107
"alto hospicio","jornada prolongada","4204","hombre",236,"2009",1107
"alto hospicio","jornada completa","5601","hombre",45,"2009",1107
"alto hospicio","jornada completa","9201","mujer",58,"2009",1107
"alto hospicio","jornada completa","5108","hombre",80,"2009",1107
"alto hospicio","jornada completa","","hombre",535,"2009",1107
"alto hospicio","jornada completa","10202","mujer",45,"2009",1107
"alto hospicio","jornada completa","8110","mujer",116,"2009",1107
"alto hospicio","jornada completa","15101","hombre",712,"2009",1107
"alto hospicio","jornada completa","16001","hombre",116,"2009",1107
"alto hospicio","jornada completa","13101","mujer",221,"2009",1107
"alto hospicio","jornada completa","13401","mujer",40,"2009",1107
"alto hospicio","jornada completa","4101","hombre",48,"2009",1107
"alto hospicio","jornada completa","6106","mujer",378,"2009",1107
"alto hospicio","jornada parcial","4301","hombre",56,"2009",1107
"alto hospicio","jornada completa","3101","hombre",50,"2009",1107
"alto hospicio","jornada completa","5106","hombre",116,"2009",1107
"alto hospicio","jornada parcial","16005","mujer",55,"2009",1107
"alto hospicio","jornada prolongada","3301","hombre",51,"2009",1107
"alto hospicio","jornada parcial","8404","mujer",52,"2009",1107
"alto hospicio","jornada completa","7404","mujer",45,"2009",1107
"alto hospicio","jornada completa","","mujer",365,"2009",1107
"alto hospicio","jornada completa","7301","hombre",106,"2009",1107
"alto hospicio","jornada prolongada","5501","hombre",86,"2009",1107
"alto hospicio","jornada completa","1404","hombre",48,"2009",1107
"alto hospicio","jornada parcial","3101","mujer",116,"2009",1107
"alto hospicio","jornada completa","2302","mujer",45,"2009",1107
"alto hospicio","jornada parcial","13101","mujer",164,"2009",1107
"alto hospicio","jornada parcial","1101","mujer",189,"2009",1107
"alto hospicio","jornada prolongada","1101","hombre",397,"2009",1107
"alto hospicio","jornada completa","6106","hombre",236,"2009",1107
"alto hospicio","jornada parcial","5502","mujer",50,"2009",1107
"alto hospicio","jornada prolongada","1404","hombre",50,"2009",1107
"alto hospicio","jornada completa","1401","mujer",170,"2009",1107
"alto hospicio","jornada completa","8101","hombre",294,"2009",1107
"alto hospicio","jornada completa","1101","mujer",1520,"2009",1107
"alto hospicio","jornada completa","4202","hombre",159,"2009",1107
"alto hospicio","jornada completa","3301","mujer",45,"2009",1107
"alto hospicio","jornada prolongada","","hombre",209,"2009",1107
"alto hospicio","jornada completa","5502","hombre",236,"2009",1107
"alto hospicio","jornada completa","4204","hombre",378,"2009",1107
"alto hospicio","jornada completa","2201","hombre",1682,"2009",1107
"alto hospicio","jornada parcial","15101","hombre",58,"2009",1107
"alto hospicio","jornada prolongada","5701","hombre",378,"2009",1107
"alto hospicio","jornada prolongada","5502","hombre",236,"2009",1107
"alto hospicio","jornada completa","1403","mujer",48,"2009",1107
"alto hospicio","jornada completa","8401","hombre",58,"2009",1107
"alto hospicio","jornada completa","99999","mujer",58,"2009",1107
"alto hospicio","jornada parcial","4102","hombre",50,"2009",1107
"alto hospicio","jornada prolongada","10301","hombre",55,"2009",1107
"alto hospicio","jornada completa","2301","mujer",45,"2009",1107
"alto hospicio","jornada parcial","13119","hombre",50,"2009",1107
"alto hospicio","jornada completa","4201","hombre",58,"2009",1107
"alto hospicio","jornada completa","5101","mujer",789,"2009",1107
"alto hospicio","jornada completa","14101","hombre",141,"2009",1107
"alto hospicio","jornada completa","4102","mujer",50,"2009",1107
"alto hospicio","jornada completa","8111","hombre",180,"2009",1107
"alto hospicio","jornada completa","1101","hombre",2935,"2009",1107
"alto hospicio","jornada completa","2101","mujer",109,"2009",1107
"alto hospicio","jornada completa","2301","hombre",46,"2009",1107
"alto hospicio","jornada completa","5109","hombre",51,"2009",1107
"alto hospicio","jornada completa","5701","hombre",433,"2009",1107
"alto hospicio","jornada parcial","8401","mujer",55,"2009",1107
"alto hospicio","jornada completa","6101","hombre",48,"2009",1107
"alto hospicio","jornada completa","6101","mujer",58,"2009",1107
"alto hospicio","jornada parcial","4204","mujer",50,"2009",1107
"alto hospicio","jornada completa","99999","hombre",552,"2009",1107
"alto hospicio","jornada completa","9211","mujer",64,"2009",1107
"alto hospicio","jornada completa","13101","hombre",331,"2009",1107
"alto hospicio","jornada completa","10201","hombre",64,"2009",1107
"alto hospicio","jornada prolongada","13101","hombre",388,"2009",1107
"alto hospicio","jornada prolongada","9101","hombre",51,"2009",1107
"alto hospicio","jornada prolongada","15101","hombre",297,"2009",1107
"alto hospicio","jornada completa","10301","hombre",56,"2009",1107
"alto hospicio","jornada parcial","2201","mujer",58,"2009",1107
"alto hospicio","jornada prolongada","99999","hombre",156,"2009",1107
"alto hospicio","jornada prolongada","1101","mujer",56,"2009",1107
"alto hospicio","jornada completa","2201","mujer",50,"2009",1107
"alto hospicio","jornada parcial","4106","mujer",64,"2009",1107
"alto hospicio","jornada prolongada","4101","hombre",48,"2009",1107
"alto hospicio","jornada prolongada","2201","hombre",40,"2009",1107
"alto hospicio","jornada completa","16005","mujer",48,"2009",1107
"alto hospicio","jornada prolongada","6101","mujer",40,"2009",1107
"alto hospicio","jornada prolongada","8402","hombre",46,"2009",1107
"alto hospicio","jornada completa","13123","mujer",116,"2009",1107
"alto hospicio","jornada completa","9101","hombre",40,"2009",1107
"alto hospicio","jornada completa","2101","hombre",50,"2009",1107
"alto hospicio","jornada completa","4302","hombre",52,"2009",1107
"alto hospicio","jornada prolongada","2301","hombre",46,"2009",1107
"alto hospicio","jornada prolongada","5301","hombre",378,"2009",1107
"alto hospicio","jornada completa","15101","mujer",760,"2009",1107
"alto hospicio","jornada completa","4301","hombre",111,"2009",1107
"ancud","jornada completa","10201","hombre",43,"2009",10202
"ancud","jornada parcial","","hombre",427,"2009",10202
"ancud","jornada parcial","","mujer",747,"2009",10202
"ancud","jornada completa","11101","hombre",94,"2009",10202
"ancud","jornada completa","10205","hombre",83,"2009",10202
"ancud","jornada completa","10101","mujer",43,"2009",10202
"ancud","jornada prolongada","8101","hombre",40,"2009",10202
"ancud","jornada completa","10101","hombre",78,"2009",10202
"ancud","jornada parcial","10102","mujer",136,"2009",10202
"ancud","jornada completa","13101","hombre",148,"2009",10202
"ancud","jornada parcial","7101","mujer",47,"2009",10202
"ancud","jornada prolongada","8103","mujer",98,"2009",10202
"ancud","jornada parcial","8420","mujer",38,"2009",10202
"ancud","jornada completa","10105","hombre",43,"2009",10202
"ancud","jornada completa","12101","mujer",47,"2009",10202
"ancud","jornada parcial","10404","mujer",136,"2009",10202
"ancud","jornada parcial","10201","hombre",47,"2009",10202
"ancud","jornada completa","14204","hombre",47,"2009",10202
"ancud","jornada completa","10108","mujer",43,"2009",10202
"ancud","jornada completa","9101","mujer",43,"2009",10202
"ancud","jornada completa","10102","mujer",183,"2009",10202
"ancud","jornada prolongada","16008","hombre",108,"2009",10202
"ancud","jornada parcial","10209","hombre",108,"2009",10202
"ancud","jornada completa","13101","mujer",104,"2009",10202
"ancud","jornada completa","10209","mujer",123,"2009",10202
"ancud","jornada prolongada","8110","hombre",40,"2009",10202
"ancud","jornada completa","5109","hombre",40,"2009",10202
"ancud","jornada completa","10202","hombre",40,"2009",10202
"ancud","jornada completa","8107","hombre",43,"2009",10202
"ancud","jornada parcial","14101","hombre",98,"2009",10202
"ancud","jornada parcial","4201","mujer",136,"2009",10202
"ancud","jornada completa","10303","hombre",47,"2009",10202
"ancud","jornada completa","16008","mujer",54,"2009",10202
"ancud","jornada completa","5601","mujer",47,"2009",10202
"ancud","jornada prolongada","8310","hombre",64,"2009",10202
"ancud","jornada completa","10201","mujer",128,"2009",10202
"ancud","jornada completa","10108","hombre",190,"2009",10202
"ancud","jornada completa","11201","mujer",40,"2009",10202
"ancud","jornada completa","10205","mujer",127,"2009",10202
"ancud","jornada prolongada","10209","hombre",98,"2009",10202
"ancud","jornada parcial","4201","hombre",136,"2009",10202
"ancud","jornada completa","14101","mujer",190,"2009",10202
"ancud","jornada completa","9114","hombre",43,"2009",10202
"ancud","jornada parcial","10104","mujer",54,"2009",10202
"ancud","jornada completa","","hombre",2064,"2009",10202
"ancud","jornada completa","10301","mujer",47,"2009",10202
"ancud","jornada completa","10404","mujer",408,"2009",10202
"ancud","jornada completa","","mujer",2498,"2009",10202
"andacollo","jornada prolongada","","mujer",18,"2009",4103
"andacollo","jornada parcial","","mujer",167,"2009",4103
"andacollo","jornada parcial","15101","mujer",22,"2009",4103
"andacollo","jornada completa","4301","mujer",12,"2009",4103
"andacollo","jornada completa","4105","mujer",9,"2009",4103
"andacollo","jornada completa","4106","hombre",13,"2009",4103
"andacollo","jornada completa","3301","hombre",10,"2009",4103
"andacollo","jornada prolongada","2101","mujer",23,"2009",4103
"andacollo","jornada completa","15101","hombre",12,"2009",4103
"andacollo","jornada completa","","hombre",797,"2009",4103
"andacollo","jornada completa","2101","hombre",53,"2009",4103
"andacollo","jornada completa","3101","hombre",10,"2009",4103
"andacollo","jornada completa","","mujer",314,"2009",4103
"andacollo","jornada completa","4101","mujer",14,"2009",4103
"andacollo","jornada completa","4101","hombre",4,"2009",4103
"andacollo","jornada completa","4201","hombre",46,"2009",4103
"andacollo","jornada completa","4102","hombre",30,"2009",4103
"andacollo","jornada completa","99999","hombre",26,"2009",4103
"andacollo","jornada completa","4305","hombre",84,"2009",4103
"andacollo","jornada prolongada","","hombre",46,"2009",4103
"andacollo","jornada completa","3202","hombre",34,"2009",4103
"andacollo","jornada completa","4301","hombre",44,"2009",4103
"andacollo","jornada completa","3101","mujer",10,"2009",4103
"andacollo","jornada completa","2201","hombre",14,"2009",4103
"andacollo","jornada prolongada","4301","mujer",24,"2009",4103
"andacollo","jornada parcial","","hombre",39,"2009",4103
"andacollo","jornada completa","4305","mujer",14,"2009",4103
"angol","jornada completa","99999","hombre",363,"2009",9201
"angol","jornada completa","9208","mujer",71,"2009",9201
"angol","jornada completa","8106","hombre",40,"2009",9201
"angol","jornada completa","8306","hombre",133,"2009",9201
"angol","jornada prolongada","9101","hombre",133,"2009",9201
"angol","jornada completa","9209","mujer",79,"2009",9201
"angol","jornada completa","8101","hombre",51,"2009",9201
"angol","jornada completa","9101","mujer",39,"2009",9201
"angol","jornada completa","","mujer",2999,"2009",9201
"angol","jornada prolongada","","hombre",111,"2009",9201
"angol","jornada completa","9210","mujer",39,"2009",9201
"angol","jornada completa","9202","hombre",384,"2009",9201
"angol","jornada completa","9205","mujer",29,"2009",9201
"angol","jornada completa","9204","mujer",168,"2009",9201
"angol","jornada parcial","8101","mujer",100,"2009",9201
"angol","jornada completa","9206","hombre",77,"2009",9201
"angol","jornada completa","9207","mujer",259,"2009",9201
"angol","jornada completa","8301","mujer",39,"2009",9201
"angol","jornada completa","9202","mujer",129,"2009",9201
"angol","jornada completa","9209","hombre",48,"2009",9201
"angol","jornada parcial","","hombre",436,"2009",9201
"angol","jornada completa","13101","hombre",126,"2009",9201
"angol","jornada completa","9211","mujer",48,"2009",9201
"angol","jornada completa","8306","mujer",133,"2009",9201
"angol","jornada parcial","","mujer",552,"2009",9201
"angol","jornada completa","","hombre",5278,"2009",9201
"angol","jornada prolongada","8306","mujer",48,"2009",9201
"angol","jornada completa","9101","hombre",113,"2009",9201
"angol","jornada completa","9210","hombre",39,"2009",9201
"angol","jornada parcial","8312","mujer",74,"2009",9201
"angol","jornada completa","9206","mujer",48,"2009",9201
"antofagasta","jornada completa","4303","hombre",575,"2009",2101
"antofagasta","jornada completa","12101","hombre",894,"2009",2101
"antofagasta","jornada prolongada","13101","mujer",692,"2009",2101
"antofagasta","jornada parcial","16023","mujer",241,"2009",2101
"antofagasta","jornada completa","99999","hombre",1256,"2009",2101
"antofagasta","jornada completa","6101","hombre",140,"2009",2101
"antofagasta","jornada completa","14101","mujer",361,"2009",2101
"antofagasta","jornada completa","5109","hombre",449,"2009",2101
"antofagasta","jornada completa","3101","hombre",742,"2009",2101
"antofagasta","jornada completa","16008","mujer",386,"2009",2101
"antofagasta","jornada completa","1401","hombre",871,"2009",2101
"antofagasta","jornada completa","7101","hombre",163,"2009",2101
"antofagasta","jornada parcial","7406","mujer",263,"2009",2101
"antofagasta","jornada completa","4101","hombre",405,"2009",2101
"antofagasta","jornada completa","2102","mujer",464,"2009",2101
"antofagasta","jornada completa","2301","mujer",859,"2009",2101
"antofagasta","jornada prolongada","","hombre",3850,"2009",2101
"antofagasta","jornada prolongada","16002","hombre",201,"2009",2101
"antofagasta","jornada parcial","16023","hombre",241,"2009",2101
"antofagasta","jornada parcial","","hombre",4495,"2009",2101
"antofagasta","jornada completa","3301","hombre",1206,"2009",2101
"antofagasta","jornada completa","16001","hombre",202,"2009",2101
"antofagasta","jornada completa","13120","mujer",204,"2009",2101
"antofagasta","jornada completa","2102","hombre",464,"2009",2101
"antofagasta","jornada parcial","4301","mujer",361,"2009",2101
"antofagasta","jornada completa","8102","hombre",215,"2009",2101
"antofagasta","jornada completa","2103","hombre",204,"2009",2101
"antofagasta","jornada completa","16014","hombre",277,"2009",2101
"antofagasta","jornada parcial","15101","hombre",692,"2009",2101
"antofagasta","jornada completa","3102","hombre",202,"2009",2101
"antofagasta","jornada parcial","3102","mujer",349,"2009",2101
"antofagasta","jornada completa","8104","hombre",201,"2009",2101
"antofagasta","jornada completa","16023","mujer",277,"2009",2101
"antofagasta","jornada completa","2301","hombre",1075,"2009",2101
"antofagasta","jornada completa","16023","hombre",349,"2009",2101
"antofagasta","jornada prolongada","2302","hombre",537,"2009",2101
"antofagasta","jornada completa","5101","hombre",219,"2009",2101
"antofagasta","jornada parcial","7406","hombre",202,"2009",2101
"antofagasta","jornada completa","9101","hombre",253,"2009",2101
"antofagasta","jornada prolongada","","mujer",1813,"2009",2101
"antofagasta","jornada completa","15101","mujer",241,"2009",2101
"antofagasta","jornada prolongada","2104","hombre",433,"2009",2101
"antofagasta","jornada parcial","14108","mujer",335,"2009",2101
"antofagasta","jornada completa","13101","hombre",3515,"2009",2101
"antofagasta","jornada parcial","16006","mujer",277,"2009",2101
"antofagasta","jornada prolongada","9101","hombre",386,"2009",2101
"antofagasta","jornada prolongada","7401","hombre",277,"2009",2101
"antofagasta","jornada completa","13109","mujer",193,"2009",2101
"antofagasta","jornada completa","1401","mujer",263,"2009",2101
"antofagasta","jornada completa","13101","mujer",683,"2009",2101
"antofagasta","jornada completa","4301","mujer",754,"2009",2101
"antofagasta","jornada parcial","4301","hombre",215,"2009",2101
"antofagasta","jornada completa","8101","hombre",893,"2009",2101
"antofagasta","jornada completa","2104","hombre",204,"2009",2101
"antofagasta","jornada completa","2302","hombre",944,"2009",2101
"antofagasta","jornada parcial","2302","mujer",187,"2009",2101
"antofagasta","jornada completa","4304","hombre",464,"2009",2101
"antofagasta","jornada completa","4102","hombre",163,"2009",2101
"antofagasta","jornada completa","8311","hombre",361,"2009",2101
"antofagasta","jornada completa","13119","mujer",193,"2009",2101
"antofagasta","jornada completa","8111","hombre",201,"2009",2101
"antofagasta","jornada completa","2104","mujer",688,"2009",2101
"antofagasta","jornada completa","","hombre",35418,"2009",2101
"antofagasta","jornada prolongada","16001","hombre",232,"2009",2101
"antofagasta","jornada parcial","2101","mujer",201,"2009",2101
"antofagasta","jornada completa","9201","hombre",692,"2009",2101
"antofagasta","jornada completa","4204","hombre",1029,"2009",2101
"antofagasta","jornada parcial","2103","mujer",335,"2009",2101
"antofagasta","jornada completa","4301","hombre",1729,"2009",2101
"antofagasta","jornada parcial","","mujer",3786,"2009",2101
"antofagasta","jornada completa","2201","mujer",2133,"2009",2101
"antofagasta","jornada completa","13120","hombre",405,"2009",2101
"antofagasta","jornada completa","10201","hombre",277,"2009",2101
"antofagasta","jornada parcial","2302","hombre",335,"2009",2101
"antofagasta","jornada completa","7105","hombre",193,"2009",2101
"antofagasta","jornada completa","16008","hombre",386,"2009",2101
"antofagasta","jornada parcial","3201","mujer",215,"2009",2101
"antofagasta","jornada completa","1101","hombre",401,"2009",2101
"antofagasta","jornada completa","1402","hombre",163,"2009",2101
"antofagasta","jornada completa","4101","mujer",187,"2009",2101
"antofagasta","jornada parcial","1401","hombre",215,"2009",2101
"antofagasta","jornada completa","3202","hombre",361,"2009",2101
"antofagasta","jornada parcial","2201","mujer",791,"2009",2101
"antofagasta","jornada completa","99999","mujer",204,"2009",2101
"antofagasta","jornada completa","8416","hombre",456,"2009",2101
"antofagasta","jornada completa","4303","mujer",263,"2009",2101
"antofagasta","jornada completa","14106","hombre",202,"2009",2101
"antofagasta","jornada completa","2201","hombre",2813,"2009",2101
"antofagasta","jornada prolongada","14103","hombre",241,"2009",2101
"antofagasta","jornada completa","15101","hombre",386,"2009",2101
"antofagasta","jornada completa","","mujer",21983,"2009",2101
"antofagasta","jornada completa","2302","mujer",744,"2009",2101
"antuco","jornada completa","8102","mujer",8,"2009",8302
"antuco","jornada completa","8409","mujer",4,"2009",8302
"antuco","jornada completa","8110","hombre",5,"2009",8302
"antuco","jornada parcial","8301","mujer",15,"2009",8302
"antuco","jornada prolongada","","hombre",24,"2009",8302
"antuco","jornada completa","","mujer",58,"2009",8302
"antuco","jornada completa","6101","mujer",9,"2009",8302
"antuco","jornada completa","8309","hombre",27,"2009",8302
"antuco","jornada completa","8301","mujer",36,"2009",8302
"antuco","jornada completa","","hombre",241,"2009",8302
"antuco","jornada completa","8301","hombre",39,"2009",8302
"antuco","jornada completa","8303","mujer",8,"2009",8302
"antuco","jornada completa","8101","hombre",13,"2009",8302
"antuco","jornada parcial","7101","mujer",9,"2009",8302
"antuco","jornada completa","13501","hombre",13,"2009",8302
"antuco","jornada completa","8311","hombre",22,"2009",8302
"antuco","jornada prolongada","6101","hombre",4,"2009",8302
"antuco","jornada prolongada","13501","hombre",4,"2009",8302
"antuco","jornada parcial","","mujer",13,"2009",8302
"antuco","jornada prolongada","8101","hombre",4,"2009",8302
"antuco","jornada prolongada","8309","hombre",6,"2009",8302
"antuco","jornada parcial","","hombre",34,"2009",8302
"antuco","jornada completa","13101","hombre",20,"2009",8302
"antuco","jornada completa","9108","hombre",8,"2009",8302
"antuco","jornada parcial","8301","hombre",11,"2009",8302
"antuco","jornada completa","99999","mujer",9,"2009",8302
"antuco","jornada parcial","8309","mujer",5,"2009",8302
"antuco","jornada parcial","13127","mujer",5,"2009",8302
"arauco","jornada completa","8202","mujer",39,"2009",8202
"arauco","jornada completa","9201","hombre",19,"2009",8202
"arauco","jornada completa","8205","hombre",330,"2009",8202
"arauco","jornada completa","","hombre",3394,"2009",8202
"arauco","jornada completa","9201","mujer",39,"2009",8202
"arauco","jornada completa","14101","mujer",105,"2009",8202
"arauco","jornada completa","8102","mujer",39,"2009",8202
"arauco","jornada completa","9101","hombre",306,"2009",8202
"arauco","jornada completa","13123","mujer",67,"2009",8202
"arauco","jornada completa","2301","hombre",40,"2009",8202
