"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"Calama","Jornada completa?","Colombia","Hombre",250,"2017",2201
"Calama","Jornada completa?","Bolivia","Hombre",1241,"2017",2201
"Calama","Jornada parcial?","Bolivia","Mujer",200,"2017",2201
"Calama","Jornada completa?","Bolivia","Mujer",1020,"2017",2201
"Calama","Jornada completa?","Brasil","Hombre",51,"2017",2201
"Caldera","Jornada completa?","Colombia","Mujer",55,"2017",3102
"Calera","Jornada completa?","Haití","Hombre",724,"2017",5502
"Calera de Tango","Jornada completa?","Haití","Hombre",48,"2017",13403
"Calera de Tango","Jornada completa?","Argentina","Hombre",89,"2017",13403
"Calera de Tango","Jornada completa?","Bolivia","Hombre",81,"2017",13403
"Calle Larga","Jornada completa?","Argentina","Hombre",75,"2017",5302
"Camarones","Jornada completa?","Perú","Hombre",36,"2017",15102
"Camiña","Jornada completa?","Perú","Mujer",9,"2017",1402
"Cañete","Jornada completa?","Colombia","Mujer",88,"2017",8203
"Cañete","Jornada completa?","Colombia","Hombre",176,"2017",8203
"Cartagena","Jornada parcial?","Brasil","Mujer",273,"2017",5603
"Casablanca","Jornada completa?","Haití","Hombre",1117,"2017",5102
"Casablanca","Jornada completa?","Haití","Mujer",612,"2017",5102
"Castro","Jornada completa?","México","Mujer",84,"2017",10201
"Castro","Jornada parcial?","Colombia","Mujer",196,"2017",10201
"Cerrillos","Jornada completa?","Perú","Hombre",182,"2017",13102
"Cerrillos","Jornada completa?","Perú","Mujer",91,"2017",13102
"Cerro Navia","Jornada completa?","Bolivia","Mujer",165,"2017",13103
"Cerro Navia","Jornada completa?","Haití","Hombre",1382,"2017",13103
"Cerro Navia","Jornada completa?","Perú","Hombre",376,"2017",13103
"Chanco","Jornada completa?","Colombia","Mujer",12,"2017",7202
"Chanco","Jornada completa?","Colombia","Hombre",12,"2017",7202
"Chiguayante","Jornada completa?","Ecuador","Mujer",65,"2017",8103
"Chiguayante","Jornada completa?","Perú","Mujer",77,"2017",8103
"Chiguayante","Jornada completa?","Argentina","Hombre",157,"2017",8103
"Chillán","Jornada completa?","Venezuela","Mujer",161,"2017",16101
"Chillán","Jornada completa?","España","Hombre",143,"2017",16101
"Chillán","Jornada prolongada?","Venezuela","Mujer",93,"2017",16101
"Chillán","Jornada completa?","Venezuela","Hombre",363,"2017",16101
"Chillán","Jornada parcial?","Haití","Hombre",287,"2017",16101
"Chillán","Jornada completa?","Haití","Mujer",228,"2017",16101
"Chillán","Jornada completa?","Haití","Hombre",447,"2017",16101
"Chillán Viejo","Jornada completa?","Brasil","Mujer",121,"2017",16103
"Chimbarongo","Jornada completa?","Haití","Hombre",59,"2017",6303
"Chimbarongo","Jornada completa?","Haití","Mujer",59,"2017",6303
"Cisnes","Otra?","Argentina","Hombre",33,"2017",11202
"Cobquecura","Jornada completa?","Venezuela","Mujer",30,"2017",16202
"Codegua","Jornada completa?","Argentina","Hombre",54,"2017",6102
"Coihueco","Jornada completa?","Argentina","Mujer",82,"2017",16302
"Colina","Jornada completa?","República Dominicana","Hombre",137,"2017",13301
"Colina","Jornada completa?","Haití","Hombre",811,"2017",13301
"Colina","Jornada completa?","Haití","Mujer",137,"2017",13301
"Colina","Jornada completa?","Perú","Hombre",182,"2017",13301
"Colina","Jornada completa?","Colombia","Mujer",436,"2017",13301
"Colina","Jornada completa?","Perú","Mujer",104,"2017",13301
"Colina","Jornada completa?","Bolivia","Hombre",213,"2017",13301
"Colina","Jornada completa?","República Dominicana","Mujer",137,"2017",13301
"Colina","Jornada completa?","Colombia","Hombre",510,"2017",13301
"Combarbalá","Jornada completa?","Brasil","Hombre",30,"2017",4302
"Concepción","Jornada completa?","Colombia","Mujer",317,"2017",8101
"Concepción","Jornada completa?","Venezuela","Hombre",902,"2017",8101
"Concepción","Jornada completa?","Argentina","Mujer",112,"2017",8101
"Concepción","Jornada completa?","Venezuela","Mujer",902,"2017",8101
"Concepción","Jornada completa?","Perú","Mujer",89,"2017",8101
"Concepción","Jornada parcial?","Colombia","Mujer",415,"2017",8101
"Concepción","Jornada completa?","Nicaragua","Hombre",66,"2017",8101
"Concepción","Jornada completa?","Argentina","Hombre",58,"2017",8101
"Concepción","Jornada completa?","Perú","Hombre",562,"2017",8101
"Conchalí","Jornada completa?","República Dominicana","Mujer",97,"2017",13104
"Conchalí","Jornada completa?","Ecuador","Mujer",174,"2017",13104
"Conchalí","Jornada completa?","Haití","Hombre",111,"2017",13104
"Conchalí","Jornada completa?","Colombia","Mujer",522,"2017",13104
"Conchalí","Jornada completa?","Colombia","Hombre",793,"2017",13104
"Conchalí","Jornada completa?","Ecuador","Hombre",522,"2017",13104
"Conchalí","Jornada completa?","Perú","Mujer",116,"2017",13104
"Conchalí","Jornada completa?","Perú","Hombre",115,"2017",13104
"Concón","Jornada completa?","Perú","Mujer",297,"2017",5103
"Concón","Jornada completa?","Venezuela","Mujer",261,"2017",5103
"Constitución","Jornada completa?","Colombia","Mujer",29,"2017",7102
"Copiapó","Jornada completa?","Bolivia","Mujer",159,"2017",3101
"Copiapó","Jornada completa?","Argentina","Hombre",166,"2017",3101
"Copiapó","Jornada parcial?","Bolivia","Mujer",57,"2017",3101
"Copiapó","Jornada parcial?","Perú","Mujer",58,"2017",3101
"Copiapó","Jornada completa?","Colombia","Hombre",510,"2017",3101
"Copiapó","Jornada completa?","Perú","Mujer",34,"2017",3101
"Copiapó","Jornada prolongada?","Colombia","Hombre",48,"2017",3101
"Copiapó","Jornada parcial?","Bolivia","Hombre",52,"2017",3101
"Copiapó","Jornada completa?","Argentina","Mujer",48,"2017",3101
"Copiapó","Jornada parcial?","Colombia","Mujer",42,"2017",3101
"Copiapó","Jornada prolongada?","Perú","Hombre",48,"2017",3101
"Copiapó","Jornada completa?","Colombia","Mujer",304,"2017",3101
"Copiapó","Jornada completa?","Brasil","Hombre",33,"2017",3101
"Copiapó","Jornada completa?","Perú","Hombre",135,"2017",3101
"Coquimbo","Jornada completa?","Ecuador","Mujer",97,"2017",4102
"Coquimbo","Jornada completa?","Haití","Mujer",273,"2017",4102
"Coquimbo","Jornada prolongada?","Colombia","Mujer",137,"2017",4102
"Coquimbo","Jornada prolongada?","Colombia","Hombre",137,"2017",4102
"Coquimbo","Jornada completa?","Colombia","Mujer",180,"2017",4102
"Coquimbo","Jornada completa?","Haití","Hombre",657,"2017",4102
"Coquimbo","Jornada completa?","Colombia","Hombre",126,"2017",4102
"Coquimbo","Jornada completa?","Perú","Hombre",103,"2017",4102
"Coquimbo","Jornada parcial?","Haití","Hombre",102,"2017",4102
"Coronel","Jornada completa?","Venezuela","Hombre",30,"2017",8102
"Coronel","Jornada completa?","Haití","Hombre",377,"2017",8102
"Coronel","Jornada completa?","Haití","Mujer",81,"2017",8102
"Coyhaique","Jornada completa?","Venezuela","Hombre",78,"2017",11101
"Coyhaique","Jornada prolongada?","Argentina","Hombre",18,"2017",11101
"Coyhaique","Otra?","Venezuela","Mujer",14,"2017",11101
"Coyhaique","Jornada completa?","Brasil","Hombre",15,"2017",11101
"Coyhaique","Jornada completa?","Colombia","Mujer",209,"2017",11101
"Coyhaique","Jornada completa?","Perú","Mujer",15,"2017",11101
"Coyhaique","Jornada completa?","Francia","Hombre",17,"2017",11101
"Coyhaique","Jornada completa?","Brasil","Mujer",30,"2017",11101
"Coyhaique","Jornada parcial?","República Dominicana","Mujer",17,"2017",11101
"Coyhaique","Jornada completa?","Argentina","Mujer",22,"2017",11101
"Coyhaique","Jornada prolongada?","Colombia","Hombre",19,"2017",11101
"Coyhaique","Jornada completa?","Colombia","Hombre",100,"2017",11101
"Curacaví","Jornada completa?","Venezuela","Hombre",102,"2017",13503
"Curacaví","Jornada completa?","Venezuela","Mujer",408,"2017",13503
"Curanilahue","Jornada completa?","Perú","Hombre",75,"2017",8205
"Curarrehue","Jornada completa?","No Responde","Hombre",54,"2017",9104
"Curarrehue","Jornada completa?","Argentina","Mujer",11,"2017",9104
"Curicó","Jornada completa?","Colombia","Mujer",84,"2017",7301
"Curicó","Jornada completa?","Argentina","Mujer",51,"2017",7301
"Curicó","Jornada completa?","Ecuador","Hombre",66,"2017",7301
"Curicó","Jornada prolongada?","Francia","Hombre",309,"2017",7301
"Curicó","Jornada completa?","Haití","Mujer",272,"2017",7301
"Curicó","Jornada completa?","Venezuela","Hombre",248,"2017",7301
"Curicó","Jornada prolongada?","Colombia","Hombre",119,"2017",7301
"Curicó","Jornada completa?","Venezuela","Mujer",229,"2017",7301
"Curicó","Jornada completa?","Ecuador","Mujer",22,"2017",7301
"Curicó","Jornada completa?","Argentina","Hombre",21,"2017",7301
"Curicó","Jornada completa?","España","Mujer",186,"2017",7301
"Curicó","Jornada prolongada?","Rusia","Hombre",30,"2017",7301
"Curicó","Jornada completa?","Haití","Hombre",313,"2017",7301
"Dalcahue","Jornada completa?","Ecuador","Hombre",84,"2017",10205
"Dalcahue","Jornada completa?","Ecuador","Mujer",84,"2017",10205
"Diego de Almagro","Jornada prolongada?","República Dominicana","Mujer",12,"2017",3202
"El Bosque","Jornada completa?","Colombia","Mujer",530,"2017",13105
"El Bosque","Jornada completa?","Bolivia","Mujer",336,"2017",13105
"El Bosque","Jornada completa?","Colombia","Hombre",336,"2017",13105
"El Bosque","Jornada parcial?","Perú","Hombre",362,"2017",13105
"El Bosque","Jornada completa?","Argentina","Mujer",136,"2017",13105
"Estación Central","Jornada completa?","Perú","Hombre",617,"2017",13106
"Estación Central","Jornada completa?","Haití","Hombre",586,"2017",13106
"Estación Central","Jornada completa?","Perú","Mujer",530,"2017",13106
"Estación Central","Jornada completa?","Bolivia","Hombre",140,"2017",13106
"Estación Central","Jornada completa?","República Dominicana","Mujer",73,"2017",13106
"Estación Central","Jornada completa?","Haití","Mujer",887,"2017",13106
"Estación Central","Jornada prolongada?","Haití","Hombre",687,"2017",13106
"Freirina","Jornada prolongada?","Perú","Hombre",37,"2017",3303
"Futrono","Jornada completa?","Francia","Hombre",39,"2017",14202
"Futrono","Jornada prolongada?","Holanda","Hombre",52,"2017",14202
"Galvarino","Jornada completa?","China","Hombre",14,"2017",9106
"Graneros","Jornada completa?","Bolivia","Hombre",266,"2017",6106
"Graneros","Jornada completa?","Haití","Hombre",117,"2017",6106
"Graneros","Jornada completa?","Bolivia","Mujer",108,"2017",6106
"Hijuelas","Jornada completa?","Bolivia","Hombre",89,"2017",5503
"Hualañé","Jornada completa?","Haití","Hombre",34,"2017",7302
"Hualpén","Jornada completa?","Bolivia","Mujer",65,"2017",8112
"Hualqui","Jornada completa?","Argentina","Mujer",114,"2017",8105
"Huara","Jornada completa?","Bolivia","Mujer",25,"2017",1404
"Huara","Otra?","Bolivia","Hombre",25,"2017",1404
"Huara","Jornada prolongada?","Perú","Hombre",22,"2017",1404
"Huara","Otra?","Perú","Hombre",17,"2017",1404
"Huechuraba","Jornada completa?","Venezuela","Mujer",121,"2017",13107
"Huechuraba","Jornada completa?","Argentina","Hombre",127,"2017",13107
"Huechuraba","Jornada completa?","Haití","Mujer",121,"2017",13107
"Illapel","Jornada completa?","Venezuela","Mujer",196,"2017",4201
"Illapel","Jornada completa?","Venezuela","Hombre",196,"2017",4201
"Independencia","Jornada completa?","Perú","Mujer",1220,"2017",13108
"Independencia","Jornada prolongada?","Venezuela","Hombre",32,"2017",13108
"Independencia","Jornada completa?","Colombia","Hombre",1041,"2017",13108
"Independencia","Jornada completa?","Perú","Hombre",764,"2017",13108
"Independencia","Jornada completa?","Venezuela","Hombre",3758,"2017",13108
"Independencia","Jornada completa?","Ecuador","Hombre",1068,"2017",13108
"Independencia","Jornada prolongada?","Venezuela","Mujer",32,"2017",13108
"Independencia","Jornada parcial?","Colombia","Mujer",159,"2017",13108
"Independencia","Jornada completa?","Colombia","Mujer",1660,"2017",13108
"Independencia","Jornada completa?","Venezuela","Mujer",3066,"2017",13108
"Independencia","Jornada prolongada?","Colombia","Hombre",159,"2017",13108
"Independencia","Jornada parcial?","Venezuela","Hombre",405,"2017",13108
"Independencia","Jornada completa?","Ecuador","Mujer",351,"2017",13108
"Independencia","No sabe/no responde","Colombia","Mujer",318,"2017",13108
"Independencia","Jornada parcial?","Perú","Mujer",42,"2017",13108
"Independencia","No sabe/no responde","Colombia","Hombre",159,"2017",13108
"Iquique","Jornada completa?","China","Hombre",43,"2017",1101
"Iquique","Jornada completa?","Haití","Mujer",60,"2017",1101
"Iquique","Jornada completa?","Ecuador","Mujer",79,"2017",1101
"Iquique","Otra?","Bolivia","Mujer",131,"2017",1101
"Iquique","Jornada prolongada?","Argentina","Hombre",25,"2017",1101
"Iquique","No sabe/no responde","Perú","Mujer",53,"2017",1101
"Iquique","Jornada completa?","Haití","Hombre",31,"2017",1101
"Iquique","Jornada completa?","Cuba","Mujer",130,"2017",1101
"Iquique","Jornada prolongada?","Perú","Hombre",91,"2017",1101
"Iquique","Jornada parcial?","Bolivia","Mujer",117,"2017",1101
"Iquique","Jornada completa?","República Dominicana","Mujer",23,"2017",1101
"Iquique","Jornada completa?","Colombia","Mujer",398,"2017",1101
"Iquique","Jornada completa?","República Dominicana","Hombre",17,"2017",1101
"Iquique","Jornada completa?","Paraguay","Mujer",195,"2017",1101
"Iquique","Jornada completa?","Ecuador","Hombre",75,"2017",1101
"Iquique","Jornada completa?","Brasil","Hombre",27,"2017",1101
"Iquique","Jornada parcial?","Argentina","Hombre",56,"2017",1101
"Iquique","Otra?","Bolivia","Hombre",110,"2017",1101
"Iquique","Jornada completa?","México","Mujer",28,"2017",1101
"Iquique","Jornada completa?","Venezuela","Mujer",96,"2017",1101
"Iquique","Jornada prolongada?","Colombia","Hombre",35,"2017",1101
"Iquique","Jornada parcial?","China","Mujer",10,"2017",1101
"Iquique","Otra?","Paraguay","Hombre",36,"2017",1101
"Iquique","Jornada prolongada?","Bolivia","Mujer",261,"2017",1101
"Iquique","Jornada parcial?","Venezuela","Hombre",10,"2017",1101
"Iquique","Jornada completa?","Cuba","Hombre",175,"2017",1101
"Iquique","No sabe/no responde","Bolivia","Mujer",17,"2017",1101
"Iquique","Jornada parcial?","Cuba","Hombre",45,"2017",1101
"Iquique","Jornada completa?","Perú","Mujer",1772,"2017",1101
"Iquique","Jornada parcial?","China","Hombre",10,"2017",1101
"Iquique","Jornada parcial?","Perú","Mujer",351,"2017",1101
"Iquique","Jornada completa?","Colombia","Hombre",418,"2017",1101
"Iquique","Jornada completa?","Argentina","Mujer",23,"2017",1101
"Iquique","Otra?","Perú","Hombre",42,"2017",1101
"Iquique","Jornada completa?","Perú","Hombre",2205,"2017",1101
"Iquique","Jornada completa?","España","Mujer",53,"2017",1101
"Iquique","Jornada completa?","Bolivia","Mujer",1556,"2017",1101
"Iquique","Jornada prolongada?","Cuba","Hombre",45,"2017",1101
"Iquique","Otra?","Venezuela","Hombre",21,"2017",1101
"Iquique","Jornada parcial?","Ecuador","Mujer",36,"2017",1101
"Iquique","Otra?","Perú","Mujer",109,"2017",1101
"Iquique","Jornada completa?","Paraguay","Hombre",55,"2017",1101
"Iquique","Jornada parcial?","Colombia","Mujer",36,"2017",1101
"Iquique","Jornada completa?","Bolivia","Hombre",1265,"2017",1101
"Iquique","Jornada parcial?","Cuba","Mujer",31,"2017",1101
"Iquique","Jornada completa?","Pakistán","Hombre",26,"2017",1101
"Iquique","Jornada parcial?","República Dominicana","Mujer",23,"2017",1101
"Iquique","No sabe/no responde","Perú","Hombre",20,"2017",1101
"Iquique","Jornada parcial?","Haití","Hombre",60,"2017",1101
"Iquique","Jornada prolongada?","Cuba","Mujer",45,"2017",1101
"Iquique","Jornada prolongada?","Argentina","Mujer",30,"2017",1101
"Iquique","Jornada prolongada?","Paraguay","Hombre",17,"2017",1101
"Iquique","Jornada parcial?","Perú","Hombre",111,"2017",1101
"Iquique","Jornada prolongada?","Perú","Mujer",65,"2017",1101
"Iquique","Jornada completa?","Venezuela","Hombre",203,"2017",1101
"La Cisterna","Jornada completa?","Cuba","Hombre",126,"2017",13109
"La Cisterna","Jornada prolongada?","Cuba","Hombre",126,"2017",13109
"La Cisterna","Jornada completa?","Haití","Hombre",379,"2017",13109
"La Cisterna","Jornada parcial?","Perú","Mujer",259,"2017",13109
"La Cisterna","Jornada completa?","Haití","Mujer",283,"2017",13109
"La Florida","Jornada completa?","Perú","Mujer",1144,"2017",13110
"La Florida","Jornada completa?","Colombia","Mujer",593,"2017",13110
"La Florida","Jornada completa?","Perú","Hombre",1408,"2017",13110
"La Florida","Jornada parcial?","Perú","Hombre",184,"2017",13110
"La Florida","Jornada parcial?","Ecuador","Mujer",211,"2017",13110
"La Florida","Jornada completa?","Haití","Hombre",151,"2017",13110
"La Florida","Jornada completa?","Venezuela","Mujer",339,"2017",13110
"La Florida","Jornada parcial?","Haití","Mujer",151,"2017",13110
"La Florida","Jornada completa?","Colombia","Hombre",255,"2017",13110
"La Florida","Jornada completa?","Venezuela","Hombre",283,"2017",13110
"La Florida","Jornada parcial?","Colombia","Hombre",111,"2017",13110
"La Florida","Otra?","El Salvador","Hombre",141,"2017",13110
"La Florida","Jornada completa?","Brasil","Hombre",226,"2017",13110
"La Granja","Jornada completa?","Perú","Mujer",199,"2017",13111
"La Granja","Jornada prolongada?","Perú","Hombre",199,"2017",13111
"La Granja","Jornada completa?","Colombia","Mujer",107,"2017",13111
"La Ligua","Jornada completa?","Venezuela","Hombre",186,"2017",5401
"La Ligua","Jornada parcial?","Venezuela","Mujer",186,"2017",5401
"La Ligua","Jornada completa?","Colombia","Hombre",53,"2017",5401
"La Ligua","Jornada completa?","Argentina","Hombre",91,"2017",5401
"La Pintana","Jornada completa?","Ecuador","Hombre",189,"2017",13112
"La Pintana","Jornada completa?","Argentina","Mujer",274,"2017",13112
"La Reina","Jornada completa?","Venezuela","Mujer",76,"2017",13113
"La Reina","Jornada completa?","España","Hombre",133,"2017",13113
"La Reina","Jornada prolongada?","Haití","Hombre",94,"2017",13113
"La Reina","Jornada completa?","Haití","Mujer",206,"2017",13113
"La Reina","Jornada completa?","Haití","Hombre",283,"2017",13113
"La Reina","Jornada completa?","Estados Unidos","Hombre",72,"2017",13113
"La Reina","Jornada completa?","Perú","Hombre",247,"2017",13113
"La Reina","Jornada parcial?","Haití","Mujer",184,"2017",13113
"La Reina","Jornada parcial?","Venezuela","Hombre",76,"2017",13113
"La Reina","Jornada completa?","Colombia","Hombre",165,"2017",13113
"La Reina","Jornada completa?","Cuba","Hombre",72,"2017",13113
"La Reina","Jornada completa?","Perú","Mujer",294,"2017",13113
"La Reina","Jornada parcial?","Perú","Mujer",72,"2017",13113
"La Serena","Jornada completa?","Venezuela","Mujer",96,"2017",4101
"La Serena","Jornada completa?","Colombia","Hombre",143,"2017",4101
"La Serena","Jornada completa?","México","Mujer",181,"2017",4101
"La Serena","Jornada completa?","Colombia","Mujer",92,"2017",4101
"La Serena","Jornada completa?","Perú","Hombre",85,"2017",4101
"La Serena","Jornada completa?","Venezuela","Hombre",144,"2017",4101
"La Serena","Jornada completa?","Haití","Hombre",189,"2017",4101
"Laja","Jornada completa?","Brasil","Hombre",81,"2017",8304
"Lampa","Jornada completa?","Argentina","Mujer",57,"2017",13302
"Lampa","Jornada parcial?","Colombia","Mujer",92,"2017",13302
"Lampa","Jornada completa?","Haití","Hombre",101,"2017",13302
"Lampa","Jornada completa?","Colombia","Hombre",210,"2017",13302
"Lampa","Jornada completa?","Perú","Mujer",139,"2017",13302
"Las Condes","Jornada completa?","España","Hombre",835,"2017",13114
"Las Condes","Jornada completa?","Argentina","Mujer",681,"2017",13114
"Las Condes","Jornada completa?","México","Mujer",66,"2017",13114
"Las Condes","Otra?","Alemania","Hombre",162,"2017",13114
"Las Condes","Jornada completa?","España","Mujer",636,"2017",13114
"Las Condes","Jornada parcial?","Colombia","Mujer",172,"2017",13114
"Las Condes","Jornada completa?","No Bien Especificado","Mujer",78,"2017",13114
"Las Condes","Jornada completa?","Francia","Hombre",80,"2017",13114
"Las Condes","Jornada completa?","Italia","Mujer",218,"2017",13114
"Las Condes","Jornada completa?","México","Hombre",66,"2017",13114
"Las Condes","Jornada parcial?","Estados Unidos","Mujer",64,"2017",13114
"Las Condes","Jornada parcial?","Colombia","Hombre",162,"2017",13114
"Las Condes","Otra?","Colombia","Hombre",172,"2017",13114
"Las Condes","Jornada completa?","Perú","Mujer",1338,"2017",13114
"Las Condes","Jornada completa?","Colombia","Mujer",841,"2017",13114
"Las Condes","Jornada completa?","Perú","Hombre",864,"2017",13114
"Las Condes","Jornada completa?","Colombia","Hombre",453,"2017",13114
"Las Condes","Jornada prolongada?","España","Hombre",117,"2017",13114
"Las Condes","Jornada completa?","China","Hombre",531,"2017",13114
"Las Condes","Jornada completa?","Cuba","Hombre",127,"2017",13114
"Las Condes","Jornada completa?","Venezuela","Mujer",1294,"2017",13114
"Las Condes","Jornada parcial?","Ecuador","Hombre",134,"2017",13114
"Las Condes","Jornada completa?","Costa Rica","Mujer",144,"2017",13114
"Las Condes","Jornada completa?","Brasil","Mujer",81,"2017",13114
"Las Condes","Jornada completa?","Sudáfrica","Hombre",127,"2017",13114
"Las Condes","Jornada completa?","Uruguay","Hombre",143,"2017",13114
"Las Condes","Jornada completa?","Brasil","Hombre",80,"2017",13114
"Las Condes","Jornada completa?","Ecuador","Hombre",403,"2017",13114
"Las Condes","Jornada completa?","Uruguay","Mujer",113,"2017",13114
"Las Condes","No sabe/no responde","Bolivia","Mujer",120,"2017",13114
"Las Condes","Jornada completa?","Argentina","Hombre",515,"2017",13114
"Las Condes","Jornada completa?","Venezuela","Hombre",801,"2017",13114
"Las Condes","Jornada completa?","No Responde","Mujer",99,"2017",13114
"Lautaro","Jornada completa?","Alemania","Mujer",76,"2017",9108
"Lebu","Jornada completa?","Haití","Hombre",144,"2017",8201
"Lebu","Jornada prolongada?","Haití","Hombre",72,"2017",8201
"Lebu","Jornada completa?","Haití","Mujer",72,"2017",8201
"Limache","Jornada parcial?","Italia","Mujer",248,"2017",5802
"Limache","Jornada completa?","Canadá","Mujer",13,"2017",5802
"Limache","Jornada completa?","Venezuela","Hombre",4,"2017",5802
