"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"la florida ","una jornada completa","1993","hombre",616,"2006",13110
"la florida ","jornada parcial","1991","hombre",574,"2006",13110
"la granja ","una jornada completa","1999","hombre",102,"2006",13111
"la granja ","una jornada completa","2001","mujer",158,"2006",13111
"la granja ","una jornada completa","2003","mujer",158,"2006",13111
"la granja ","una jornada completa","2002","mujer",158,"2006",13111
"la pintana ","una jornada completa","9999","hombre",153,"2006",13112
"la pintana ","una jornada completa","9999","mujer",167,"2006",13112
"la pintana ","una jornada completa","1988","mujer",159,"2006",13112
"la pintana ","una jornada completa","1997","hombre",159,"2006",13112
"la reina ","una jornada completa","1966","hombre",114,"2006",13113
"la reina ","una jornada completa","1994","hombre",116,"2006",13113
"la reina ","una jornada completa","1998","mujer",260,"2006",13113
"la reina ","una jornada completa","1999","mujer",122,"2006",13113
"la reina ","una jornada completa","2000","mujer",116,"2006",13113
"la serena ","una jornada completa","1993","hombre",195,"2006",4101
"la serena ","una jornada completa","1999","mujer",138,"2006",4101
"la serena ","una jornada completa","2000","mujer",138,"2006",4101
"lanco ","una jornada completa","1980","hombre",18,"2006",14103
"las condes ","una jornada completa","2005","mujer",640,"2006",13114
"las condes ","una jornada completa","1998","mujer",388,"2006",13114
"las condes ","una jornada completa","9999","hombre",1920,"2006",13114
"las condes ","una jornada completa","2002","mujer",640,"2006",13114
"las condes ","una jornada completa","2003","hombre",388,"2006",13114
"las condes ","una jornada completa","2004","hombre",776,"2006",13114
"las condes ","una jornada completa","1978","hombre",287,"2006",13114
"las condes ","una jornada completa","1990","hombre",287,"2006",13114
"las condes ","una jornada completa","2004","mujer",1059,"2006",13114
"las condes ","una jornada completa","2006","mujer",1571,"2006",13114
"lautaro ","jornada parcial","1986","mujer",46,"2006",9108
"licantén ","una jornada completa","1989","hombre",10,"2006",7303
"licantén ","una jornada completa","1996","mujer",13,"2006",7303
"linares ","una jornada completa","1942","hombre",100,"2006",7401
"llanquihue ","una jornada completa","1993","hombre",28,"2006",10107
"lo barnechea ","una jornada completa","2006","hombre",81,"2006",13115
"lo barnechea ","una jornada completa","2004","mujer",81,"2006",13115
"lo barnechea ","una jornada completa","2003","hombre",212,"2006",13115
"lo barnechea ","una jornada completa","9999","hombre",173,"2006",13115
"lo barnechea ","una jornada completa","2003","mujer",81,"2006",13115
"lo barnechea ","una jornada completa","9999","mujer",131,"2006",13115
"lo barnechea ","una jornada completa","2000","mujer",71,"2006",13115
"lo barnechea ","una jornada completa","1998","mujer",102,"2006",13115
"lo barnechea ","jornada parcial","1982","hombre",104,"2006",13115
"lo barnechea ","una jornada completa","2006","mujer",81,"2006",13115
"lo barnechea ","una jornada completa","1997","mujer",131,"2006",13115
"lo barnechea ","una jornada completa","1988","mujer",71,"2006",13115
"lo prado ","una jornada completa","1990","mujer",114,"2006",13117
"lo prado ","jornada parcial","2001","mujer",115,"2006",13117
"lo prado ","una jornada completa","1977","mujer",116,"2006",13117
"lo prado ","una jornada completa","2000","mujer",115,"2006",13117
"lo prado ","una jornada completa","2002","hombre",229,"2006",13117
"lo prado ","una jornada completa","2006","mujer",343,"2006",13117
"lo prado ","una jornada completa","2006","hombre",114,"2006",13117
"lo prado ","una jornada completa","1998","hombre",228,"2006",13117
"lo prado ","una jornada completa","1999","mujer",114,"2006",13117
"lo prado ","jornada parcial","1997","hombre",106,"2006",13117
"lo prado ","una jornada completa","2001","hombre",229,"2006",13117
"lo prado ","jornada parcial","1997","mujer",114,"2006",13117
"lo prado ","una jornada completa","1997","hombre",116,"2006",13117
"loncoche ","jornada parcial","1990","hombre",71,"2006",9109
"loncoche ","una jornada completa","9999","hombre",20,"2006",9109
"loncoche ","una jornada completa","9999","mujer",20,"2006",9109
"lonquimay ","una jornada completa","1991","mujer",19,"2006",9205
"los andes ","una jornada completa","1982","mujer",110,"2006",5301
"los angeles ","una jornada completa","2005","hombre",384,"2006",8301
"los muermos ","sin dato","1992","hombre",23,"2006",10106
"los vilos ","una jornada completa","1993","mujer",20,"2006",4203
"macul ","una jornada completa","9999","hombre",722,"2006",13118
"macul ","jornada parcial","9999","hombre",99,"2006",13118
"macul ","jornada parcial","1998","mujer",126,"2006",13118
"macul ","una jornada completa","1970","mujer",117,"2006",13118
"macul ","una jornada completa","1996","hombre",126,"2006",13118
"macul ","una jornada completa","2002","mujer",126,"2006",13118
"macul ","una jornada completa","1980","mujer",119,"2006",13118
"macul ","una jornada completa","9999","mujer",245,"2006",13118
"macul ","jornada parcial","2006","mujer",126,"2006",13118
"macul ","una jornada completa","1996","mujer",126,"2006",13118
"macul ","jornada parcial","1986","mujer",126,"2006",13118
"máfil ","una jornada completa","1972","hombre",8,"2006",14105
"maipú ","una jornada completa","9999","hombre",633,"2006",13119
"marchihue ","una jornada completa","2002","hombre",11,"2006",6204
"maría pinto ","una jornada completa","1979","hombre",4,"2006",13504
"maullín ","una jornada completa","9999","hombre",18,"2006",10108
"mejillones ","una jornada completa","2005","mujer",11,"2006",2102
"mejillones ","una jornada completa","2003","hombre",19,"2006",2102
"melipeuco ","una jornada completa","1961","mujer",8,"2006",9110
"melipilla ","una jornada completa","9999","hombre",72,"2006",13501
"molina ","jornada parcial","1982","mujer",44,"2006",7304
"mostazal ","una jornada completa","9999","hombre",28,"2006",6110
"natales ","una jornada completa","1999","hombre",42,"2006",12401
"natales ","una jornada completa","2004","hombre",2,"2006",12401
"natales ","jornada parcial","1970","hombre",37,"2006",12401
"natales ","una jornada completa","2005","hombre",4,"2006",12401
"nogales ","una jornada completa","1994","hombre",32,"2006",5506
"nogales ","una jornada completa","9999","hombre",34,"2006",5506
"Ñuñoa ","una jornada completa","2003","mujer",160,"2006",13120
"Ñuñoa ","una jornada completa","2002","mujer",216,"2006",13120
"Ñuñoa ","una jornada completa","1998","mujer",149,"2006",13120
"Ñuñoa ","una jornada completa","2004","hombre",186,"2006",13120
"Ñuñoa ","una jornada completa","2005","mujer",373,"2006",13120
"Ñuñoa ","una jornada completa","2005","hombre",186,"2006",13120
"ollague ","una jornada completa","1978","hombre",1,"2006",2202
"ollague ","una jornada completa","1984","mujer",2,"2006",2202
"ollague ","una jornada completa","9999","hombre",3,"2006",2202
"ollague ","una jornada completa","1995","mujer",1,"2006",2202
"ollague ","una jornada completa","1996","hombre",1,"2006",2202
"ollague ","una jornada completa","1998","mujer",1,"2006",2202
"ollague ","una jornada completa","1975","mujer",1,"2006",2202
"ollague ","una jornada completa","1996","mujer",1,"2006",2202
"olmué ","una jornada completa","1987","mujer",42,"2006",5803
"ovalle ","una jornada completa","2001","hombre",119,"2006",4301
"ovalle ","una jornada completa","1968","hombre",119,"2006",4301
"padre las casas ","jornada parcial","2003","hombre",57,"2006",9112
"paihuano ","una jornada completa","1997","hombre",4,"2006",4105
"paihuano ","una jornada completa","2000","hombre",8,"2006",4105
"paine ","una jornada completa","2003","hombre",72,"2006",13404
"palena ","una jornada completa","9999","mujer",2,"2006",10404
"palena ","una jornada completa","2005","hombre",5,"2006",10404
"pedro aguirre cerda ","jornada parcial","1989","mujer",105,"2006",13121
"pedro aguirre cerda ","jornada parcial","2006","mujer",104,"2006",13121
"pedro aguirre cerda ","una jornada completa","2001","mujer",104,"2006",13121
"pelarco ","una jornada completa","1980","hombre",12,"2006",7106
"pelarco ","una jornada completa","2006","hombre",10,"2006",7106
"peñaflor ","una jornada completa","1979","mujer",85,"2006",13605
"peñalolén ","una jornada completa","9999","mujer",203,"2006",13122
"peñalolén ","una jornada completa","2001","mujer",246,"2006",13122
"peñalolén ","una jornada completa","1980","mujer",240,"2006",13122
"peñalolén ","una jornada completa","2001","hombre",246,"2006",13122
"peñalolén ","una jornada completa","1996","hombre",224,"2006",13122
"peñalolén ","una jornada completa","1991","mujer",224,"2006",13122
"peñalolén ","jornada parcial","1993","mujer",268,"2006",13122
"pica ","una jornada completa","1980","mujer",7,"2006",1405
"pica ","una jornada completa","1980","hombre",16,"2006",1405
"pica ","jornada parcial","2001","hombre",8,"2006",1405
"pica ","una jornada completa","2003","hombre",9,"2006",1405
"pica ","una jornada completa","2003","mujer",9,"2006",1405
"pica ","una jornada completa","9999","hombre",16,"2006",1405
"pica ","una jornada completa","1991","hombre",9,"2006",1405
"pica ","una jornada completa","2000","hombre",9,"2006",1405
"pica ","una jornada completa","1992","hombre",4,"2006",1405
"pica ","una jornada completa","1996","hombre",4,"2006",1405
"pica ","una jornada completa","1984","mujer",4,"2006",1405
"pica ","una jornada completa","9999","mujer",4,"2006",1405
"pica ","jornada parcial","1994","hombre",7,"2006",1405
"pica ","una jornada completa","1990","mujer",9,"2006",1405
"pica ","una jornada completa","1976","hombre",7,"2006",1405
"pica ","una jornada completa","2002","hombre",9,"2006",1405
"pica ","una jornada completa","2005","hombre",7,"2006",1405
"pica ","jornada parcial","1998","hombre",4,"2006",1405
"pica ","una jornada completa","2005","mujer",9,"2006",1405
"pica ","una jornada completa","1994","hombre",4,"2006",1405
"pinto ","jornada parcial","9999","hombre",16,"2006",16106
"pirque ","una jornada completa","9999","mujer",15,"2006",13202
"pirque ","jornada parcial","1990","mujer",18,"2006",13202
"pirque ","jornada parcial","1992","mujer",17,"2006",13202
"porvenir ","jornada parcial","1989","mujer",9,"2006",12301
"porvenir ","una jornada completa","2002","mujer",10,"2006",12301
"porvenir ","una jornada completa","9999","hombre",9,"2006",12301
"pozo almonte ","una jornada completa","2004","hombre",10,"2006",1401
"providencia ","una jornada completa","1957","hombre",236,"2006",13123
"providencia ","una jornada completa","1998","mujer",250,"2006",13123
"providencia ","sin dato","1990","hombre",250,"2006",13123
"providencia ","sin dato","1983","hombre",235,"2006",13123
"providencia ","una jornada completa","2005","mujer",236,"2006",13123
"providencia ","una jornada completa","1957","mujer",233,"2006",13123
"providencia ","una jornada completa","9999","mujer",371,"2006",13123
"providencia ","jornada parcial","2006","mujer",236,"2006",13123
"providencia ","una jornada completa","1974","hombre",233,"2006",13123
"pucón ","una jornada completa","1989","hombre",30,"2006",9115
"pucón ","una jornada completa","1998","mujer",28,"2006",9115
"pucón ","una jornada completa","9999","mujer",30,"2006",9115
"pucón ","una jornada completa","9999","hombre",28,"2006",9115
"puente alto ","una jornada completa","9999","mujer",960,"2006",13201
"puerto montt ","jornada parcial","2001","hombre",226,"2006",10101
"puerto montt ","jornada parcial","1942","mujer",157,"2006",10101
"puerto montt ","una jornada completa","2004","mujer",226,"2006",10101
"puerto montt ","una jornada completa","1972","hombre",215,"2006",10101
"puerto varas ","una jornada completa","1983","mujer",29,"2006",10109
"puerto varas ","una jornada completa","1989","hombre",29,"2006",10109
"punta arenas ","una jornada completa","1992","hombre",186,"2006",12101
"punta arenas ","sin dato","2004","hombre",173,"2006",12101
"punta arenas ","una jornada completa","1991","mujer",173,"2006",12101
"punta arenas ","una jornada completa","1998","hombre",166,"2006",12101
"punta arenas ","una jornada completa","2001","hombre",173,"2006",12101
"punta arenas ","una jornada completa","2004","mujer",166,"2006",12101
"punta arenas ","una jornada completa","2002","mujer",166,"2006",12101
"puqueldón ","una jornada completa","1979","hombre",3,"2006",10206
"putaendo ","una jornada completa","1952","mujer",14,"2006",5705
"putre ","una jornada completa","1996","mujer",1,"2006",15201
"putre ","una jornada completa","9999","mujer",3,"2006",15201
"putre ","una jornada completa","2004","hombre",1,"2006",15201
"putre ","una jornada completa","1945","mujer",1,"2006",15201
"putre ","una jornada completa","1994","hombre",1,"2006",15201
"putre ","una jornada completa","1999","hombre",3,"2006",15201
"putre ","una jornada completa","2003","mujer",3,"2006",15201
"puyehue ","una jornada completa","1982","hombre",9,"2006",10304
"quellón ","una jornada completa","9999","hombre",50,"2006",16107
"quellón ","una jornada completa","9999","mujer",25,"2006",16107
"quemchi ","una jornada completa","9999","hombre",6,"2006",10209
"quemchi ","jornada parcial","9999","mujer",17,"2006",10209
"quilicura ","una jornada completa","1990","mujer",548,"2006",13125
"quilicura ","una jornada completa","1990","hombre",153,"2006",13125
"quilicura ","una jornada completa","1994","hombre",157,"2006",13125
"quilicura ","una jornada completa","1993","mujer",148,"2006",13125
"quilicura ","una jornada completa","1987","hombre",144,"2006",13125
"quillota ","una jornada completa","1981","mujer",91,"2006",5501
"quillota ","una jornada completa","1999","hombre",96,"2006",5501
"quilpué ","una jornada completa","9999","hombre",22,"2006",5801
"quilpué ","una jornada completa","1966","hombre",186,"2006",5801
"quilpué ","jornada parcial","9999","hombre",186,"2006",5801
"quinchao ","una jornada completa","2003","hombre",22,"2006",10210
"quinchao ","una jornada completa","2001","mujer",22,"2006",10210
"quinchao ","una jornada completa","9999","hombre",8,"2006",10210
"quinchao ","una jornada completa","9999","mujer",22,"2006",10210
"quinta normal ","una jornada completa","9999","hombre",95,"2006",13126
"quinta normal ","una jornada completa","2006","hombre",96,"2006",13126
"quinta normal ","una jornada completa","2001","hombre",94,"2006",13126
"quinta normal ","una jornada completa","2000","mujer",91,"2006",13126
"quinta normal ","una jornada completa","2005","hombre",96,"2006",13126
"quinta normal ","una jornada completa","1997","hombre",95,"2006",13126
"recoleta ","una jornada completa","2005","hombre",128,"2006",13127
"recoleta ","una jornada completa","2004","mujer",126,"2006",13127
"recoleta ","una jornada completa","2000","mujer",98,"2006",13127
"recoleta ","una jornada completa","2006","mujer",309,"2006",13127
"recoleta ","una jornada completa","9999","hombre",98,"2006",13127
"recoleta ","una jornada completa","2000","hombre",390,"2006",13127
"recoleta ","una jornada completa","2006","hombre",126,"2006",13127
"recoleta ","una jornada completa","1996","hombre",118,"2006",13127
"recoleta ","una jornada completa","2003","hombre",294,"2006",13127
"recoleta ","jornada parcial","1989","hombre",143,"2006",13127
"recoleta ","una jornada completa","1985","mujer",120,"2006",13127
"recoleta ","una jornada completa","2003","mujer",294,"2006",13127
"recoleta ","una jornada completa","2001","hombre",126,"2006",13127
"recoleta ","una jornada completa","1998","mujer",254,"2006",13127
"renca ","una jornada completa","1967","mujer",142,"2006",13128
"requínoa ","una jornada completa","9999","hombre",28,"2006",6116
"río bueno ","una jornada completa","1989","hombre",33,"2006",14204
"río bueno ","una jornada completa","1991","hombre",33,"2006",14204
"río ibáñez ","una jornada completa","9999","hombre",6,"2006",11402
"saavedra ","una jornada completa","9999","mujer",14,"2006",9116
"salamanca ","una jornada completa","1999","hombre",43,"2006",4204
"san antonio ","una jornada completa","1960","hombre",90,"2006",5601
"san bernardo ","una jornada completa","1983","mujer",39,"2006",13401
"san bernardo ","jornada parcial","9999","hombre",124,"2006",13401
"san bernardo ","una jornada completa","1989","hombre",124,"2006",13401
"san bernardo ","una jornada completa","1979","hombre",39,"2006",13401
"san bernardo ","una jornada completa","1989","mujer",124,"2006",13401
"san bernardo ","una jornada completa","9999","hombre",264,"2006",13401
"san clemente ","una jornada completa","1930","hombre",50,"2006",7109
"san esteban ","una jornada completa","9999","mujer",30,"2006",5304
"san esteban ","una jornada completa","1980","mujer",25,"2006",5304
"san esteban ","una jornada completa","1985","mujer",28,"2006",5304
"san esteban ","una jornada completa","2006","hombre",16,"2006",5304
"san fabián ","una jornada completa","1998","hombre",3,"2006",16304
"san fabián ","jornada parcial","1971","hombre",4,"2006",16304
"san fernando ","jornada parcial","1977","mujer",83,"2006",6301
"san fernando ","jornada parcial","1963","mujer",85,"2006",6301
"san gregorio ","una jornada completa","9999","hombre",1,"2006",12104
"san joaquín ","una jornada completa","1996","hombre",94,"2006",13129
"san joaquín ","una jornada completa","1988","mujer",94,"2006",13129
"san joaquín ","una jornada completa","1995","mujer",94,"2006",13129
"san joaquín ","una jornada completa","9999","hombre",82,"2006",13129
