"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"algarrobo","sí","7404","hombre",12,"2009",5602
"algarrobo","sí","14108","hombre",59,"2009",5602
"algarrobo","sí","5603","hombre",59,"2009",5602
"algarrobo","no","7301","mujer",11,"2009",5602
"algarrobo","no","8401","hombre",20,"2009",5602
"algarrobo","no","14106","mujer",14,"2009",5602
"algarrobo","no","6117","mujer",14,"2009",5602
"algarrobo","sí","5101","hombre",64,"2009",5602
"algarrobo","no","13132","hombre",11,"2009",5602
"algarrobo","sí","13101","mujer",295,"2009",5602
"algarrobo","no","13101","mujer",161,"2009",5602
"algarrobo","sí","8401","hombre",22,"2009",5602
"algarrobo","no","12101","mujer",44,"2009",5602
"algarrobo","sí","8301","mujer",14,"2009",5602
"algarrobo","sí","16001","mujer",59,"2009",5602
"algarrobo","sí","13122","hombre",11,"2009",5602
"algarrobo","sí","16033","mujer",59,"2009",5602
"algarrobo","no","7304","mujer",8,"2009",5602
"algarrobo","no","13501","mujer",11,"2009",5602
"algarrobo","sí","6301","hombre",11,"2009",5602
"algarrobo","no","16023","mujer",20,"2009",5602
"algarrobo","sí","13303","hombre",14,"2009",5602
"algarrobo","no","4203","mujer",10,"2009",5602
"algarrobo","no","","mujer",1955,"2009",5602
"algarrobo","no","8401","mujer",25,"2009",5602
"algarrobo","sí","16999","hombre",22,"2009",5602
"algarrobo","no","1101","mujer",10,"2009",5602
"algarrobo","sí","11101","hombre",81,"2009",5602
"algarrobo","sí","9102","hombre",8,"2009",5602
"algarrobo","sí","7401","hombre",8,"2009",5602
"algarrobo","no","9114","mujer",8,"2009",5602
"algarrobo","sí","13605","mujer",59,"2009",5602
"algarrobo","sí","4304","hombre",11,"2009",5602
"algarrobo","sí","13101","hombre",302,"2009",5602
"algarrobo","sí","99999","mujer",10,"2009",5602
"algarrobo","no sabe","","hombre",59,"2009",5602
"algarrobo","sí","9101","hombre",11,"2009",5602
"algarrobo","sí","9115","hombre",11,"2009",5602
"algarrobo","no","5301","mujer",14,"2009",5602
"algarrobo","sí","5501","mujer",11,"2009",5602
"algarrobo","sí","15101","mujer",10,"2009",5602
"algarrobo","sí","","hombre",1737,"2009",5602
"algarrobo","sí","5109","mujer",14,"2009",5602
"algarrobo","sí","9211","hombre",25,"2009",5602
"algarrobo","no","13126","mujer",28,"2009",5602
"algarrobo","sí","13120","hombre",12,"2009",5602
"algarrobo","sí","8416","mujer",19,"2009",5602
"algarrobo","no","5601","mujer",28,"2009",5602
"algarrobo","no","99999","mujer",10,"2009",5602
"algarrobo","sí","14106","mujer",12,"2009",5602
"algarrobo","sí","9210","hombre",14,"2009",5602
"algarrobo","no","8414","mujer",11,"2009",5602
"algarrobo","sí","","mujer",706,"2009",5602
"algarrobo","no","13401","mujer",12,"2009",5602
"algarrobo","no","","hombre",1229,"2009",5602
"algarrobo","sí","13126","mujer",14,"2009",5602
"algarrobo","no","10303","mujer",81,"2009",5602
"algarrobo","sí","2301","hombre",12,"2009",5602
"algarrobo","sí","13128","mujer",59,"2009",5602
"algarrobo","no","5101","mujer",22,"2009",5602
"algarrobo","sí","6301","mujer",11,"2009",5602
"algarrobo","sí","4301","mujer",14,"2009",5602
"algarrobo","sí","8111","hombre",14,"2009",5602
"algarrobo","no","9115","mujer",11,"2009",5602
"algarrobo","no","5604","mujer",8,"2009",5602
"algarrobo","sí","13110","hombre",70,"2009",5602
"algarrobo","sí","7101","mujer",11,"2009",5602
"algarrobo","sí","5601","hombre",42,"2009",5602
"algarrobo","sí","16023","hombre",10,"2009",5602
"algarrobo","no","5605","mujer",14,"2009",5602
"algarrobo","no","4101","mujer",11,"2009",5602
"alhué","no","13102","hombre",4,"2009",13502
"alhué","sí","8401","hombre",9,"2009",13502
"alhué","no","6301","hombre",6,"2009",13502
"alhué","no","8101","mujer",8,"2009",13502
"alhué","no sabe","13501","mujer",15,"2009",13502
"alhué","sí","13203","mujer",8,"2009",13502
"alhué","sí","13201","hombre",4,"2009",13502
"alhué","sí","5101","hombre",6,"2009",13502
"alhué","sí","8104","mujer",5,"2009",13502
"alhué","sí","13401","hombre",8,"2009",13502
"alhué","no","5701","mujer",5,"2009",13502
"alhué","no sabe","8203","mujer",5,"2009",13502
"alhué","no sabe","13101","mujer",16,"2009",13502
"alhué","sí","10301","hombre",6,"2009",13502
"alhué","no","13602","hombre",8,"2009",13502
"alhué","sí","9101","mujer",6,"2009",13502
"alhué","sí","13605","hombre",6,"2009",13502
"alhué","no","13129","mujer",12,"2009",13502
"alhué","no sabe","6117","mujer",6,"2009",13502
"alhué","sí","10205","hombre",5,"2009",13502
"alhué","no","13130","mujer",5,"2009",13502
"alhué","sí","6105","hombre",8,"2009",13502
"alhué","sí","5601","mujer",5,"2009",13502
"alhué","no sabe","","hombre",137,"2009",13502
"alhué","no","6101","mujer",6,"2009",13502
"alhué","sí","6112","mujer",6,"2009",13502
"alhué","sí","","hombre",808,"2009",13502
"alhué","no","13111","mujer",4,"2009",13502
"alhué","sí","9201","mujer",14,"2009",13502
"alhué","sí","13404","hombre",22,"2009",13502
"alhué","no","13101","mujer",49,"2009",13502
"alhué","no","13116","mujer",8,"2009",13502
"alhué","sí","7301","hombre",17,"2009",13502
"alhué","no","7401","hombre",9,"2009",13502
"alhué","sí","9210","hombre",6,"2009",13502
"alhué","sí","6101","mujer",5,"2009",13502
"alhué","sí","9121","hombre",9,"2009",13502
"alhué","no","13101","hombre",21,"2009",13502
"alhué","sí","13119","mujer",4,"2009",13502
"alhué","no","","hombre",365,"2009",13502
"alhué","no","14101","hombre",5,"2009",13502
"alhué","sí","13110","hombre",8,"2009",13502
"alhué","sí","12101","hombre",4,"2009",13502
"alhué","sí","9101","hombre",5,"2009",13502
"alhué","sí","5402","hombre",14,"2009",13502
"alhué","sí","8203","hombre",5,"2009",13502
"alhué","sí","14108","hombre",4,"2009",13502
"alhué","sí","5402","mujer",10,"2009",13502
"alhué","no sabe","","mujer",114,"2009",13502
"alhué","sí","13501","mujer",45,"2009",13502
"alhué","sí","5701","hombre",5,"2009",13502
"alhué","no","13129","hombre",6,"2009",13502
"alhué","no sabe","16023","mujer",5,"2009",13502
"alhué","sí","5502","hombre",5,"2009",13502
"alhué","no","6117","mujer",9,"2009",13502
"alhué","sí","6113","mujer",6,"2009",13502
"alhué","sí","6107","hombre",17,"2009",13502
"alhué","sí","13501","hombre",32,"2009",13502
"alhué","sí","13124","hombre",8,"2009",13502
"alhué","no","","mujer",563,"2009",13502
"alhué","sí","6205","mujer",8,"2009",13502
"alhué","sí","13101","mujer",32,"2009",13502
"alhué","no","6105","mujer",8,"2009",13502
"alhué","sí","99999","hombre",4,"2009",13502
"alhué","no sabe","6107","mujer",11,"2009",13502
"alhué","sí","7407","hombre",8,"2009",13502
"alhué","no","13602","mujer",5,"2009",13502
"alhué","no sabe","5401","mujer",5,"2009",13502
"alhué","sí","5502","mujer",5,"2009",13502
"alhué","no","9102","mujer",6,"2009",13502
"alhué","sí","13109","hombre",8,"2009",13502
"alhué","sí","13129","mujer",6,"2009",13502
"alhué","no","16023","mujer",6,"2009",13502
"alhué","sí","5507","mujer",6,"2009",13502
"alhué","no","13501","hombre",15,"2009",13502
"alhué","no sabe","13101","hombre",5,"2009",13502
"alhué","no","6107","hombre",11,"2009",13502
"alhué","sí","13602","mujer",13,"2009",13502
"alhué","sí","6112","hombre",6,"2009",13502
"alhué","sí","13101","hombre",62,"2009",13502
"alhué","no","7301","mujer",6,"2009",13502
"alhué","sí","9102","hombre",14,"2009",13502
"alhué","sí","7401","hombre",10,"2009",13502
"alhué","no","9104","mujer",6,"2009",13502
"alhué","no","6107","mujer",11,"2009",13502
"alhué","sí","7304","mujer",5,"2009",13502
"alhué","no sabe","6101","hombre",9,"2009",13502
"alhué","no sabe","2201","mujer",6,"2009",13502
"alhué","sí","13129","hombre",6,"2009",13502
"alhué","sí","13108","hombre",6,"2009",13502
"alhué","sí","13108","mujer",5,"2009",13502
"alhué","sí","4103","hombre",18,"2009",13502
"alhué","sí","13123","mujer",4,"2009",13502
"alhué","sí","","mujer",543,"2009",13502
"alhué","no","13501","mujer",38,"2009",13502
"alhué","no","13124","hombre",9,"2009",13502
"alhué","sí","5601","hombre",5,"2009",13502
"alhué","sí","6101","hombre",6,"2009",13502
"alto bío bío","no sabe","","hombre",153,"2009",8314
"alto bío bío","sí","14101","hombre",14,"2009",8314
"alto bío bío","no","8309","mujer",14,"2009",8314
"alto bío bío","no","8106","mujer",14,"2009",8314
"alto bío bío","no","8303","mujer",5,"2009",8314
"alto bío bío","no","8305","hombre",13,"2009",8314
"alto bío bío","sí","9114","mujer",14,"2009",8314
"alto bío bío","sí","6310","hombre",13,"2009",8314
"alto bío bío","sí","8311","mujer",101,"2009",8314
"alto bío bío","no","8308","mujer",26,"2009",8314
"alto bío bío","no","14108","mujer",13,"2009",8314
"alto bío bío","sí","8308","mujer",14,"2009",8314
"alto bío bío","no","13101","mujer",14,"2009",8314
"alto bío bío","no sabe","13101","mujer",7,"2009",8314
"alto bío bío","sí","8311","hombre",110,"2009",8314
"alto bío bío","sí","8301","hombre",50,"2009",8314
"alto bío bío","no","8301","mujer",13,"2009",8314
"alto bío bío","no sabe","","mujer",128,"2009",8314
"alto bío bío","sí","13130","mujer",14,"2009",8314
"alto bío bío","sí","","hombre",1416,"2009",8314
"alto bío bío","no","","hombre",1817,"2009",8314
"alto bío bío","sí","8309","hombre",28,"2009",8314
"alto bío bío","sí","13505","hombre",14,"2009",8314
"alto bío bío","no","13302","mujer",12,"2009",8314
"alto bío bío","sí","9202","hombre",14,"2009",8314
"alto bío bío","no","8311","hombre",108,"2009",8314
"alto bío bío","no","8101","mujer",14,"2009",8314
"alto bío bío","sí","8301","mujer",42,"2009",8314
"alto bío bío","sí","8110","mujer",14,"2009",8314
"alto bío bío","sí","8309","mujer",14,"2009",8314
"alto bío bío","no","8311","mujer",95,"2009",8314
"alto bío bío","no","13101","hombre",14,"2009",8314
"alto bío bío","sí","8308","hombre",27,"2009",8314
"alto bío bío","sí","9205","hombre",14,"2009",8314
"alto bío bío","sí","9203","hombre",18,"2009",8314
"alto bío bío","no","13130","mujer",12,"2009",8314
"alto bío bío","no","","mujer",2437,"2009",8314
"alto bío bío","sí","","mujer",548,"2009",8314
"alto bío bío","sí","8203","hombre",27,"2009",8314
"alto bío bío","sí","6301","hombre",14,"2009",8314
"alto bío bío","sí","8401","hombre",13,"2009",8314
"alto bío bío","sí","13101","hombre",56,"2009",8314
"alto bío bío","sí","9211","hombre",17,"2009",8314
"alto bío bío","no","99999","mujer",13,"2009",8314
"alto bío bío","sí","9115","hombre",7,"2009",8314
"alto bío bío","no","8202","hombre",14,"2009",8314
"alto bío bío","no","8309","hombre",12,"2009",8314
"alto bío bío","sí","8305","mujer",27,"2009",8314
"alto bío bío","no","8306","mujer",14,"2009",8314
"alto bío bío","no","13501","mujer",13,"2009",8314
"alto del carmen","sí","16023","hombre",16,"2009",3302
"alto del carmen","sí","4106","hombre",18,"2009",3302
"alto del carmen","no","","mujer",830,"2009",3302
"alto del carmen","sí","3301","mujer",39,"2009",3302
"alto del carmen","no sabe","4105","mujer",6,"2009",3302
"alto del carmen","no","3101","hombre",9,"2009",3302
"alto del carmen","no sabe","","mujer",41,"2009",3302
"alto del carmen","sí","3303","mujer",8,"2009",3302
"alto del carmen","no","","hombre",376,"2009",3302
"alto del carmen","no","2101","mujer",9,"2009",3302
"alto del carmen","sí","","mujer",758,"2009",3302
"alto del carmen","no sabe","","hombre",58,"2009",3302
"alto del carmen","no","4101","hombre",17,"2009",3302
"alto del carmen","sí","3301","hombre",18,"2009",3302
"alto del carmen","sí","2302","mujer",8,"2009",3302
"alto del carmen","sí","15101","mujer",15,"2009",3302
"alto del carmen","no","4301","hombre",14,"2009",3302
"alto del carmen","sí","","hombre",1116,"2009",3302
"alto del carmen","sí","4301","hombre",12,"2009",3302
"alto del carmen","no","3301","mujer",22,"2009",3302
"alto del carmen","sí","2104","hombre",16,"2009",3302
"alto del carmen","sí","4101","hombre",16,"2009",3302
"alto del carmen","sí","2201","mujer",16,"2009",3302
"alto del carmen","no","3301","hombre",6,"2009",3302
"alto del carmen","sí","4106","mujer",16,"2009",3302
"alto del carmen","sí","4105","hombre",6,"2009",3302
"alto del carmen","no","1101","hombre",8,"2009",3302
"alto del carmen","sí","3302","hombre",8,"2009",3302
"alto del carmen","no sabe","2201","hombre",16,"2009",3302
"alto del carmen","no sabe","3301","mujer",9,"2009",3302
"alto del carmen","no","2101","hombre",9,"2009",3302
"alto del carmen","no","3202","mujer",8,"2009",3302
"alto del carmen","no","2201","mujer",18,"2009",3302
"alto del carmen","sí","3101","mujer",9,"2009",3302
"alto del carmen","no sabe","2201","mujer",17,"2009",3302
"alto hospicio","sí","4102","hombre",96,"2009",1107
"alto hospicio","sí","9209","mujer",56,"2009",1107
"alto hospicio","no sabe","6101","mujer",106,"2009",1107
"alto hospicio","no","16005","hombre",168,"2009",1107
"alto hospicio","no sabe","3301","hombre",40,"2009",1107
"alto hospicio","no","5501","hombre",88,"2009",1107
"alto hospicio","no","2101","hombre",160,"2009",1107
"alto hospicio","no sabe","4302","mujer",52,"2009",1107
"alto hospicio","no sabe","4302","hombre",156,"2009",1107
"alto hospicio","sí","2201","mujer",658,"2009",1107
"alto hospicio","no sabe","8401","mujer",55,"2009",1107
"alto hospicio","sí","1404","hombre",95,"2009",1107
"alto hospicio","no","5701","hombre",378,"2009",1107
"alto hospicio","no sabe","1404","mujer",61,"2009",1107
"alto hospicio","sí","2201","hombre",2100,"2009",1107
"alto hospicio","sí","14101","mujer",287,"2009",1107
"alto hospicio","no sabe","16005","mujer",109,"2009",1107
"alto hospicio","no","2201","hombre",116,"2009",1107
"alto hospicio","sí","4101","mujer",97,"2009",1107
"alto hospicio","no sabe","5502","mujer",50,"2009",1107
"alto hospicio","sí","4104","hombre",52,"2009",1107
"alto hospicio","sí","4202","hombre",159,"2009",1107
"alto hospicio","no","14101","mujer",318,"2009",1107
"alto hospicio","no","1404","hombre",48,"2009",1107
"alto hospicio","no","16005","mujer",544,"2009",1107
"alto hospicio","no sabe","15101","mujer",90,"2009",1107
"alto hospicio","no","4204","mujer",201,"2009",1107
"alto hospicio","no","4101","mujer",64,"2009",1107
"alto hospicio","no","8404","mujer",104,"2009",1107
"alto hospicio","sí","13101","mujer",369,"2009",1107
"alto hospicio","no sabe","2302","mujer",96,"2009",1107
"alto hospicio","no sabe","4301","hombre",56,"2009",1107
"alto hospicio","no sabe","8402","hombre",46,"2009",1107
"alto hospicio","no","16023","mujer",112,"2009",1107
"alto hospicio","no","15101","mujer",1504,"2009",1107
"alto hospicio","sí","8110","hombre",55,"2009",1107
"alto hospicio","sí","2302","mujer",45,"2009",1107
"alto hospicio","no sabe","99999","hombre",207,"2009",1107
"alto hospicio","no","4101","hombre",46,"2009",1107
"alto hospicio","no sabe","2101","mujer",125,"2009",1107
"alto hospicio","no","5401","mujer",56,"2009",1107
"alto hospicio","no","10301","mujer",489,"2009",1107
"alto hospicio","sí","4201","hombre",114,"2009",1107
"alto hospicio","no sabe","4204","mujer",138,"2009",1107
"alto hospicio","no sabe","1404","hombre",154,"2009",1107
"alto hospicio","sí","2301","hombre",46,"2009",1107
"alto hospicio","sí","1403","mujer",51,"2009",1107
"alto hospicio","no sabe","","mujer",245,"2009",1107
"alto hospicio","sí","","hombre",974,"2009",1107
"alto hospicio","no","2301","hombre",116,"2009",1107
"alto hospicio","sí","8111","hombre",64,"2009",1107
"alto hospicio","sí","8301","hombre",55,"2009",1107
"alto hospicio","no","1405","hombre",52,"2009",1107
"alto hospicio","no","4301","mujer",102,"2009",1107
"alto hospicio","sí","16023","hombre",236,"2009",1107
"alto hospicio","no","11301","mujer",51,"2009",1107
"alto hospicio","no","4304","mujer",40,"2009",1107
"alto hospicio","no","4201","mujer",236,"2009",1107
"alto hospicio","no","6101","hombre",136,"2009",1107
"alto hospicio","no sabe","16008","mujer",55,"2009",1107
"alto hospicio","no sabe","15101","hombre",112,"2009",1107
"alto hospicio","sí","16005","mujer",58,"2009",1107
"alto hospicio","sí","7401","hombre",40,"2009",1107
"alto hospicio","sí","2101","mujer",58,"2009",1107
"alto hospicio","sí","5301","hombre",378,"2009",1107
"alto hospicio","no","1101","hombre",2902,"2009",1107
"alto hospicio","no","8101","mujer",441,"2009",1107
"alto hospicio","sí","1401","hombre",55,"2009",1107
"alto hospicio","sí","5502","hombre",522,"2009",1107
"alto hospicio","no","16034","mujer",236,"2009",1107
"alto hospicio","no","1402","mujer",347,"2009",1107
"alto hospicio","sí","3301","hombre",51,"2009",1107
"alto hospicio","sí","5502","mujer",236,"2009",1107
"alto hospicio","sí","10301","mujer",55,"2009",1107
"alto hospicio","sí","13104","hombre",56,"2009",1107
"alto hospicio","sí","6106","mujer",378,"2009",1107
"alto hospicio","sí","5101","mujer",399,"2009",1107
"alto hospicio","no","1403","hombre",158,"2009",1107
"alto hospicio","sí","8101","hombre",339,"2009",1107
"alto hospicio","no","8111","mujer",168,"2009",1107
"alto hospicio","no","99999","hombre",150,"2009",1107
"alto hospicio","no","2201","mujer",914,"2009",1107
"alto hospicio","no","13130","mujer",80,"2009",1107
"alto hospicio","no","5705","mujer",50,"2009",1107
"alto hospicio","no","5101","mujer",1719,"2009",1107
"alto hospicio","sí","3101","hombre",111,"2009",1107
"alto hospicio","no","13124","mujer",116,"2009",1107
"alto hospicio","no","13101","hombre",329,"2009",1107
"alto hospicio","no sabe","9201","mujer",58,"2009",1107
"alto hospicio","no","5705","hombre",52,"2009",1107
"alto hospicio","no","","mujer",1346,"2009",1107
"alto hospicio","no sabe","6101","hombre",48,"2009",1107
"alto hospicio","sí","5501","mujer",51,"2009",1107
"alto hospicio","sí","1404","mujer",45,"2009",1107
"alto hospicio","no","5109","mujer",164,"2009",1107
"alto hospicio","no sabe","13123","mujer",116,"2009",1107
"alto hospicio","no sabe","4102","mujer",50,"2009",1107
"alto hospicio","no","3304","mujer",40,"2009",1107
"alto hospicio","sí","5505","mujer",46,"2009",1107
"alto hospicio","sí","5108","hombre",80,"2009",1107
"alto hospicio","no sabe","13101","hombre",52,"2009",1107
"alto hospicio","sí","15101","hombre",1104,"2009",1107
"alto hospicio","no","5501","mujer",100,"2009",1107
"alto hospicio","sí","7101","mujer",55,"2009",1107
"alto hospicio","no","4106","mujer",64,"2009",1107
"alto hospicio","no sabe","1401","mujer",45,"2009",1107
"alto hospicio","no","7301","mujer",48,"2009",1107
"alto hospicio","no sabe","4101","hombre",112,"2009",1107
"alto hospicio","no","16009","hombre",50,"2009",1107
"alto hospicio","no sabe","16005","hombre",48,"2009",1107
"alto hospicio","no sabe","1402","hombre",116,"2009",1107
"alto hospicio","sí","6101","mujer",153,"2009",1107
"alto hospicio","sí","1403","hombre",209,"2009",1107
"alto hospicio","no","5108","hombre",45,"2009",1107
"alto hospicio","sí","15101","mujer",510,"2009",1107
"alto hospicio","sí","2101","hombre",50,"2009",1107
"alto hospicio","sí","16005","hombre",56,"2009",1107
"alto hospicio","sí","1101","hombre",4279,"2009",1107
"alto hospicio","sí","99999","mujer",227,"2009",1107
"alto hospicio","no","1405","mujer",52,"2009",1107
"alto hospicio","sí","99999","hombre",704,"2009",1107
"alto hospicio","no","3101","mujer",174,"2009",1107
"alto hospicio","sí","4101","hombre",48,"2009",1107
"alto hospicio","sí","1101","mujer",2629,"2009",1107
"alto hospicio","no","3201","mujer",64,"2009",1107
"alto hospicio","no","7301","hombre",48,"2009",1107
"alto hospicio","no","4201","hombre",276,"2009",1107
"alto hospicio","no sabe","7301","hombre",116,"2009",1107
"alto hospicio","no sabe","13101","mujer",393,"2009",1107
"alto hospicio","no","5108","mujer",160,"2009",1107
"alto hospicio","no sabe","5101","mujer",485,"2009",1107
"alto hospicio","no sabe","5109","hombre",64,"2009",1107
"alto hospicio","no","10301","hombre",52,"2009",1107
"alto hospicio","no","4102","hombre",56,"2009",1107
"alto hospicio","sí","4104","mujer",52,"2009",1107
"alto hospicio","no","5106","hombre",378,"2009",1107
"alto hospicio","no","1404","mujer",281,"2009",1107
"alto hospicio","no","7101","hombre",55,"2009",1107
"alto hospicio","no","8111","hombre",116,"2009",1107
"alto hospicio","sí","16001","hombre",116,"2009",1107
"alto hospicio","sí","10201","hombre",64,"2009",1107
"alto hospicio","sí","4204","hombre",614,"2009",1107
"alto hospicio","sí","13104","mujer",56,"2009",1107
"alto hospicio","no sabe","16008","hombre",55,"2009",1107
"alto hospicio","no sabe","7101","mujer",50,"2009",1107
"alto hospicio","sí","13124","mujer",116,"2009",1107
"alto hospicio","no","5702","hombre",116,"2009",1107
"alto hospicio","sí","5701","hombre",433,"2009",1107
"alto hospicio","no","1403","mujer",1172,"2009",1107
"alto hospicio","sí","1401","mujer",112,"2009",1107
"alto hospicio","sí","16011","mujer",58,"2009",1107
"alto hospicio","no sabe","1101","mujer",879,"2009",1107
"alto hospicio","sí","8207","hombre",116,"2009",1107
"alto hospicio","no","13119","hombre",50,"2009",1107
"alto hospicio","no sabe","2201","mujer",119,"2009",1107
"alto hospicio","sí","10202","mujer",45,"2009",1107
"alto hospicio","sí","3101","mujer",116,"2009",1107
"alto hospicio","sí","4301","mujer",50,"2009",1107
"alto hospicio","sí","5601","hombre",45,"2009",1107
"alto hospicio","no","3303","mujer",236,"2009",1107
"alto hospicio","sí","4301","hombre",217,"2009",1107
"alto hospicio","sí","5401","mujer",56,"2009",1107
"alto hospicio","no sabe","4101","mujer",51,"2009",1107
"alto hospicio","no","8101","hombre",174,"2009",1107
"alto hospicio","no sabe","1401","hombre",119,"2009",1107
"alto hospicio","sí","","mujer",380,"2009",1107
"alto hospicio","no","8107","mujer",55,"2009",1107
"alto hospicio","no","5101","hombre",657,"2009",1107
"alto hospicio","sí","14203","mujer",46,"2009",1107
"alto hospicio","sí","14101","hombre",288,"2009",1107
"alto hospicio","no","99999","mujer",249,"2009",1107
"alto hospicio","no sabe","2301","hombre",46,"2009",1107
"alto hospicio","sí","5101","hombre",871,"2009",1107
"alto hospicio","sí","9211","mujer",165,"2009",1107
"alto hospicio","sí","6106","hombre",236,"2009",1107
"alto hospicio","no","8401","hombre",55,"2009",1107
"alto hospicio","sí","1405","mujer",113,"2009",1107
"alto hospicio","sí","3301","mujer",96,"2009",1107
"alto hospicio","no sabe","8203","hombre",48,"2009",1107
"alto hospicio","no","2101","mujer",176,"2009",1107
"alto hospicio","sí","5106","hombre",116,"2009",1107
"alto hospicio","no","9101","mujer",96,"2009",1107
"alto hospicio","no sabe","","hombre",291,"2009",1107
"alto hospicio","no sabe","6110","hombre",236,"2009",1107
"alto hospicio","no sabe","1402","mujer",56,"2009",1107
"alto hospicio","no","9114","mujer",110,"2009",1107
"alto hospicio","sí","10301","hombre",172,"2009",1107
"alto hospicio","sí","9101","hombre",91,"2009",1107
"alto hospicio","no sabe","1101","hombre",1157,"2009",1107
"alto hospicio","sí","16023","mujer",378,"2009",1107
"alto hospicio","sí","13401","mujer",40,"2009",1107
"alto hospicio","no","6110","hombre",52,"2009",1107
"alto hospicio","no","14101","hombre",40,"2009",1107
"alto hospicio","no","3202","mujer",116,"2009",1107
"alto hospicio","no sabe","99999","mujer",138,"2009",1107
"alto hospicio","no sabe","2101","hombre",50,"2009",1107
"alto hospicio","no","13101","mujer",816,"2009",1107
"alto hospicio","sí","8306","hombre",52,"2009",1107
"alto hospicio","sí","8309","hombre",61,"2009",1107
"alto hospicio","no sabe","5701","mujer",55,"2009",1107
"alto hospicio","no","7404","mujer",45,"2009",1107
"alto hospicio","no","","hombre",1351,"2009",1107
"alto hospicio","sí","8101","mujer",284,"2009",1107
"alto hospicio","no","2301","mujer",90,"2009",1107
"alto hospicio","sí","5106","mujer",61,"2009",1107
"alto hospicio","sí","13101","hombre",1235,"2009",1107
"alto hospicio","no","4102","mujer",64,"2009",1107
"alto hospicio","no","3301","mujer",45,"2009",1107
"alto hospicio","no","6301","hombre",51,"2009",1107
"alto hospicio","no","13130","hombre",40,"2009",1107
"alto hospicio","no","8421","hombre",40,"2009",1107
"alto hospicio","no","7401","hombre",40,"2009",1107
"alto hospicio","sí","5705","mujer",104,"2009",1107
"alto hospicio","no","3101","hombre",116,"2009",1107
"alto hospicio","no sabe","4301","mujer",236,"2009",1107
"alto hospicio","sí","13126","hombre",40,"2009",1107
"alto hospicio","sí","7101","hombre",51,"2009",1107
"alto hospicio","sí","5501","hombre",46,"2009",1107
"alto hospicio","no","16023","hombre",409,"2009",1107
"alto hospicio","sí","8401","hombre",58,"2009",1107
"alto hospicio","sí","8107","hombre",55,"2009",1107
"alto hospicio","no","8205","mujer",46,"2009",1107
"alto hospicio","sí","8110","mujer",116,"2009",1107
"alto hospicio","sí","5109","hombre",225,"2009",1107
"alto hospicio","no","5106","mujer",50,"2009",1107
"alto hospicio","no","1101","mujer",3862,"2009",1107
"alto hospicio","no","1401","mujer",155,"2009",1107
"alto hospicio","no sabe","1403","hombre",340,"2009",1107
"alto hospicio","no","14104","hombre",64,"2009",1107
"alto hospicio","no","15101","hombre",304,"2009",1107
"alto hospicio","sí","8404","hombre",55,"2009",1107
"alto hospicio","no sabe","1403","mujer",348,"2009",1107
"ancud","sí","5109","hombre",40,"2009",10202
"ancud","sí","","hombre",4931,"2009",10202
"ancud","sí","10102","hombre",234,"2009",10202
