"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"arica ","no está afiliado","2005","mujer",21,"2006",15101
"arica ","está afiliado pero no está cotizando","1980","hombre",21,"2006",15101
"arica ","no está afiliado","1995","hombre",25,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","1966","hombre",25,"2006",15101
"arica ","si, inp (canaempu, empart, sss)","1993","mujer",237,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","1978","hombre",25,"2006",15101
"arica ","no está afiliado","1968","mujer",235,"2006",15101
"arica ","está afiliado pero no está cotizando","1960","mujer",17,"2006",15101
"arica ","no está afiliado","1958","mujer",258,"2006",15101
"arica ","no está afiliado","1974","mujer",21,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","1975","hombre",32,"2006",15101
"arica ","no está afiliado","2006","hombre",235,"2006",15101
"arica ","no está afiliado","1978","mujer",25,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","1968","mujer",235,"2006",15101
"arica ","está afiliado pero no está cotizando","1993","mujer",21,"2006",15101
"arica ","no sabe / sin dato","9999","mujer",430,"2006",15101
"arica ","está afiliado pero no está cotizando","9999","hombre",35,"2006",15101
"arica ","está afiliado pero no está cotizando","1980","mujer",21,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","9999","mujer",35,"2006",15101
"arica ","no está afiliado","1965","hombre",35,"2006",15101
"arica ","no está afiliado","2005","hombre",21,"2006",15101
"arica ","no está afiliado","1996","hombre",225,"2006",15101
"arica ","no está afiliado","1982","hombre",25,"2006",15101
"arica ","no está afiliado","2001","mujer",17,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","2001","hombre",17,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","2000","mujer",25,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","1973","mujer",231,"2006",15101
"arica ","está afiliado pero no está cotizando","1948","hombre",244,"2006",15101
"arica ","si, afp (administradora de fondos de pensiones)","1962","hombre",25,"2006",15101
"arica ","no está afiliado","2000","mujer",342,"2006",15101
"arica ","no está afiliado","1954","mujer",35,"2006",15101
"arica ","no está afiliado","1980","mujer",17,"2006",15101
"arica ","está afiliado pero no está cotizando","1977","mujer",17,"2006",15101
"arica ","no está afiliado","1995","mujer",25,"2006",15101
"arica ","está afiliado pero no está cotizando","1960","hombre",21,"2006",15101
"arica ","no está afiliado","1960","mujer",17,"2006",15101
"buin ","no está afiliado","1989","hombre",66,"2006",13402
"bulnes ","no está afiliado","1998","hombre",40,"2006",16102
"cabildo ","no está afiliado","2001","mujer",37,"2006",5402
"cabildo ","está afiliado pero no está cotizando","1947","hombre",32,"2006",5402
"cabo de hornos ","no está afiliado","1994","mujer",4,"2006",12201
"cabo de hornos ","no está afiliado","1994","hombre",4,"2006",12201
"cabo de hornos ","está afiliado pero no está cotizando","1996","hombre",5,"2006",12201
"cabo de hornos ","no está afiliado","9999","hombre",3,"2006",12201
"cabo de hornos ","si, afp (administradora de fondos de pensiones)","9999","hombre",3,"2006",12201
"calama ","no está afiliado","2001","mujer",4,"2006",2201
"calama ","está afiliado pero no está cotizando","1954","hombre",163,"2006",2201
"calama ","está afiliado pero no está cotizando","1991","hombre",2,"2006",2201
"calama ","está afiliado pero no está cotizando","1991","mujer",2,"2006",2201
"calama ","no está afiliado","1977","hombre",2,"2006",2201
"calama ","está afiliado pero no está cotizando","1980","hombre",152,"2006",2201
"calama ","no está afiliado","1982","mujer",2,"2006",2201
"calama ","está afiliado pero no está cotizando","9999","mujer",243,"2006",2201
"calama ","está afiliado pero no está cotizando","1974","mujer",152,"2006",2201
"calama ","si, afp (administradora de fondos de pensiones)","1980","hombre",301,"2006",2201
"calama ","no está afiliado","9999","hombre",243,"2006",2201
"calama ","está afiliado pero no está cotizando","2005","mujer",246,"2006",2201
"calama ","está afiliado pero no está cotizando","1957","mujer",243,"2006",2201
"calama ","no está afiliado","9999","mujer",4,"2006",2201
"calama ","no está afiliado","1940","mujer",1,"2006",2201
"calama ","si, afp (administradora de fondos de pensiones)","1997","mujer",395,"2006",2201
"calama ","está afiliado pero no está cotizando","2005","hombre",246,"2006",2201
"calama ","está afiliado pero no está cotizando","1993","mujer",2,"2006",2201
"calama ","no está afiliado","2006","mujer",246,"2006",2201
"calama ","no está afiliado","2003","hombre",2,"2006",2201
"calama ","si, afp (administradora de fondos de pensiones)","2003","hombre",246,"2006",2201
"calbuco ","no está afiliado","1993","hombre",106,"2006",10102
"calbuco ","no está afiliado","1994","mujer",36,"2006",10102
"calbuco ","no está afiliado","1990","mujer",35,"2006",10102
"calbuco ","no está afiliado","1994","hombre",36,"2006",10102
"calbuco ","no está afiliado","1960","mujer",35,"2006",10102
"calbuco ","no está afiliado","1999","mujer",68,"2006",10102
"caldera ","no sabe / sin dato","2004","mujer",22,"2006",3102
"caldera ","si, afp (administradora de fondos de pensiones)","2004","hombre",22,"2006",3102
"caldera ","si, afp (administradora de fondos de pensiones)","1962","mujer",19,"2006",3102
"caldera ","está afiliado pero no está cotizando","1953","mujer",14,"2006",3102
"calera de tango ","si, inp (canaempu, empart, sss)","1930","hombre",18,"2006",13403
"calera de tango ","está afiliado pero no está cotizando","1984","hombre",28,"2006",13403
"calera de tango ","está afiliado pero no está cotizando","1944","mujer",17,"2006",13403
"calera de tango ","si, afp (administradora de fondos de pensiones)","2004","hombre",30,"2006",13403
"calle larga ","no está afiliado","2004","mujer",9,"2006",5302
"calle larga ","si, afp (administradora de fondos de pensiones)","1997","hombre",14,"2006",5302
"calle larga ","no está afiliado","2005","hombre",9,"2006",5302
"calle larga ","no está afiliado","2005","mujer",9,"2006",5302
"camarones ","si, afp (administradora de fondos de pensiones)","1955","hombre",2,"2006",15102
"camarones ","si, afp (administradora de fondos de pensiones)","2004","mujer",6,"2006",15102
"camarones ","no está afiliado","1931","hombre",3,"2006",15102
"camarones ","no está afiliado","1995","mujer",3,"2006",15102
"camarones ","no está afiliado","1963","mujer",3,"2006",15102
"camarones ","no está afiliado","2002","hombre",3,"2006",15102
"camarones ","no está afiliado","9999","mujer",6,"2006",15102
"camarones ","no está afiliado","1968","hombre",2,"2006",15102
"camarones ","no está afiliado","1999","mujer",8,"2006",15102
"camarones ","no está afiliado","2005","mujer",2,"2006",15102
"camarones ","no está afiliado","2006","hombre",2,"2006",15102
"camiña ","no está afiliado","2001","hombre",2,"2006",1402
"camiña ","no está afiliado","9999","mujer",4,"2006",1402
"camiña ","está afiliado pero no está cotizando","1983","mujer",2,"2006",1402
"camiña ","no está afiliado","2005","mujer",3,"2006",1402
"camiña ","no está afiliado","1987","mujer",2,"2006",1402
"camiña ","si, afp (administradora de fondos de pensiones)","1994","mujer",1,"2006",1402
"camiña ","no está afiliado","1989","mujer",2,"2006",1402
"camiña ","no está afiliado","1993","hombre",2,"2006",1402
"camiña ","no está afiliado","1996","mujer",4,"2006",1402
"camiña ","no está afiliado","2005","hombre",2,"2006",1402
"camiña ","no está afiliado","9999","hombre",2,"2006",1402
"camiña ","no está afiliado","2006","mujer",2,"2006",1402
"camiña ","no está afiliado","1986","mujer",2,"2006",1402
"camiña ","no está afiliado","1998","mujer",2,"2006",1402
"camiña ","no está afiliado","1990","hombre",2,"2006",1402
"camiña ","si, afp (administradora de fondos de pensiones)","1957","hombre",2,"2006",1402
"cañete ","no está afiliado","1996","mujer",103,"2006",8203
"cañete ","si, afp (administradora de fondos de pensiones)","1989","hombre",41,"2006",8203
"carahue ","no está afiliado","1989","hombre",25,"2006",9102
"carahue ","está afiliado pero no está cotizando","2000","hombre",29,"2006",9102
"cartagena ","está afiliado pero no está cotizando","2003","mujer",27,"2006",5603
"cartagena ","no está afiliado","1985","hombre",31,"2006",5603
"cartagena ","no está afiliado","1998","mujer",30,"2006",5603
"casablanca ","no está afiliado","1992","hombre",35,"2006",5102
"castro ","está afiliado pero no está cotizando","1972","mujer",66,"2006",10201
"castro ","no está afiliado","1990","hombre",65,"2006",10201
"castro ","no está afiliado","1980","mujer",29,"2006",10201
"castro ","no está afiliado","1966","hombre",55,"2006",10201
"castro ","no está afiliado","2001","mujer",47,"2006",10201
"cerrillos ","está afiliado pero no está cotizando","9999","mujer",65,"2006",13102
"cerrillos ","no está afiliado","1988","mujer",67,"2006",13102
"cerrillos ","no está afiliado","2004","mujer",166,"2006",13102
"cerrillos ","no está afiliado","2002","hombre",83,"2006",13102
"cerrillos ","no está afiliado","2005","mujer",83,"2006",13102
"cerrillos ","si, afp (administradora de fondos de pensiones)","9999","mujer",65,"2006",13102
"cerrillos ","está afiliado pero no está cotizando","2001","mujer",67,"2006",13102
"cerrillos ","no está afiliado","9999","mujer",71,"2006",13102
"cerrillos ","si, afp (administradora de fondos de pensiones)","9999","hombre",65,"2006",13102
"cerro navia ","si, afp (administradora de fondos de pensiones)","1996","hombre",114,"2006",13103
"cerro navia ","no está afiliado","1988","mujer",129,"2006",13103
"cerro navia ","no sabe / sin dato","1960","mujer",105,"2006",13103
"cerro navia ","si, afp (administradora de fondos de pensiones)","1981","mujer",120,"2006",13103
"cerro navia ","no está afiliado","9999","mujer",103,"2006",13103
"cerro navia ","está afiliado pero no está cotizando","9999","mujer",110,"2006",13103
"chaitén ","no está afiliado","1938","mujer",10,"2006",10401
"chaitén ","no está afiliado","9999","hombre",10,"2006",10401
"chaitén ","si, afp (administradora de fondos de pensiones)","1991","hombre",16,"2006",10401
"chañaral ","no está afiliado","2004","mujer",22,"2006",3201
"chañaral ","no sabe / sin dato","1986","hombre",2,"2006",3201
"chile chico ","no está afiliado","1960","mujer",4,"2006",11401
"chile chico ","no está afiliado","1942","mujer",10,"2006",11401
"chile chico ","está afiliado pero no está cotizando","2003","mujer",4,"2006",11401
"chile chico ","no está afiliado","2003","mujer",4,"2006",11401
"chile chico ","si, afp (administradora de fondos de pensiones)","1981","mujer",5,"2006",11401
"chile chico ","está afiliado pero no está cotizando","9999","hombre",9,"2006",11401
"chile chico ","si, afp (administradora de fondos de pensiones)","1988","mujer",24,"2006",11401
"chillán ","está afiliado pero no está cotizando","1928","mujer",150,"2006",16101
"chillán ","si, inp (canaempu, empart, sss)","1930","mujer",156,"2006",16101
"chillán ","está afiliado pero no está cotizando","1931","hombre",181,"2006",16101
"chillán viejo ","si, afp (administradora de fondos de pensiones)","1983","mujer",37,"2006",16103
"chillán viejo ","no está afiliado","1996","mujer",100,"2006",16103
"chimbarongo ","si, afp (administradora de fondos de pensiones)","2001","hombre",58,"2006",6303
"chimbarongo ","no está afiliado","2001","mujer",58,"2006",6303
"cholchol ","si, afp (administradora de fondos de pensiones)","9999","mujer",14,"2006",9121
"cholchol ","no está afiliado","9999","mujer",14,"2006",9121
"cholchol ","está afiliado pero no está cotizando","9999","mujer",9,"2006",9121
"chonchi ","si, afp (administradora de fondos de pensiones)","1997","hombre",12,"2006",10203
"chonchi ","no está afiliado","1988","hombre",13,"2006",10203
"chonchi ","no sabe / sin dato","1986","mujer",21,"2006",10203
"chonchi ","si, afp (administradora de fondos de pensiones)","1971","hombre",11,"2006",10203
"cisnes ","no sabe / sin dato","2003","mujer",4,"2006",11202
"cisnes ","si, afp (administradora de fondos de pensiones)","1995","hombre",5,"2006",11202
"cisnes ","no sabe / sin dato","2003","hombre",4,"2006",11202
"cisnes ","si, afp (administradora de fondos de pensiones)","1990","mujer",5,"2006",11202
"cisnes ","no está afiliado","1989","mujer",5,"2006",11202
"cisnes ","si, inp (canaempu, empart, sss)","9999","mujer",5,"2006",11202
"cobquecura ","no está afiliado","9999","hombre",9,"2006",16202
"cobquecura ","no está afiliado","1996","hombre",9,"2006",16202
"cochamó ","está afiliado pero no está cotizando","1973","hombre",7,"2006",10103
"cochrane ","no está afiliado","9999","mujer",4,"2006",11301
"cochrane ","si, afp (administradora de fondos de pensiones)","1980","hombre",5,"2006",11301
"cochrane ","si, afp (administradora de fondos de pensiones)","1979","hombre",5,"2006",11301
"cochrane ","no sabe / sin dato","1952","hombre",5,"2006",11301
"cochrane ","si, afp (administradora de fondos de pensiones)","1996","hombre",5,"2006",11301
"codegua ","no está afiliado","1980","mujer",8,"2006",6102
"codegua ","no está afiliado","9999","hombre",8,"2006",6102
"coinco ","no sabe / sin dato","1994","mujer",10,"2006",6103
"coinco ","no está afiliado","9999","mujer",10,"2006",6103
"colbún ","si, inp (canaempu, empart, sss)","1929","hombre",25,"2006",7402
"colbún ","no sabe / sin dato","1986","hombre",20,"2006",7402
"colbún ","no está afiliado","1999","mujer",26,"2006",7402
"colbún ","no está afiliado","1999","hombre",26,"2006",7402
"colchane ","no está afiliado","2005","hombre",4,"2006",1403
"colchane ","no está afiliado","2004","mujer",2,"2006",1403
"colchane ","si, afp (administradora de fondos de pensiones)","1994","mujer",3,"2006",1403
"colchane ","no está afiliado","2004","hombre",2,"2006",1403
"colchane ","si, afp (administradora de fondos de pensiones)","1990","mujer",3,"2006",1403
"colchane ","no está afiliado","9999","mujer",2,"2006",1403
"colchane ","no está afiliado","2001","mujer",2,"2006",1403
"colchane ","no está afiliado","1990","mujer",6,"2006",1403
"colchane ","no está afiliado","2002","mujer",2,"2006",1403
"colchane ","no está afiliado","1994","mujer",2,"2006",1403
"colchane ","no está afiliado","1985","mujer",2,"2006",1403
"colchane ","no está afiliado","9999","hombre",2,"2006",1403
"colchane ","no está afiliado","2002","hombre",2,"2006",1403
"colchane ","no está afiliado","1970","mujer",2,"2006",1403
"colchane ","no está afiliado","2005","mujer",5,"2006",1403
"colchane ","no está afiliado","1995","mujer",4,"2006",1403
"colchane ","no está afiliado","2000","hombre",2,"2006",1403
"colchane ","está afiliado pero no está cotizando","1956","hombre",3,"2006",1403
"colchane ","no está afiliado","2006","mujer",3,"2006",1403
"colchane ","está afiliado pero no está cotizando","2002","hombre",3,"2006",1403
"colchane ","no está afiliado","1999","mujer",2,"2006",1403
"colina ","no está afiliado","1990","hombre",119,"2006",13301
"colina ","si, afp (administradora de fondos de pensiones)","1990","hombre",119,"2006",13301
"collipulli ","no sabe / sin dato","9999","hombre",55,"2006",9202
"collipulli ","si, afp (administradora de fondos de pensiones)","9999","hombre",55,"2006",9202
"concepción ","no está afiliado","2006","mujer",223,"2006",8101
"concepción ","no está afiliado","2004","mujer",183,"2006",8101
"concepción ","no sabe / sin dato","1989","mujer",192,"2006",8101
"conchalí ","no está afiliado","9999","hombre",110,"2006",13104
"conchalí ","no está afiliado","1946","mujer",108,"2006",13104
"conchalí ","está afiliado pero no está cotizando","1981","hombre",100,"2006",13104
"conchalí ","no está afiliado","1949","mujer",111,"2006",13104
"conchalí ","si, afp (administradora de fondos de pensiones)","9999","mujer",110,"2006",13104
"concón ","si, afp (administradora de fondos de pensiones)","1963","hombre",87,"2006",5103
"concón ","si, afp (administradora de fondos de pensiones)","9999","hombre",75,"2006",5103
"concón ","no está afiliado","2001","mujer",70,"2006",5103
"concón ","no está afiliado","1998","mujer",65,"2006",5103
"concón ","si, afp (administradora de fondos de pensiones)","2000","hombre",76,"2006",5103
"concón ","no está afiliado","2005","mujer",76,"2006",5103
"concón ","si, inp (canaempu, empart, sss)","2004","mujer",65,"2006",5103
"concón ","no está afiliado","2004","mujer",152,"2006",5103
"concón ","si, afp (administradora de fondos de pensiones)","2001","hombre",70,"2006",5103
"concón ","si, afp (administradora de fondos de pensiones)","2004","hombre",65,"2006",5103
"concón ","no está afiliado","9999","mujer",150,"2006",5103
"concón ","no está afiliado","2000","mujer",76,"2006",5103
"constitución ","no está afiliado","2002","mujer",33,"2006",7102
"contulmo ","si, afp (administradora de fondos de pensiones)","9999","hombre",6,"2006",8204
"copiapó ","está afiliado pero no está cotizando","2003","mujer",163,"2006",3101
"copiapó ","si, afp (administradora de fondos de pensiones)","1999","hombre",18,"2006",3101
"copiapó ","si, afp (administradora de fondos de pensiones)","2003","hombre",326,"2006",3101
"copiapó ","no está afiliado","1990","mujer",334,"2006",3101
"coquimbo ","no está afiliado","1980","mujer",162,"2006",4102
"coquimbo ","si, afp (administradora de fondos de pensiones)","1999","hombre",162,"2006",4102
"coquimbo ","no está afiliado","1987","mujer",180,"2006",4102
"coquimbo ","si, afp (administradora de fondos de pensiones)","1985","mujer",180,"2006",4102
"coronel ","no está afiliado","2001","mujer",100,"2006",8102
"coronel ","si, afp (administradora de fondos de pensiones)","2001","hombre",100,"2006",8102
"coronel ","no está afiliado","2006","hombre",96,"2006",8102
"coronel ","está afiliado pero no está cotizando","2001","mujer",100,"2006",8102
"corral ","no está afiliado","1980","hombre",14,"2006",14102
"corral ","no sabe / sin dato","2000","hombre",14,"2006",14102
"corral ","no está afiliado","2001","mujer",14,"2006",14102
"corral ","no está afiliado","1992","hombre",7,"2006",14102
"coyhaique ","no está afiliado","1936","hombre",13,"2006",10509
"coyhaique ","si, afp (administradora de fondos de pensiones)","9999","hombre",11,"2006",10509
"coyhaique ","si, afp (administradora de fondos de pensiones)","1999","mujer",61,"2006",10509
"coyhaique ","no está afiliado","9999","mujer",72,"2006",10509
"coyhaique ","no sabe / sin dato","9999","mujer",12,"2006",10509
"coyhaique ","si, afp (administradora de fondos de pensiones)","1959","hombre",66,"2006",10509
"coyhaique ","si, inp (canaempu, empart, sss)","1992","hombre",12,"2006",10509
"coyhaique ","no está afiliado","1950","mujer",22,"2006",10509
"coyhaique ","si, inp (canaempu, empart, sss)","1932","hombre",12,"2006",10509
"cunco ","si, afp (administradora de fondos de pensiones)","9999","mujer",19,"2006",9103
"cunco ","no está afiliado","9999","mujer",49,"2006",9103
"cunco ","no está afiliado","1988","mujer",21,"2006",9103
"cunco ","si, afp (administradora de fondos de pensiones)","1999","hombre",22,"2006",9103
"curacautín ","no está afiliado","1989","hombre",28,"2006",9203
"curacautín ","si, afp (administradora de fondos de pensiones)","1967","mujer",16,"2006",9203
"curacautín ","no está afiliado","1991","mujer",25,"2006",9203
"curacaví ","si, afp (administradora de fondos de pensiones)","1984","mujer",17,"2006",13503
"curacaví ","no está afiliado","1968","hombre",32,"2006",13503
"curacaví ","está afiliado pero no está cotizando","2004","hombre",18,"2006",13503
"curaco de vélez ","si, afp (administradora de fondos de pensiones)","1990","mujer",3,"2006",10204
"curanilahue ","no está afiliado","9999","mujer",48,"2006",8205
"curanilahue ","no está afiliado","1990","hombre",39,"2006",8205
"curarrehue ","no está afiliado","1964","mujer",10,"2006",9104
"curarrehue ","no está afiliado","9999","hombre",6,"2006",9104
"curarrehue ","no está afiliado","9999","mujer",12,"2006",9104
"curicó ","está afiliado pero no está cotizando","2003","hombre",84,"2006",7301
"curicó ","si, afp (administradora de fondos de pensiones)","9999","hombre",459,"2006",7301
"curicó ","si, afp (administradora de fondos de pensiones)","2004","hombre",82,"2006",7301
"dalcahue ","está afiliado pero no está cotizando","1990","mujer",13,"2006",10205
"dalcahue ","está afiliado pero no está cotizando","1964","hombre",14,"2006",10205
"dalcahue ","no está afiliado","1966","mujer",19,"2006",10205
"dalcahue ","está afiliado pero no está cotizando","9999","hombre",12,"2006",10205
"diego de almagro ","no está afiliado","2002","mujer",22,"2006",3202
"diego de almagro ","está afiliado pero no está cotizando","2004","mujer",22,"2006",3202
"diego de almagro ","no está afiliado","9999","mujer",23,"2006",3202
"doñihue ","no está afiliado","1992","hombre",7,"2006",6105
"doñihue ","si, inp (canaempu, empart, sss)","9999","hombre",7,"2006",6105
"doñihue ","no está afiliado","1992","mujer",7,"2006",6105
"el bosque ","si, afp (administradora de fondos de pensiones)","1987","mujer",152,"2006",13105
"el bosque ","si, afp (administradora de fondos de pensiones)","1991","hombre",158,"2006",13105
"el monte ","no está afiliado","1975","hombre",27,"2006",13602
"el monte ","está afiliado pero no está cotizando","1990","mujer",60,"2006",13602
"el monte ","no está afiliado","1990","mujer",28,"2006",13602
"el monte ","está afiliado pero no está cotizando","1990","hombre",88,"2006",13602
"el monte ","no está afiliado","2004","hombre",19,"2006",13602
"el monte ","si, afp (administradora de fondos de pensiones)","2004","mujer",19,"2006",13602
"el monte ","si, afp (administradora de fondos de pensiones)","1978","hombre",19,"2006",13602
"el quisco ","está afiliado pero no está cotizando","1995","hombre",20,"2006",5604
"el tabo ","no está afiliado","1990","hombre",14,"2006",5605
"ercilla ","no está afiliado","1999","mujer",30,"2006",9204
"estación central ","no está afiliado","1991","mujer",114,"2006",13106
"estación central ","está afiliado pero no está cotizando","1998","mujer",99,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","9999","mujer",107,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","1998","hombre",99,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","1999","mujer",114,"2006",13106
"estación central ","no está afiliado","2006","hombre",294,"2006",13106
"estación central ","no está afiliado","1996","hombre",228,"2006",13106
"estación central ","no está afiliado","1981","mujer",105,"2006",13106
"estación central ","no está afiliado","1999","mujer",99,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","2005","mujer",114,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","2002","mujer",99,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","2002","hombre",198,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","2004","hombre",114,"2006",13106
"estación central ","no está afiliado","2002","mujer",99,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","2005","hombre",180,"2006",13106
"estación central ","no está afiliado","2005","mujer",180,"2006",13106
"estación central ","no está afiliado","2006","mujer",377,"2006",13106
"estación central ","está afiliado pero no está cotizando","9999","hombre",107,"2006",13106
"estación central ","no está afiliado","2000","hombre",180,"2006",13106
"estación central ","no está afiliado","1996","mujer",227,"2006",13106
"estación central ","si, afp (administradora de fondos de pensiones)","2006","mujer",98,"2006",13106
"estación central ","está afiliado pero no está cotizando","2001","mujer",99,"2006",13106
"florida ","si, afp (administradora de fondos de pensiones)","1997","hombre",14,"2006",8104
"florida ","no está afiliado","1992","mujer",14,"2006",8104
"florida ","está afiliado pero no está cotizando","1996","hombre",8,"2006",8104
"florida ","no está afiliado","1992","hombre",14,"2006",8104
"freire ","si, otra","1990","hombre",31,"2006",9105
"freirina ","está afiliado pero no está cotizando","1986","mujer",9,"2006",3303
"frutillar ","si, afp (administradora de fondos de pensiones)","1999","mujer",29,"2006",10105
"frutillar ","está afiliado pero no está cotizando","1996","mujer",18,"2006",10105
"frutillar ","no está afiliado","1990","mujer",19,"2006",10105
"futaleufú ","está afiliado pero no está cotizando","1952","mujer",2,"2006",10402
"futaleufú ","no está afiliado","1989","mujer",2,"2006",10402
"futaleufú ","no está afiliado","1990","hombre",4,"2006",10402
"futaleufú ","no está afiliado","2000","mujer",4,"2006",10402
"futaleufú ","no está afiliado","2001","hombre",4,"2006",10402
"futaleufú ","está afiliado pero no está cotizando","1994","mujer",2,"2006",10402
"futaleufú ","si, afp (administradora de fondos de pensiones)","1980","hombre",4,"2006",10402
"futaleufú ","no está afiliado","1998","mujer",4,"2006",10402
"futaleufú ","si, otra","1994","hombre",2,"2006",10402
"futaleufú ","está afiliado pero no está cotizando","1976","mujer",2,"2006",10402
"futaleufú ","está afiliado pero no está cotizando","2003","mujer",2,"2006",10402
"futaleufú ","no está afiliado","1941","mujer",7,"2006",10402
"futaleufú ","no está afiliado","1985","mujer",2,"2006",10402
"futaleufú ","no está afiliado","2002","mujer",4,"2006",10402
"futaleufú ","si, afp (administradora de fondos de pensiones)","1998","hombre",2,"2006",10402
"futaleufú ","si, afp (administradora de fondos de pensiones)","1951","hombre",2,"2006",10402
"futaleufú ","no está afiliado","1994","hombre",2,"2006",10402
"futrono ","no está afiliado","9999","hombre",18,"2006",14202
"general lagos ","no está afiliado","2005","mujer",3,"2006",15202
"general lagos ","no está afiliado","1999","mujer",3,"2006",15202
"general lagos ","no está afiliado","1992","mujer",6,"2006",15202
"general lagos ","no está afiliado","1992","hombre",3,"2006",15202
"general lagos ","no está afiliado","2005","hombre",3,"2006",15202
"gorbea ","no está afiliado","1934","mujer",21,"2006",9107
"gorbea ","no está afiliado","1990","mujer",27,"2006",9107
"gorbea ","no está afiliado","1994","hombre",21,"2006",9107
"gorbea ","está afiliado pero no está cotizando","1990","mujer",21,"2006",9107
"gorbea ","está afiliado pero no está cotizando","1990","hombre",21,"2006",9107
"gorbea ","si, afp (administradora de fondos de pensiones)","1981","hombre",27,"2006",9107
"gorbea ","si, caja de previsión de la defensa nacional (capredena) ","1988","hombre",17,"2006",9107
"graneros ","si, inp (canaempu, empart, sss)","9999","mujer",41,"2006",6106
