"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"aysén","otra nacionalidad (extranjeros)","estados unidos","mujer",23,"2015",11201
"calama","otra nacionalidad (extranjeros)","colombia","hombre",724,"2015",2201
"calama","otra nacionalidad (extranjeros)","ecuador","mujer",164,"2015",2201
"calama","otra nacionalidad (extranjeros)","rusia","mujer",119,"2015",2201
"calama","otra nacionalidad (extranjeros)","colombia","mujer",360,"2015",2201
"calama","otra nacionalidad (extranjeros)","bolivia","mujer",5135,"2015",2201
"calama","otra nacionalidad (extranjeros)","méxico","mujer",198,"2015",2201
"calama","otra nacionalidad (extranjeros)","españa","hombre",99,"2015",2201
"calama","otra nacionalidad (extranjeros)","perú","hombre",516,"2015",2201
"calama","otra nacionalidad (extranjeros)","república dominicana","mujer",125,"2015",2201
"calama","otra nacionalidad (extranjeros)","bolivia","hombre",4008,"2015",2201
"calama","otra nacionalidad (extranjeros)","argentina","mujer",65,"2015",2201
"calama","otra nacionalidad (extranjeros)","méxico","hombre",99,"2015",2201
"calama","otra nacionalidad (extranjeros)","ecuador","hombre",82,"2015",2201
"calama","otra nacionalidad (extranjeros)","perú","mujer",626,"2015",2201
"calbuco","otra nacionalidad (extranjeros)","no contesta","mujer",166,"2015",10102
"calera","otra nacionalidad (extranjeros)","uruguay","hombre",22,"2015",5502
"calera","otra nacionalidad (extranjeros)","argentina","mujer",147,"2015",5502
"calera","otra nacionalidad (extranjeros)","españa","mujer",122,"2015",5502
"cañete","otra nacionalidad (extranjeros)","ecuador","mujer",76,"2015",8203
"cañete","otra nacionalidad (extranjeros)","ecuador","hombre",58,"2015",8203
"carahue","otra nacionalidad (extranjeros)","argentina","hombre",31,"2015",9102
"castro","otra nacionalidad (extranjeros)","polonia","mujer",26,"2015",10201
"castro","otra nacionalidad (extranjeros)","argentina","mujer",43,"2015",10201
"castro","otra nacionalidad (extranjeros)","colombia","mujer",62,"2015",10201
"castro","otra nacionalidad (extranjeros)","guatemala","mujer",31,"2015",10201
"castro","otra nacionalidad (extranjeros)","argentina","hombre",68,"2015",10201
"castro","otra nacionalidad (extranjeros)","francia","mujer",18,"2015",10201
"castro","otra nacionalidad (extranjeros)","colombia","hombre",39,"2015",10201
"castro","otra nacionalidad (extranjeros)","españa","mujer",18,"2015",10201
"castro","otra nacionalidad (extranjeros)","españa","hombre",18,"2015",10201
"castro","otra nacionalidad (extranjeros)","bolivia","mujer",22,"2015",10201
"castro","otra nacionalidad (extranjeros)","uruguay","hombre",20,"2015",10201
"cerro navia","otra nacionalidad (extranjeros)","paraguay","hombre",846,"2015",13103
"cerro navia","otra nacionalidad (extranjeros)","perú","mujer",237,"2015",13103
"cerro navia","otra nacionalidad (extranjeros)","paraguay","mujer",1128,"2015",13103
"chañaral","otra nacionalidad (extranjeros)","colombia","hombre",6,"2015",3201
"chañaral","otra nacionalidad (extranjeros)","bolivia","mujer",8,"2015",3201
"chañaral","otra nacionalidad (extranjeros)","perú","hombre",7,"2015",3201
"chañaral","otra nacionalidad (extranjeros)","colombia","mujer",6,"2015",3201
"chiguayante","otra nacionalidad (extranjeros)","venezuela","mujer",102,"2015",8103
"chiguayante","otra nacionalidad (extranjeros)","canadá","mujer",46,"2015",8103
"chiguayante","otra nacionalidad (extranjeros)","canadá","hombre",46,"2015",8103
"chile chico","otra nacionalidad (extranjeros)","venezuela","hombre",52,"2015",11401
"chile chico","otra nacionalidad (extranjeros)","argentina","hombre",20,"2015",11401
"chile chico","otra nacionalidad (extranjeros)","venezuela","mujer",26,"2015",11401
"chillán","otra nacionalidad (extranjeros)","argentina","hombre",75,"2015",16101
"chillán viejo","otra nacionalidad (extranjeros)","perú","mujer",16,"2015",16103
"chimbarongo","otra nacionalidad (extranjeros)","argentina","mujer",27,"2015",6303
"chimbarongo","otra nacionalidad (extranjeros)","argentina","hombre",54,"2015",6303
"chimbarongo","otra nacionalidad (extranjeros)","brasil","hombre",27,"2015",6303
"colbún","otra nacionalidad (extranjeros)","argentina","mujer",9,"2015",7402
"colbún","otra nacionalidad (extranjeros)","estados unidos","mujer",9,"2015",7402
"colina","otra nacionalidad (extranjeros)","ecuador","hombre",334,"2015",13301
"colina","otra nacionalidad (extranjeros)","perú","mujer",274,"2015",13301
"colina","otra nacionalidad (extranjeros)","argentina","mujer",531,"2015",13301
"colina","otra nacionalidad (extranjeros)","república dominicana","hombre",300,"2015",13301
"colina","otra nacionalidad (extranjeros)","perú","hombre",365,"2015",13301
"colina","otra nacionalidad (extranjeros)","bolivia","hombre",349,"2015",13301
"colina","otra nacionalidad (extranjeros)","bolivia","mujer",354,"2015",13301
"colina","otra nacionalidad (extranjeros)","ecuador","mujer",167,"2015",13301
"colina","otra nacionalidad (extranjeros)","república dominicana","mujer",384,"2015",13301
"colina","otra nacionalidad (extranjeros)","argentina","hombre",287,"2015",13301
"concepción","otra nacionalidad (extranjeros)","perú","mujer",95,"2015",8101
"concepción","otra nacionalidad (extranjeros)","perú","hombre",172,"2015",8101
"concepción","otra nacionalidad (extranjeros)","canadá","mujer",168,"2015",8101
"concepción","otra nacionalidad (extranjeros)","ecuador","mujer",103,"2015",8101
"concepción","otra nacionalidad (extranjeros)","españa","hombre",48,"2015",8101
"concepción","otra nacionalidad (extranjeros)","cuba","hombre",60,"2015",8101
"concepción","otra nacionalidad (extranjeros)","costa rica","mujer",46,"2015",8101
"conchalí","otra nacionalidad (extranjeros)","colombia","mujer",185,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","colombia","hombre",79,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","méxico","mujer",24,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","república dominicana","mujer",14,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","perú","hombre",1161,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","bolivia","hombre",40,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","estados unidos","hombre",50,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","haití","hombre",12,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","argentina","hombre",89,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","perú","mujer",1043,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","venezuela","mujer",17,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","uruguay","hombre",35,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","brasil","hombre",17,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","guatemala","mujer",10,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","cuba","hombre",28,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","ecuador","mujer",87,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","españa","hombre",45,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","bolivia","mujer",50,"2015",13104
"conchalí","otra nacionalidad (extranjeros)","ecuador","hombre",104,"2015",13104
"concón","otra nacionalidad (extranjeros)","venezuela","mujer",70,"2015",5103
"concón","otra nacionalidad (extranjeros)","canadá","hombre",33,"2015",5103
"concón","otra nacionalidad (extranjeros)","brasil","mujer",144,"2015",5103
"concón","otra nacionalidad (extranjeros)","república dominicana","mujer",85,"2015",5103
"concón","otra nacionalidad (extranjeros)","suecia","hombre",39,"2015",5103
"concón","otra nacionalidad (extranjeros)","españa","mujer",46,"2015",5103
"concón","otra nacionalidad (extranjeros)","portugal","mujer",49,"2015",5103
"concón","otra nacionalidad (extranjeros)","bélgica","mujer",64,"2015",5103
"concón","otra nacionalidad (extranjeros)","bélgica","hombre",64,"2015",5103
"concón","otra nacionalidad (extranjeros)","perú","hombre",372,"2015",5103
"concón","otra nacionalidad (extranjeros)","españa","hombre",92,"2015",5103
"concón","otra nacionalidad (extranjeros)","estados unidos","hombre",31,"2015",5103
"concón","otra nacionalidad (extranjeros)","perú","mujer",420,"2015",5103
"copiapó","otra nacionalidad (extranjeros)","canadá","hombre",66,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","china","mujer",21,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","francia","mujer",22,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","bolivia","mujer",357,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","ecuador","hombre",80,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","paraguay","mujer",30,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","ecuador","mujer",163,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","españa","mujer",10,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","brasil","hombre",71,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","perú","mujer",308,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","china","hombre",130,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","colombia","mujer",866,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","bélgica","hombre",10,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","perú","hombre",151,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","cuba","mujer",18,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","brasil","mujer",179,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","italia","mujer",3,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","bolivia","hombre",116,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","argentina","mujer",40,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","canadá","mujer",12,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","argentina","hombre",40,"2015",3101
"copiapó","otra nacionalidad (extranjeros)","colombia","hombre",580,"2015",3101
"coquimbo","otra nacionalidad (extranjeros)","brasil","mujer",158,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","ecuador","mujer",444,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","serbia","hombre",121,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","argentina","mujer",197,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","perú","mujer",171,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","uruguay","hombre",328,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","españa","mujer",85,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","colombia","hombre",176,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","ecuador","hombre",392,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","bolivia","hombre",105,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","argentina","hombre",71,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","perú","hombre",275,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","bolivia","mujer",105,"2015",4102
"coquimbo","otra nacionalidad (extranjeros)","colombia","mujer",485,"2015",4102
"coyhaique","otra nacionalidad (extranjeros)","venezuela","hombre",88,"2015",11101
"coyhaique","otra nacionalidad (extranjeros)","argentina","mujer",37,"2015",11101
"coyhaique","otra nacionalidad (extranjeros)","argentina","hombre",102,"2015",11101
"coyhaique","otra nacionalidad (extranjeros)","perú","mujer",80,"2015",11101
"coyhaique","otra nacionalidad (extranjeros)","venezuela","mujer",88,"2015",11101
"coyhaique","otra nacionalidad (extranjeros)","colombia","mujer",245,"2015",11101
"coyhaique","otra nacionalidad (extranjeros)","perú","hombre",40,"2015",11101
"coyhaique","otra nacionalidad (extranjeros)","colombia","hombre",189,"2015",11101
"cunco","otra nacionalidad (extranjeros)","estados unidos","mujer",7,"2015",9103
"cunco","otra nacionalidad (extranjeros)","no contesta","mujer",20,"2015",9103
"cunco","otra nacionalidad (extranjeros)","no contesta","hombre",40,"2015",9103
"curacautín","otra nacionalidad (extranjeros)","españa","mujer",34,"2015",9203
"curicó","otra nacionalidad (extranjeros)","colombia","mujer",213,"2015",7301
"curicó","otra nacionalidad (extranjeros)","argentina","hombre",64,"2015",7301
"curicó","otra nacionalidad (extranjeros)","ecuador","hombre",54,"2015",7301
"el bosque","otra nacionalidad (extranjeros)","argentina","mujer",135,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","argentina","hombre",29,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","haití","mujer",177,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","siria","mujer",37,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","perú","mujer",197,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","perú","hombre",86,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","haití","hombre",177,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","paraguay","mujer",29,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","venezuela","mujer",53,"2015",13105
"el bosque","otra nacionalidad (extranjeros)","estados unidos","hombre",34,"2015",13105
"el quisco","otra nacionalidad (extranjeros)","argentina","mujer",44,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","colombia","hombre",23,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","perú","hombre",26,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","suecia","hombre",13,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","suecia","mujer",13,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","ecuador","hombre",13,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","brasil","mujer",20,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","ecuador","mujer",26,"2015",5604
"el quisco","otra nacionalidad (extranjeros)","perú","mujer",13,"2015",5604
"estación central","otra nacionalidad (extranjeros)","república dominicana","mujer",690,"2015",13106
"estación central","otra nacionalidad (extranjeros)","argentina","hombre",88,"2015",13106
"estación central","otra nacionalidad (extranjeros)","colombia","hombre",181,"2015",13106
"estación central","otra nacionalidad (extranjeros)","colombia","mujer",460,"2015",13106
"estación central","otra nacionalidad (extranjeros)","haití","mujer",230,"2015",13106
"estación central","otra nacionalidad (extranjeros)","haití","hombre",568,"2015",13106
"estación central","otra nacionalidad (extranjeros)","perú","hombre",3209,"2015",13106
"estación central","otra nacionalidad (extranjeros)","perú","mujer",2451,"2015",13106
"freire","otra nacionalidad (extranjeros)","argentina","hombre",34,"2015",9105
"hualpén","otra nacionalidad (extranjeros)","brasil","hombre",91,"2015",8112
"iquique","otra nacionalidad (extranjeros)","alemania","hombre",55,"2015",1101
"iquique","otra nacionalidad (extranjeros)","perú","mujer",3194,"2015",1101
"iquique","otra nacionalidad (extranjeros)","bolivia","mujer",3907,"2015",1101
"iquique","otra nacionalidad (extranjeros)","venezuela","hombre",90,"2015",1101
"iquique","otra nacionalidad (extranjeros)","pakistán","hombre",398,"2015",1101
"iquique","otra nacionalidad (extranjeros)","españa","hombre",36,"2015",1101
"iquique","otra nacionalidad (extranjeros)","colombia","mujer",1774,"2015",1101
"iquique","otra nacionalidad (extranjeros)","estados unidos","mujer",55,"2015",1101
"iquique","otra nacionalidad (extranjeros)","argentina","mujer",148,"2015",1101
"iquique","otra nacionalidad (extranjeros)","ecuador","hombre",265,"2015",1101
"iquique","otra nacionalidad (extranjeros)","china","mujer",153,"2015",1101
"iquique","otra nacionalidad (extranjeros)","brasil","mujer",28,"2015",1101
"iquique","otra nacionalidad (extranjeros)","argentina","hombre",128,"2015",1101
"iquique","otra nacionalidad (extranjeros)","bolivia","hombre",2171,"2015",1101
"iquique","otra nacionalidad (extranjeros)","qatar","hombre",30,"2015",1101
"iquique","otra nacionalidad (extranjeros)","china","hombre",153,"2015",1101
"iquique","otra nacionalidad (extranjeros)","paraguay","hombre",47,"2015",1101
"iquique","otra nacionalidad (extranjeros)","ecuador","mujer",392,"2015",1101
"iquique","otra nacionalidad (extranjeros)","perú","hombre",3340,"2015",1101
"iquique","otra nacionalidad (extranjeros)","república dominicana","mujer",43,"2015",1101
"iquique","otra nacionalidad (extranjeros)","francia","mujer",50,"2015",1101
"iquique","otra nacionalidad (extranjeros)","españa","mujer",67,"2015",1101
"iquique","otra nacionalidad (extranjeros)","colombia","hombre",1740,"2015",1101
"iquique","otra nacionalidad (extranjeros)","india","hombre",306,"2015",1101
"la florida","otra nacionalidad (extranjeros)","argentina","mujer",200,"2015",13110
"la florida","otra nacionalidad (extranjeros)","colombia","hombre",633,"2015",13110
"la florida","otra nacionalidad (extranjeros)","perú","hombre",962,"2015",13110
"la florida","otra nacionalidad (extranjeros)","perú","mujer",867,"2015",13110
"la florida","otra nacionalidad (extranjeros)","brasil","mujer",212,"2015",13110
"la florida","otra nacionalidad (extranjeros)","españa","hombre",177,"2015",13110
"la florida","otra nacionalidad (extranjeros)","cuba","mujer",135,"2015",13110
"la florida","otra nacionalidad (extranjeros)","colombia","mujer",523,"2015",13110
"la florida","otra nacionalidad (extranjeros)","ecuador","mujer",202,"2015",13110
"la florida","otra nacionalidad (extranjeros)","brasil","hombre",106,"2015",13110
"la granja","otra nacionalidad (extranjeros)","colombia","hombre",89,"2015",13111
"la granja","otra nacionalidad (extranjeros)","perú","mujer",162,"2015",13111
"la granja","otra nacionalidad (extranjeros)","perú","hombre",397,"2015",13111
"la ligua","otra nacionalidad (extranjeros)","paraguay","mujer",16,"2015",5401
"la pintana","otra nacionalidad (extranjeros)","perú","hombre",258,"2015",13112
"la pintana","otra nacionalidad (extranjeros)","ecuador","mujer",202,"2015",13112
"la pintana","otra nacionalidad (extranjeros)","colombia","hombre",128,"2015",13112
"la pintana","otra nacionalidad (extranjeros)","argentina","hombre",177,"2015",13112
"la pintana","otra nacionalidad (extranjeros)","colombia","mujer",628,"2015",13112
"la pintana","otra nacionalidad (extranjeros)","perú","mujer",129,"2015",13112
"la serena","otra nacionalidad (extranjeros)","alemania","hombre",134,"2015",4101
"la serena","otra nacionalidad (extranjeros)","italia","hombre",44,"2015",4101
"la serena","otra nacionalidad (extranjeros)","paraguay","hombre",89,"2015",4101
"la serena","otra nacionalidad (extranjeros)","argentina","mujer",553,"2015",4101
"la serena","otra nacionalidad (extranjeros)","perú","mujer",238,"2015",4101
"la serena","otra nacionalidad (extranjeros)","brasil","hombre",154,"2015",4101
"la serena","otra nacionalidad (extranjeros)","alemania","mujer",99,"2015",4101
"la serena","otra nacionalidad (extranjeros)","república dominicana","hombre",156,"2015",4101
"la serena","otra nacionalidad (extranjeros)","colombia","mujer",333,"2015",4101
"la serena","otra nacionalidad (extranjeros)","perú","hombre",390,"2015",4101
"la serena","otra nacionalidad (extranjeros)","argentina","hombre",168,"2015",4101
"la serena","otra nacionalidad (extranjeros)","colombia","hombre",194,"2015",4101
"la serena","otra nacionalidad (extranjeros)","ecuador","mujer",126,"2015",4101
"la serena","otra nacionalidad (extranjeros)","ecuador","hombre",38,"2015",4101
"la serena","otra nacionalidad (extranjeros)","república dominicana","mujer",78,"2015",4101
"la serena","otra nacionalidad (extranjeros)","tailandia","mujer",49,"2015",4101
"la serena","otra nacionalidad (extranjeros)","españa","hombre",74,"2015",4101
"laja","otra nacionalidad (extranjeros)","perú","mujer",34,"2015",8304
"las condes","otra nacionalidad (extranjeros)","argentina","mujer",1099,"2015",13114
"las condes","otra nacionalidad (extranjeros)","méxico","hombre",107,"2015",13114
"las condes","otra nacionalidad (extranjeros)","corea del sur","hombre",456,"2015",13114
"las condes","otra nacionalidad (extranjeros)","francia","hombre",157,"2015",13114
"las condes","otra nacionalidad (extranjeros)","perú","hombre",303,"2015",13114
"las condes","otra nacionalidad (extranjeros)","venezuela","hombre",586,"2015",13114
"las condes","otra nacionalidad (extranjeros)","argentina","hombre",923,"2015",13114
"las condes","otra nacionalidad (extranjeros)","estados unidos","hombre",444,"2015",13114
"las condes","otra nacionalidad (extranjeros)","alemania","hombre",339,"2015",13114
"las condes","otra nacionalidad (extranjeros)","alemania","mujer",564,"2015",13114
"las condes","otra nacionalidad (extranjeros)","uruguay","hombre",215,"2015",13114
"las condes","otra nacionalidad (extranjeros)","israel","mujer",102,"2015",13114
"las condes","otra nacionalidad (extranjeros)","costa rica","mujer",254,"2015",13114
"las condes","otra nacionalidad (extranjeros)","perú","mujer",881,"2015",13114
"las condes","otra nacionalidad (extranjeros)","república dominicana","mujer",86,"2015",13114
"las condes","otra nacionalidad (extranjeros)","méxico","mujer",135,"2015",13114
"las condes","otra nacionalidad (extranjeros)","suiza","hombre",76,"2015",13114
"las condes","otra nacionalidad (extranjeros)","corea del sur","mujer",380,"2015",13114
"las condes","otra nacionalidad (extranjeros)","reino unido","hombre",94,"2015",13114
"las condes","otra nacionalidad (extranjeros)","china","mujer",92,"2015",13114
"las condes","otra nacionalidad (extranjeros)","estados unidos","mujer",335,"2015",13114
"las condes","otra nacionalidad (extranjeros)","españa","hombre",814,"2015",13114
"las condes","otra nacionalidad (extranjeros)","italia","hombre",727,"2015",13114
"las condes","otra nacionalidad (extranjeros)","ecuador","hombre",41,"2015",13114
"las condes","otra nacionalidad (extranjeros)","china","hombre",92,"2015",13114
"las condes","otra nacionalidad (extranjeros)","bolivia","hombre",180,"2015",13114
"las condes","otra nacionalidad (extranjeros)","polonia","mujer",39,"2015",13114
"las condes","otra nacionalidad (extranjeros)","costa rica","hombre",254,"2015",13114
"las condes","otra nacionalidad (extranjeros)","dinamarca","mujer",70,"2015",13114
"las condes","otra nacionalidad (extranjeros)","bolivia","mujer",118,"2015",13114
"las condes","otra nacionalidad (extranjeros)","ecuador","mujer",45,"2015",13114
"las condes","otra nacionalidad (extranjeros)","colombia","mujer",756,"2015",13114
"las condes","otra nacionalidad (extranjeros)","uruguay","mujer",477,"2015",13114
"las condes","otra nacionalidad (extranjeros)","venezuela","mujer",960,"2015",13114
"las condes","otra nacionalidad (extranjeros)","brasil","hombre",142,"2015",13114
"las condes","otra nacionalidad (extranjeros)","colombia","hombre",815,"2015",13114
"las condes","otra nacionalidad (extranjeros)","españa","mujer",767,"2015",13114
"las condes","otra nacionalidad (extranjeros)","francia","mujer",339,"2015",13114
"las condes","otra nacionalidad (extranjeros)","italia","mujer",333,"2015",13114
"las condes","otra nacionalidad (extranjeros)","australia","mujer",79,"2015",13114
"las condes","otra nacionalidad (extranjeros)","brasil","mujer",284,"2015",13114
"lautaro","otra nacionalidad (extranjeros)","argentina","hombre",64,"2015",9108
"lebu","otra nacionalidad (extranjeros)","argentina","hombre",73,"2015",8201
"limache","otra nacionalidad (extranjeros)","italia","hombre",69,"2015",5802
"limache","otra nacionalidad (extranjeros)","venezuela","mujer",219,"2015",5802
"limache","otra nacionalidad (extranjeros)","ecuador","hombre",46,"2015",5802
"limache","otra nacionalidad (extranjeros)","francia","mujer",11,"2015",5802
"limache","otra nacionalidad (extranjeros)","argentina","hombre",5,"2015",5802
"limache","otra nacionalidad (extranjeros)","venezuela","hombre",146,"2015",5802
"limache","otra nacionalidad (extranjeros)","francia","hombre",46,"2015",5802
"limache","otra nacionalidad (extranjeros)","alemania","mujer",73,"2015",5802
"linares","otra nacionalidad (extranjeros)","brasil","mujer",97,"2015",7401
"linares","otra nacionalidad (extranjeros)","brasil","hombre",97,"2015",7401
"linares","otra nacionalidad (extranjeros)","bolivia","hombre",97,"2015",7401
"llanquihue","otra nacionalidad (extranjeros)","italia","mujer",16,"2015",10107
"los andes","otra nacionalidad (extranjeros)","perú","hombre",55,"2015",5301
"los andes","otra nacionalidad (extranjeros)","paraguay","hombre",48,"2015",5301
"los andes","otra nacionalidad (extranjeros)","ecuador","mujer",66,"2015",5301
"los andes","otra nacionalidad (extranjeros)","brasil","hombre",44,"2015",5301
"los andes","otra nacionalidad (extranjeros)","argentina","mujer",40,"2015",5301
"los andes","otra nacionalidad (extranjeros)","colombia","mujer",106,"2015",5301
"los andes","otra nacionalidad (extranjeros)","venezuela","hombre",272,"2015",5301
"los andes","otra nacionalidad (extranjeros)","colombia","hombre",106,"2015",5301
"los andes","otra nacionalidad (extranjeros)","venezuela","mujer",272,"2015",5301
"los Ángeles","otra nacionalidad (extranjeros)","canadá","hombre",21,"2015",8301
"los Ángeles","otra nacionalidad (extranjeros)","perú","mujer",50,"2015",8301
"los Ángeles","otra nacionalidad (extranjeros)","perú","hombre",83,"2015",8301
"los Ángeles","otra nacionalidad (extranjeros)","colombia","mujer",21,"2015",8301
